* Measurement data measured by REW V5.20.13
* Source: Universal Audio Thunderbolt, Universal Audio Thunderbolt, 1, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -40.0 dBFS with no timing reference
* Dated: Oct 16, 2023 6:53:28 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: SSL 35
* Smoothing: Psychoacoustic
* Frequency Step: 0.3364563 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
19.850922 0.206 10.8563
20.187378 0.199 10.6656
20.523834 0.193 10.4808
20.860291 0.187 10.3018
21.196747 0.181 10.1281
21.533203 0.176 9.9598
21.869659 0.170 9.7968
22.206116 0.166 9.6387
22.542572 0.161 9.4856
22.879028 0.157 9.3374
23.215485 0.153 9.1938
23.551941 0.149 9.0548
23.888397 0.145 8.9203
24.224854 0.142 8.7900
24.561310 0.138 8.6639
24.897766 0.135 8.5417
25.234222 0.132 8.4232
25.570679 0.129 8.3083
25.907135 0.126 8.1969
26.243591 0.123 8.0886
26.580048 0.121 7.9834
26.916504 0.118 7.8810
27.252960 0.116 7.7813
27.589417 0.113 7.6841
27.925873 0.111 7.5894
28.262329 0.108 7.4968
28.598785 0.106 7.4065
28.935242 0.103 7.3182
29.271698 0.101 7.2319
29.608154 0.099 7.1476
29.944611 0.097 7.0650
30.281067 0.095 6.9843
30.617523 0.093 6.9053
30.953979 0.091 6.8279
31.290436 0.089 6.7523
31.626892 0.087 6.6782
31.963348 0.086 6.6058
32.299805 0.084 6.5349
32.636261 0.083 6.4655
32.972717 0.081 6.3976
33.309174 0.080 6.3312
33.645630 0.078 6.2661
33.982086 0.077 6.2024
34.318542 0.075 6.1400
34.654999 0.074 6.0790
34.991455 0.073 6.0191
35.327911 0.072 5.9604
35.664368 0.070 5.9030
36.000824 0.069 5.8467
36.337280 0.068 5.7914
36.673737 0.067 5.7371
37.010193 0.066 5.6839
37.346649 0.065 5.6316
37.683105 0.064 5.5803
38.019562 0.063 5.5298
38.356018 0.062 5.4803
38.692474 0.061 5.4316
39.028931 0.060 5.3837
39.365387 0.059 5.3366
39.701843 0.058 5.2903
40.038300 0.057 5.2448
40.374756 0.056 5.1998
40.711212 0.055 5.1558
41.047668 0.054 5.1123
41.384125 0.054 5.0695
41.720581 0.053 5.0275
42.057037 0.052 4.9860
42.393494 0.051 4.9452
42.729950 0.051 4.9050
43.066406 0.050 4.8655
43.402863 0.049 4.8265
43.739319 0.049 4.7881
44.075775 0.048 4.7504
44.412231 0.047 4.7131
44.748688 0.047 4.6764
45.085144 0.046 4.6403
45.421600 0.045 4.6047
45.758057 0.045 4.5697
46.094513 0.044 4.5352
46.430969 0.043 4.5012
46.767426 0.043 4.4677
47.103882 0.042 4.4347
47.440338 0.042 4.4022
47.776794 0.041 4.3702
48.113251 0.041 4.3387
48.449707 0.040 4.3077
48.786163 0.040 4.2772
49.122620 0.039 4.2472
49.459076 0.038 4.2175
49.795532 0.038 4.1884
50.131989 0.037 4.1597
50.468445 0.037 4.1315
50.804901 0.036 4.1036
51.141357 0.036 4.0762
51.477814 0.035 4.0491
51.814270 0.035 4.0225
52.150726 0.034 3.9963
52.487183 0.034 3.9704
52.823639 0.034 3.9449
53.160095 0.033 3.9197
53.496552 0.033 3.8949
53.833008 0.032 3.8705
54.169464 0.032 3.8463
54.505920 0.031 3.8225
54.842377 0.031 3.7990
55.178833 0.030 3.7758
55.515289 0.030 3.7528
55.851746 0.030 3.7302
56.188202 0.029 3.7078
56.524658 0.029 3.6857
56.861115 0.028 3.6639
57.197571 0.028 3.6423
57.534027 0.028 3.6209
57.870483 0.027 3.5998
58.206940 0.027 3.5789
58.543396 0.026 3.5583
58.879852 0.026 3.5378
59.216309 0.026 3.5177
59.552765 0.025 3.4977
59.889221 0.025 3.4779
60.225677 0.025 3.4584
60.562134 0.024 3.4390
60.898590 0.024 3.4199
61.235046 0.024 3.4009
61.571503 0.023 3.3822
61.907959 0.023 3.3636
62.244415 0.023 3.3452
62.580872 0.022 3.3270
62.917328 0.022 3.3091
63.253784 0.022 3.2913
63.590240 0.021 3.2736
63.926697 0.021 3.2561
64.263153 0.021 3.2388
64.599609 0.021 3.2217
64.936066 0.020 3.2047
65.272522 0.020 3.1880
65.608978 0.020 3.1713
65.945435 0.020 3.1548
66.281891 0.019 3.1385
66.618347 0.019 3.1223
66.954803 0.019 3.1063
67.291260 0.019 3.0905
67.627716 0.018 3.0748
67.964172 0.018 3.0593
68.300629 0.018 3.0439
68.637085 0.018 3.0286
68.973541 0.018 3.0135
69.309998 0.017 2.9985
69.646454 0.017 2.9837
69.982910 0.017 2.9690
70.319366 0.017 2.9545
70.655823 0.017 2.9400
70.992279 0.017 2.9257
71.328735 0.016 2.9115
71.665192 0.016 2.8975
72.001648 0.016 2.8835
72.338104 0.016 2.8698
72.674561 0.016 2.8561
73.011017 0.016 2.8425
73.347473 0.016 2.8291
73.683929 0.015 2.8158
74.020386 0.015 2.8026
74.356842 0.015 2.7896
74.693298 0.015 2.7766
75.029755 0.015 2.7638
75.366211 0.015 2.7511
75.702667 0.015 2.7385
76.039124 0.015 2.7260
76.375580 0.014 2.7136
76.712036 0.014 2.7013
77.048492 0.014 2.6891
77.384949 0.014 2.6770
77.721405 0.014 2.6650
78.057861 0.014 2.6532
78.394318 0.014 2.6414
78.730774 0.014 2.6298
79.067230 0.014 2.6182
79.403687 0.014 2.6067
79.740143 0.013 2.5953
80.076599 0.013 2.5841
80.413055 0.013 2.5729
80.749512 0.013 2.5618
81.085968 0.013 2.5508
81.422424 0.013 2.5399
81.758881 0.013 2.5292
82.095337 0.013 2.5184
82.431793 0.013 2.5078
82.768250 0.013 2.4973
83.104706 0.013 2.4868
83.441162 0.013 2.4764
83.777618 0.012 2.4662
84.114075 0.012 2.4560
84.450531 0.012 2.4459
84.786987 0.012 2.4359
85.123444 0.012 2.4259
85.459900 0.012 2.4161
85.796356 0.012 2.4063
86.132812 0.012 2.3966
86.469269 0.012 2.3870
86.805725 0.012 2.3774
87.142181 0.012 2.3680
87.478638 0.012 2.3586
87.815094 0.012 2.3492
88.151550 0.012 2.3400
88.488007 0.012 2.3308
88.824463 0.011 2.3218
89.160919 0.011 2.3127
89.497375 0.011 2.3038
89.833832 0.011 2.2949
90.170288 0.011 2.2861
90.506744 0.011 2.2773
90.843201 0.011 2.2686
91.179657 0.011 2.2600
91.516113 0.011 2.2515
91.852570 0.011 2.2430
92.189026 0.011 2.2346
92.525482 0.011 2.2262
92.861938 0.011 2.2179
93.198395 0.011 2.2097
93.534851 0.011 2.2015
93.871307 0.011 2.1934
94.207764 0.010 2.1853
94.544220 0.010 2.1774
94.880676 0.010 2.1694
95.217133 0.010 2.1616
95.553589 0.010 2.1538
95.890045 0.010 2.1461
96.226501 0.010 2.1384
96.562958 0.010 2.1307
96.899414 0.010 2.1232
97.235870 0.010 2.1157
97.572327 0.010 2.1082
97.908783 0.010 2.1008
98.245239 0.010 2.0935
98.581696 0.010 2.0862
98.918152 0.010 2.0790
99.254608 0.010 2.0718
99.591064 0.010 2.0646
99.927521 0.010 2.0576
100.263977 0.010 2.0505
100.600433 0.009 2.0436
100.936890 0.009 2.0366
101.273346 0.009 2.0297
101.609802 0.009 2.0228
101.946259 0.009 2.0160
102.282715 0.009 2.0092
102.619171 0.009 2.0024
102.955627 0.009 1.9957
103.292084 0.009 1.9890
103.628540 0.009 1.9824
103.964996 0.009 1.9757
104.301453 0.009 1.9692
104.637909 0.009 1.9626
104.974365 0.009 1.9562
105.310822 0.009 1.9497
105.647278 0.009 1.9432
105.983734 0.009 1.9368
106.320190 0.009 1.9304
106.656647 0.009 1.9241
106.993103 0.009 1.9178
107.329559 0.009 1.9116
107.666016 0.009 1.9054
108.002472 0.009 1.8992
108.338928 0.009 1.8930
108.675385 0.008 1.8868
109.011841 0.008 1.8807
109.348297 0.008 1.8747
109.684753 0.008 1.8687
110.021210 0.008 1.8627
110.357666 0.008 1.8567
110.694122 0.008 1.8508
111.030579 0.008 1.8449
111.367035 0.008 1.8391
111.703491 0.008 1.8333
112.039948 0.008 1.8274
112.376404 0.008 1.8217
112.712860 0.008 1.8159
113.049316 0.008 1.8102
113.385773 0.008 1.8046
113.722229 0.008 1.7989
114.058685 0.008 1.7933
114.395142 0.008 1.7877
114.731598 0.008 1.7821
115.068054 0.008 1.7766
115.404510 0.008 1.7711
115.740967 0.008 1.7656
116.077423 0.008 1.7603
116.413879 0.008 1.7548
116.750336 0.008 1.7495
117.086792 0.008 1.7441
117.423248 0.008 1.7388
117.759705 0.008 1.7335
118.096161 0.008 1.7283
118.432617 0.008 1.7230
118.769073 0.008 1.7178
119.105530 0.008 1.7126
119.441986 0.008 1.7074
119.778442 0.008 1.7023
120.114899 0.008 1.6972
120.451355 0.008 1.6921
120.787811 0.008 1.6870
121.124268 0.008 1.6820
121.460724 0.008 1.6770
121.797180 0.008 1.6720
122.133636 0.008 1.6671
122.470093 0.008 1.6621
122.806549 0.008 1.6572
123.143005 0.008 1.6523
123.479462 0.008 1.6475
123.815918 0.008 1.6426
124.152374 0.008 1.6378
124.488831 0.008 1.6330
124.825287 0.008 1.6282
125.161743 0.008 1.6235
125.498199 0.008 1.6188
125.834656 0.008 1.6140
126.171112 0.008 1.6094
126.507568 0.008 1.6047
126.844025 0.008 1.6001
127.180481 0.008 1.5955
127.516937 0.008 1.5908
127.853394 0.008 1.5863
128.189850 0.008 1.5817
128.526306 0.008 1.5772
128.862762 0.008 1.5727
129.199219 0.008 1.5682
129.535675 0.008 1.5637
129.872131 0.008 1.5593
130.208588 0.008 1.5549
130.545044 0.008 1.5505
130.881500 0.008 1.5461
131.217957 0.008 1.5417
131.554413 0.008 1.5374
131.890869 0.008 1.5331
132.227325 0.008 1.5287
132.563782 0.008 1.5244
132.900238 0.008 1.5201
133.236694 0.009 1.5159
133.573151 0.009 1.5117
133.909607 0.009 1.5074
134.246063 0.009 1.5033
134.582520 0.009 1.4991
134.918976 0.009 1.4950
135.255432 0.009 1.4908
135.591888 0.009 1.4867
135.928345 0.009 1.4826
136.264801 0.009 1.4785
136.601257 0.009 1.4745
136.937714 0.009 1.4704
137.274170 0.009 1.4664
137.610626 0.009 1.4623
137.947083 0.009 1.4584
138.283539 0.009 1.4543
138.619995 0.009 1.4504
138.956451 0.009 1.4465
139.292908 0.009 1.4425
139.629364 0.009 1.4386
139.965820 0.009 1.4347
140.302277 0.009 1.4308
140.638733 0.009 1.4270
140.975189 0.009 1.4231
141.311646 0.009 1.4193
141.648102 0.010 1.4155
141.984558 0.010 1.4117
142.321014 0.010 1.4079
142.657471 0.010 1.4042
142.993927 0.010 1.4004
143.330383 0.010 1.3967
143.666840 0.010 1.3929
144.003296 0.010 1.3893
144.339752 0.010 1.3856
144.676208 0.010 1.3819
145.012665 0.010 1.3782
145.349121 0.010 1.3746
145.685577 0.010 1.3710
146.022034 0.010 1.3674
146.358490 0.010 1.3638
146.694946 0.010 1.3602
147.031403 0.010 1.3566
147.367859 0.010 1.3531
147.704315 0.010 1.3495
148.040771 0.010 1.3461
148.377228 0.011 1.3425
148.713684 0.011 1.3390
149.050140 0.011 1.3356
149.386597 0.011 1.3320
149.723053 0.011 1.3286
150.059509 0.011 1.3252
150.395966 0.011 1.3218
150.732422 0.011 1.3184
151.068878 0.011 1.3149
151.405334 0.011 1.3115
151.741791 0.011 1.3082
152.078247 0.011 1.3048
152.414703 0.011 1.3015
152.751160 0.011 1.2981
153.087616 0.011 1.2948
153.424072 0.011 1.2915
153.760529 0.011 1.2882
154.096985 0.011 1.2849
154.433441 0.011 1.2816
154.769897 0.012 1.2783
155.106354 0.012 1.2751
155.442810 0.012 1.2719
155.779266 0.012 1.2686
156.115723 0.012 1.2654
156.452179 0.012 1.2622
156.788635 0.012 1.2590
157.125092 0.012 1.2559
157.461548 0.012 1.2527
157.798004 0.012 1.2495
158.134460 0.012 1.2463
158.470917 0.012 1.2432
158.807373 0.012 1.2401
159.143829 0.012 1.2369
159.480286 0.012 1.2338
159.816742 0.012 1.2307
160.153198 0.012 1.2277
