* Distortion data saved by REW V5.20.13
* Dated: Oct 16, 2023 7:00:32 AM
* Source: Universal Audio Thunderbolt, Universal Audio Thunderbolt, 1, volume: no control
53.394 84.411 0.0075 0.013 0.0017 0.0065 7.9E-4 0.0018 0.0014 0.0013 0.0013 0.0010
54.958 84.409 0.0075 0.013 0.0018 0.0065 0.0010 0.0019 0.0019 1.0E-3 0.0012 0.0010
56.569 84.408 0.0072 0.0021 0.0015 0.0062 0.0010 0.0014 0.0024 8.3E-4 0.0010 8.7E-4
58.226 84.407 0.0070 0.0033 0.0016 0.0060 0.0010 6.2E-4 0.0025 9.6E-4 9.4E-4 9.6E-4
59.932 84.407 0.0069 0.0033 0.0019 0.0058 0.0016 8.7E-4 0.0018 8.9E-4 0.0010 0.0012
61.688 84.406 0.0070 0.0035 0.0027 0.0054 0.0025 9.7E-4 9.5E-4 7.2E-4 0.0013 0.0012
63.496 84.405 0.0069 0.0038 0.0030 0.0054 0.0022 0.0013 6.3E-4 7.1E-4 0.0011 8.8E-4
65.357 84.404 0.0061 0.0038 0.0026 0.0049 0.0011 0.0014 6.6E-4 6.4E-4 0.0011 0.0014
67.272 84.404 0.0058 0.0033 0.0025 0.0045 8.8E-4 0.0014 8.8E-4 8.2E-4 7.8E-4 0.0012
69.243 84.403 0.0065 0.0044 0.0019 0.0052 0.0010 0.0025 5.8E-4 0.0012 0.0013 8.6E-4
71.272 84.402 0.0065 0.0044 0.0016 0.0050 0.0018 0.0029 5.1E-4 8.8E-4 0.0012 8.2E-4
73.360 84.401 0.0060 0.0049 0.0026 0.0045 0.0019 0.0018 6.5E-4 6.8E-4 8.0E-4 0.0011
75.510 84.401 0.0063 0.0023 0.0040 0.0042 0.0018 0.0010 7.9E-4 6.3E-4 6.5E-4 8.8E-4
77.723 84.400 0.0057 0.0040 0.0021 0.0047 0.0017 4.4E-4 7.6E-4 7.1E-4 7.2E-4 9.2E-4
80.000 84.399 0.0062 0.0024 0.0017 0.0054 0.0016 6.8E-4 9.3E-4 8.0E-4 4.6E-4 0.0012
82.344 84.399 0.0064 0.0016 0.0012 0.0058 0.0018 8.4E-4 9.2E-4 8.7E-4 5.9E-4 0.0010
84.757 84.398 0.0072 0.0016 0.0014 0.0061 0.0025 0.0013 6.4E-4 0.0013 9.5E-4 0.0014
87.241 84.398 0.0063 0.0041 0.0013 0.0047 0.0029 0.0012 6.3E-4 9.2E-4 0.0013 0.0015
89.797 84.397 0.0051 0.0032 0.0011 0.0040 0.0014 0.0013 8.2E-4 9.1E-4 9.2E-4 0.0016
92.428 84.396 0.0048 0.0038 0.0017 0.0036 0.0010 0.0013 9.4E-4 0.0012 6.6E-4 0.0013
95.137 84.396 0.0051 0.0053 0.0025 0.0037 6.8E-4 0.0015 9.6E-4 0.0013 7.6E-4 6.7E-4
97.924 84.395 0.0060 0.0033 0.0029 0.0041 6.7E-4 0.0025 0.0013 9.3E-4 0.0011 7.2E-4
100.794 84.395 0.0070 0.0090 0.0032 0.0052 7.1E-4 0.0027 8.9E-4 7.5E-4 0.0013 9.5E-4
103.747 84.394 0.0056 0.0032 0.0026 0.0042 6.6E-4 0.0021 8.0E-4 8.6E-4 7.3E-4 7.3E-4
106.787 84.394 0.0043 0.0036 0.0025 0.0029 4.6E-4 0.0013 0.0010 7.9E-4 4.8E-4 5.0E-4
109.916 84.393 0.0044 0.0029 0.0013 0.0034 8.4E-4 0.0013 0.0017 8.3E-4 7.7E-4 5.3E-4
113.137 84.393 0.0047 0.0027 0.0014 0.0034 9.9E-4 0.0014 0.0017 0.0014 8.7E-4 7.6E-4
116.452 84.393 0.0048 0.0046 0.0019 0.0034 9.6E-4 0.0014 0.0017 0.0011 9.7E-4 7.4E-4
119.865 84.393 0.0053 0.0032 0.0024 0.0040 0.0015 8.7E-4 0.0012 0.0011 8.5E-4 6.4E-4
123.377 84.392 0.0052 0.0044 0.0027 0.0035 0.0014 6.2E-4 0.0011 0.0015 9.7E-4 0.0011
126.992 84.392 0.0052 0.0041 0.0027 0.0028 0.0019 0.0011 0.0010 0.0015 0.0018 0.0012
130.713 84.391 0.0045 0.0027 0.0019 0.0025 0.0013 0.0015 7.7E-4 0.0012 0.0019 6.4E-4
134.543 84.391 0.0045 0.0031 0.0013 0.0032 0.0017 0.0012 7.5E-4 0.0012 0.0012 5.0E-4
138.486 84.391 0.0050 0.0016 0.0015 0.0035 0.0021 0.0013 0.0011 0.0013 7.8E-4 1.0E-3
142.544 84.391 0.0056 0.0024 0.0020 0.0044 0.0014 7.8E-4 0.0012 0.0016 0.0011 0.0011
146.721 84.391 0.0052 0.010 0.0023 0.0038 6.4E-4 0.0010 8.4E-4 0.0017 0.0012 0.0010
151.020 84.390 0.0055 0.014 0.0024 0.0038 8.7E-4 0.0010 9.0E-4 0.0017 0.0018 8.7E-4
155.445 84.390 0.0052 0.0040 0.0021 0.0035 7.3E-4 0.0014 0.0012 0.0021 9.6E-4 0.0012
160.000 84.390 0.0046 0.0037 0.0020 0.0024 0.0018 8.1E-4 0.0013 0.0013 0.0013 0.0016
164.688 84.390 0.0045 0.0028 0.0023 0.0022 0.0017 8.7E-4 0.0010 0.0012 0.0013 0.0014
169.514 84.390 0.0043 0.0023 0.0024 0.0021 0.0011 0.0013 0.0014 0.0010 0.0011 0.0013
174.481 84.390 0.0056 0.0058 0.0040 0.0024 0.0015 0.0010 0.0013 0.0013 0.0011 0.0015
179.594 84.389 0.0045 0.0034 0.0020 0.0027 0.0012 0.0013 8.8E-4 0.0015 0.0012 0.0011
184.856 84.389 0.0046 0.0020 0.0012 0.0032 0.0012 8.0E-4 0.0013 0.0018 0.0015 7.1E-4
190.273 84.389 0.0045 0.0031 0.0013 0.0026 0.0018 0.0011 0.0012 0.0017 0.0013 9.9E-4
195.849 84.389 0.0048 0.0042 0.0017 0.0023 0.0020 0.0014 0.0015 0.0016 0.0016 0.0013
201.587 84.389 0.0041 0.0052 0.0014 0.0018 0.0018 0.0012 0.0012 0.0016 0.0010 0.0014
207.494 84.389 0.0044 0.0042 0.0018 0.0018 0.0018 0.0012 0.0012 0.0019 0.0011 0.0012
213.574 84.389 0.0053 0.0051 0.0023 0.0034 0.0015 0.0016 0.0010 0.0016 0.0011 0.0012
219.833 84.389 0.0051 0.0052 0.0014 0.0034 0.0012 0.0019 0.0013 0.0015 9.4E-4 0.0015
226.274 84.389 0.0054 0.0023 0.0018 0.0034 0.0015 0.0012 0.0020 8.4E-4 0.0016 0.0019
232.905 84.388 0.0047 0.0037 0.0011 0.0028 0.0017 9.6E-4 0.0016 0.0012 0.0012 0.0019
239.729 84.388 0.0043 0.0044 0.0011 0.0023 0.0016 0.0015 0.0018 0.0011 0.0012 0.0010
246.754 84.388 0.0047 0.0091 0.0019 0.0030 0.0011 0.0018 0.0012 9.3E-4 0.0011 0.0012
253.984 84.388 0.0050 0.0077 0.0018 0.0031 0.0013 0.0020 0.0011 0.0013 8.3E-4 0.0015
261.426 84.388 0.0051 0.0021 0.0025 0.0021 0.0015 0.0021 0.0015 0.0014 0.0013 0.0016
269.087 84.388 0.0053 0.0037 0.0027 0.0026 0.0011 0.0019 0.0020 0.0014 0.0014 0.0011
276.972 84.388 0.0055 0.0028 0.0021 0.0035 0.0013 0.0020 0.0016 0.0010 0.0013 0.0015
285.088 84.388 0.0049 0.0041 0.0015 0.0030 0.0012 0.0016 0.0018 0.0011 0.0013 0.0015
293.441 84.388 0.0048 0.0048 0.0019 0.0018 0.0015 0.0015 0.0020 0.0015 0.0015 0.0016
302.040 84.388 0.0052 0.0047 0.0023 0.0024 0.0017 0.0016 0.0015 0.0014 0.0021 0.0016
310.890 84.388 0.0045 0.0041 0.0018 0.0022 0.0012 9.1E-4 0.0017 0.0010 0.0022 8.9E-4
320.000 84.387 0.0047 0.0035 0.0022 0.0016 0.0019 0.0013 0.0018 0.0012 0.0018 0.0012
329.377 84.387 0.0047 0.0037 0.0015 0.0015 0.0022 0.0012 0.0020 0.0016 0.0016 0.0013
339.028 84.387 0.0047 0.0032 0.0015 0.0018 0.0016 0.0020 0.0022 0.0010 0.0018 0.0012
348.962 84.387 0.0047 0.019 0.0019 0.0020 0.0014 0.0016 0.0019 0.0011 0.0015 0.0016
359.188 84.387 0.0054 0.0050 0.0023 0.0029 0.0020 0.0016 0.0019 0.0016 0.0016 0.0011
369.713 84.387 0.0055 0.0043 0.0023 0.0028 0.0020 0.0016 0.0020 0.0019 0.0015 0.0011
380.546 84.388 0.0059 0.0039 0.0025 0.0023 0.0012 0.0018 0.0024 0.0027 0.0017 0.0016
391.697 84.388 0.0053 0.0028 0.0025 0.0021 0.0013 0.0020 0.0020 0.0017 0.0017 0.0017
403.175 84.388 0.0051 0.0024 0.0021 0.0022 0.0014 0.0018 0.0017 0.0015 0.0017 0.0018
414.989 84.388 0.0059 0.0040 0.0020 0.0031 0.0018 0.0017 0.0018 0.0022 0.0019 0.0017
427.149 84.388 0.0057 0.0030 0.0016 0.0029 0.0021 0.0019 0.0013 0.0020 0.0018 0.0019
439.665 84.388 0.0049 0.0037 0.0018 0.0021 0.0012 0.0017 0.0013 0.0018 0.0018 0.0019
452.548 84.388 0.0053 0.0065 0.0016 0.0023 0.0016 0.0021 0.0016 0.0016 0.0017 0.0021
465.809 84.388 0.0060 0.0038 0.0022 0.0027 0.0024 0.0016 0.0018 0.0015 0.0019 0.0025
479.458 84.388 0.0057 0.0054 0.0019 0.0020 0.0021 0.0020 0.0020 0.0017 0.0024 0.0021
493.507 84.388 0.0059 0.0030 0.0017 0.0027 0.0012 0.0027 0.0015 0.0016 0.0025 0.0022
507.968 84.387 0.0064 0.0040 0.0027 0.0027 0.0019 0.0026 0.0016 0.0021 0.0020 0.0021
522.853 84.387 0.0055 0.0049 0.0027 0.0016 0.0018 0.0023 0.0019 0.0018 0.0017 0.0015
538.174 84.387 0.0057 0.0070 0.0024 0.0020 0.0019 0.0025 0.0017 0.0019 0.0018 0.0019
553.943 84.387 0.0058 0.0039 0.0021 0.0023 0.0019 0.0020 0.0016 0.0015 0.0021 0.0028
570.175 84.387 0.0059 0.0034 0.0018 0.0017 0.0015 0.0018 0.0021 0.0017 0.0029 0.0027
586.883 84.386 0.0056 0.0033 0.0023 0.0019 0.0020 0.0015 0.0020 0.0016 0.0022 0.0022
604.080 84.386 0.0056 0.0038 0.0019 0.0022 0.0018 0.0016 0.0020 0.0016 0.0022 0.0024
621.780 84.386 0.0055 0.0040 0.0016 0.0029 0.0017 0.0018 0.0020 0.0016 0.0019 0.0018
640.000 84.386 0.0056 0.0045 0.0019 0.0021 0.0019 0.0018 0.0019 0.0023 0.0017 0.0020
658.753 84.386 0.0066 0.0038 0.0021 0.0022 0.0018 0.0023 0.0024 0.0034 0.0018 0.0023
678.056 84.386 0.0067 0.0043 0.0024 0.0025 0.0020 0.0024 0.0027 0.0024 0.0022 0.0023
697.925 84.385 0.0062 0.0070 0.0022 0.0021 0.0023 0.0018 0.0021 0.0020 0.0024 0.0024
718.376 84.385 0.0063 0.0034 0.0024 0.0026 0.0019 0.0021 0.0023 0.0022 0.0018 0.0025
739.426 84.385 0.0067 0.0040 0.0027 0.0021 0.0024 0.0022 0.0020 0.0025 0.0027 0.0021
761.093 84.385 0.0068 0.0047 0.0031 0.0017 0.0023 0.0021 0.0027 0.0024 0.0025 0.0021
783.394 84.385 0.0072 0.0055 0.0025 0.0024 0.0022 0.0021 0.0035 0.0024 0.0024 0.0025
806.349 84.385 0.0070 0.0059 0.0030 0.0030 0.0019 0.0021 0.0029 0.0017 0.0023 0.0025
829.977 84.385 0.0074 0.0053 0.0027 0.0031 0.0024 0.0027 0.0031 0.0019 0.0018 0.0027
854.297 84.386 0.0075 0.0071 0.0031 0.0029 0.0023 0.0026 0.0029 0.0025 0.0022 0.0023
879.330 84.386 0.0076 0.0055 0.0031 0.0024 0.0023 0.0035 0.0025 0.0026 0.0023 0.0026
905.097 84.386 0.0072 0.0063 0.0025 0.0026 0.0017 0.0030 0.0022 0.0027 0.0023 0.0030
931.618 84.387 0.0080 0.0046 0.0030 0.0032 0.0024 0.0028 0.0019 0.0028 0.0027 0.0036
958.917 84.387 0.0085 0.0059 0.0030 0.0034 0.0028 0.0032 0.0029 0.0029 0.0029 0.0028
987.015 84.387 0.0080 0.0056 0.0027 0.0031 0.0029 0.0026 0.0031 0.0023 0.0031 0.0029
1015.937 84.387 0.0078 0.0048 0.0028 0.0036 0.0023 0.0022 0.0023 0.0024 0.0034 0.0029
1045.706 84.387 0.0080 0.0053 0.0028 0.0034 0.0027 0.0027 0.0030 0.0023 0.0032 0.0025
1076.347 84.388 0.0082 0.0070 0.0030 0.0034 0.0025 0.0032 0.0032 0.0030 0.0024 0.0024
1107.887 84.388 0.0084 0.0062 0.0025 0.0027 0.0023 0.0034 0.0032 0.0033 0.0027 0.0035
1140.350 84.388 0.0084 0.0045 0.0029 0.0029 0.0030 0.0022 0.0039 0.0027 0.0026 0.0033
1173.765 84.388 0.0086 0.0072 0.0030 0.0032 0.0039 0.0020 0.0032 0.0023 0.0026 0.0036
1208.159 84.388 0.0084 0.0056 0.0028 0.0028 0.0034 0.0025 0.0032 0.0021 0.0033 0.0033
1243.561 84.389 0.0093 0.0067 0.0036 0.0027 0.0030 0.0029 0.0035 0.0026 0.0039 0.0038
1280.000 84.390 0.0094 0.0053 0.0030 0.0028 0.0031 0.0025 0.0042 0.0031 0.0038 0.0037
1317.507 84.391 0.0094 0.0063 0.0031 0.0033 0.0032 0.0032 0.0034 0.0035 0.0035 0.0033
1356.113 84.392 0.0099 0.0052 0.0030 0.0036 0.0031 0.0035 0.0040 0.0040 0.0039 0.0028
1395.850 84.393 0.010 0.0054 0.0028 0.0040 0.0031 0.0029 0.0036 0.0042 0.0038 0.0037
1436.751 84.394 0.010 0.0074 0.0035 0.0031 0.0032 0.0037 0.0036 0.0042 0.0034 0.0040
1478.851 84.394 0.0097 0.0069 0.0038 0.0030 0.0031 0.0040 0.0034 0.0031 0.0033 0.0039
1522.185 84.395 0.0096 0.0063 0.0038 0.0036 0.0026 0.0033 0.0028 0.0038 0.0036 0.0034
1566.789 84.395 0.010 0.0073 0.0038 0.0036 0.0033 0.0040 0.0031 0.0041 0.0033 0.0036
1612.699 84.395 0.011 0.0084 0.0035 0.0038 0.0036 0.0035 0.0041 0.0040 0.0033 0.0042
1659.955 84.396 0.010 0.0071 0.0031 0.0034 0.0041 0.0031 0.0039 0.0039 0.0037 0.0039
1708.595 84.396 0.010 0.0071 0.0033 0.0039 0.0036 0.0035 0.0037 0.0037 0.0035 0.0041
1758.661 84.397 0.011 0.0085 0.0038 0.0045 0.0036 0.0038 0.0038 0.0035 0.0039 0.0041
1810.193 84.399 0.011 0.0087 0.0037 0.0041 0.0037 0.0033 0.0048 0.0039 0.0038 0.0037
1863.236 84.400 0.011 0.0064 0.0038 0.0034 0.0036 0.0036 0.0044 0.0040 0.0040 0.0038
1917.833 84.400 0.011 0.0063 0.0040 0.0039 0.0038 0.0043 0.0039 0.0036 0.0034 0.0043
1974.030 84.400 0.012 0.0071 0.0040 0.0034 0.0045 0.0063 0.0040 0.0037 0.0033 0.0039
2031.873 84.399 0.012 0.0084 0.0041 0.0039 0.0050 0.0057 0.0035 0.0035 0.0038 0.0035
2091.412 84.399 0.012 0.0078 0.0044 0.0042 0.0046 0.0054 0.0039 0.0037 0.0043 0.0037
2152.695 84.398 0.012 0.0076 0.0047 0.0042 0.0050 0.0046 0.0043 0.0039 0.0045 0.0029
2215.774 84.398 0.012 0.0096 0.0043 0.0042 0.0049 0.0043 0.0043 0.0042 0.0042 0.0022
2280.701 84.399 0.011 0.0069 0.0035 0.0040 0.0048 0.0042 0.0043 0.0044 0.0036 0.0016
