* Distortion data saved by REW V5.20.13
* Dated: Oct 16, 2023 7:00:52 AM
* Source: Universal Audio Thunderbolt, Universal Audio Thunderbolt, 1, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -40.0 dBFS with no timing reference
* Measurement: Neve 517 24
* Frequency Step: 24 ppo
* Freq (Hz) Fundamental (dB) THD (%) Noise (%) H2 (%) H3 (%) H4 (%) H5 (%) H6 (%) H7 (%) H8 (%) H9 (%)
20.000 90.362 0.018 0.0016 0.0059 0.016 5.7E-4 0.0047 4.2E-4 8.9E-4 0.0018 2.5E-4
20.586 90.360 0.017 0.0020 0.0064 0.015 5.6E-4 0.0045 5.0E-4 0.0011 0.0017 2.7E-4
21.189 90.358 0.017 0.0020 0.0074 0.014 6.7E-4 0.0041 6.3E-4 0.0012 0.0014 4.2E-4
21.810 90.357 0.017 0.0020 0.0090 0.014 8.0E-4 0.0035 7.9E-4 0.0013 0.0012 5.6E-4
22.449 90.355 0.018 0.0020 0.012 0.014 9.7E-4 0.0029 0.0010 0.0011 9.7E-4 6.0E-4
23.107 90.353 0.021 0.0028 0.016 0.013 0.0012 0.0024 0.0013 0.0010 7.8E-4 5.5E-4
23.784 90.352 0.026 0.0028 0.022 0.013 0.0014 0.0022 0.0015 9.5E-4 5.9E-4 4.2E-4
24.481 90.350 0.030 0.0028 0.027 0.012 0.0016 0.0023 0.0016 8.7E-4 5.0E-4 2.7E-4
25.198 90.349 0.028 0.0028 0.026 0.011 0.0015 0.0026 0.0015 6.9E-4 5.1E-4 2.1E-4
25.937 90.347 0.021 0.0027 0.018 0.0099 0.0012 0.0030 9.5E-4 5.4E-4 5.7E-4 3.9E-4
26.697 90.346 0.014 0.0027 0.0096 0.0093 8.8E-4 0.0034 5.6E-4 6.3E-4 7.2E-4 7.0E-4
27.479 90.345 0.012 0.0027 0.0051 0.0094 7.1E-4 0.0038 5.2E-4 9.3E-4 8.5E-4 0.0010
28.284 90.344 0.011 0.0020 0.0030 0.0097 6.6E-4 0.0040 6.3E-4 0.0012 1.0E-3 0.0012
29.113 90.342 0.011 0.0020 0.0024 0.0097 8.1E-4 0.0038 5.7E-4 0.0013 0.0013 0.0012
29.966 90.341 0.011 0.0020 0.0024 0.0094 0.0010 0.0030 3.7E-4 0.0014 0.0017 0.0011
30.844 90.340 0.011 0.0020 0.0029 0.0095 0.0012 0.0019 3.9E-4 0.0014 0.0022 9.9E-4
31.748 90.339 0.011 0.0026 0.0032 0.0097 0.0012 0.0015 8.4E-4 0.0015 0.0023 9.9E-4
32.678 90.338 0.010 0.0026 0.0036 0.0090 0.0012 0.0017 0.0014 0.0016 0.0020 9.8E-4
33.636 90.337 0.0095 0.0026 0.0043 0.0076 0.0011 0.0018 0.0016 0.0019 0.0015 8.3E-4
34.621 90.336 0.0090 0.0034 0.0042 0.0070 0.0015 0.0019 0.0014 0.0022 0.0014 5.7E-4
35.636 90.335 0.0091 0.0034 0.0036 0.0073 0.0023 0.0021 9.6E-4 0.0021 0.0013 6.9E-4
36.680 90.334 0.0092 0.0023 0.0028 0.0074 0.0035 0.0021 5.9E-4 0.0015 0.0012 9.4E-4
37.755 90.334 0.0089 0.0023 0.0022 0.0072 0.0039 0.0018 4.4E-4 9.5E-4 0.0011 0.0013
38.861 90.333 0.0081 0.0023 0.0021 0.0068 0.0029 0.0016 7.4E-4 7.5E-4 0.0011 0.0015
40.000 90.332 0.0074 0.0036 0.0014 0.0064 0.0017 0.0019 0.0013 8.8E-4 7.3E-4 0.0012
41.172 90.331 0.0073 0.0036 0.0018 0.0063 0.0013 0.0019 0.0018 0.0011 7.7E-4 7.1E-4
42.379 90.331 0.0075 0.0038 0.0023 0.0063 0.0012 0.0014 0.0018 0.0014 0.0012 4.5E-4
43.620 90.330 0.0072 0.0038 0.0024 0.0061 0.0012 7.6E-4 0.0014 0.0014 0.0018 4.8E-4
44.898 90.330 0.0069 0.0079 0.0027 0.0057 0.0013 6.4E-4 9.3E-4 0.0010 0.0017 7.8E-4
46.214 90.329 0.0065 0.0079 0.0022 0.0055 0.0014 0.0011 6.3E-4 5.8E-4 0.0011 0.0013
47.568 90.329 0.0064 0.043 0.0020 0.0053 0.0012 0.0018 5.1E-4 9.0E-4 8.2E-4 0.0017
48.962 90.330 0.0072 0.043 0.0027 0.0055 0.0011 0.0028 5.5E-4 0.0015 8.1E-4 0.0014
50.397 90.331 0.0060 0.049 0.0018 0.0042 1.0E-3 0.0031 8.1E-4 0.0016 9.1E-4 9.0E-4
51.874 90.328 0.0047 0.049 0.0011 0.0036 9.2E-4 0.0021 9.8E-4 9.2E-4 9.7E-4 6.0E-4
53.394 90.326 0.0053 0.014 0.0019 0.0044 0.0012 0.0011 7.3E-4 6.2E-4 0.0013 4.3E-4
54.958 90.325 0.0067 0.014 0.0036 0.0049 0.0015 8.8E-4 9.5E-4 7.1E-4 0.0018 6.0E-4
56.569 90.324 0.0075 0.0038 0.0041 0.0054 0.0012 0.0010 0.0018 8.7E-4 0.0018 6.2E-4
58.226 90.323 0.0069 0.0036 0.0031 0.0049 8.5E-4 0.0013 0.0028 9.9E-4 0.0015 6.4E-4
59.932 90.322 0.0063 0.0036 0.0024 0.0047 0.0011 0.0012 0.0024 9.6E-4 0.0010 0.0011
61.688 90.321 0.0065 0.0028 0.0024 0.0050 0.0022 0.0010 0.0015 8.8E-4 7.7E-4 0.0013
63.496 90.321 0.0064 0.0019 0.0025 0.0051 0.0021 8.3E-4 0.0012 8.2E-4 8.3E-4 0.0010
65.357 90.320 0.0054 0.0019 0.0024 0.0041 1.0E-3 0.0011 0.0014 8.1E-4 0.0013 6.8E-4
67.272 90.319 0.0044 0.0027 0.0021 0.0027 7.3E-4 0.0014 0.0013 0.0011 0.0013 7.7E-4
69.243 90.319 0.0043 0.0031 0.0017 0.0023 6.8E-4 0.0023 0.0012 0.0012 7.3E-4 0.0010
71.272 90.318 0.0045 0.0031 0.0018 0.0023 8.3E-4 0.0025 9.2E-4 0.0013 4.4E-4 0.0014
73.360 90.317 0.0049 0.0026 0.0032 0.0023 9.3E-4 0.0021 8.6E-4 0.0012 5.8E-4 0.0011
75.510 90.317 0.0054 0.0024 0.0044 0.0023 0.0010 0.0014 8.0E-4 0.0011 6.5E-4 5.4E-4
77.723 90.316 0.0045 0.0021 0.0025 0.0027 9.9E-4 0.0012 7.5E-4 0.0018 5.2E-4 5.3E-4
