* Distortion data saved by REW V5.20.13
* Dated: Oct 16, 2023 7:01:58 AM
* Source: Universal Audio Thunderbolt, Universal Audio Thunderbolt, 1, volume: no control
439.665 108.391 0.020 0.0032 0.0088 0.012 0.0092 0.0065 0.0049 0.0039 0.0018 0.0017
452.548 108.392 0.020 0.0056 0.0081 0.012 0.010 0.0063 0.0051 0.0038 0.0019 0.0016
465.809 108.393 0.020 0.0024 0.0087 0.012 0.0096 0.0057 0.0051 0.0029 0.0019 0.0015
479.458 108.393 0.020 0.0042 0.0098 0.012 0.0088 0.0056 0.0053 0.0032 0.0019 0.0024
493.507 108.393 0.019 0.0031 0.0098 0.011 0.0076 0.0066 0.0053 0.0035 0.0026 0.0021
507.968 108.392 0.020 0.0033 0.0099 0.012 0.0089 0.0069 0.0035 0.0026 0.0029 0.0020
522.853 108.390 0.020 0.0048 0.010 0.012 0.0092 0.0062 0.0044 0.0027 0.0029 0.0018
538.174 108.389 0.021 0.0057 0.011 0.011 0.0091 0.0071 0.0057 0.0041 0.0027 0.0020
553.943 108.388 0.022 0.0043 0.011 0.012 0.0096 0.0066 0.0056 0.0041 0.0028 0.0017
570.175 108.387 0.022 0.0040 0.010 0.012 0.010 0.0073 0.0050 0.0047 0.0025 0.0021
586.883 108.387 0.022 0.0030 0.010 0.012 0.010 0.0075 0.0047 0.0037 0.0022 0.0019
604.080 108.387 0.021 0.0052 0.0093 0.012 0.0093 0.0069 0.0052 0.0039 0.0020 0.0026
621.780 108.388 0.021 0.0048 0.0098 0.012 0.0092 0.0068 0.0055 0.0034 0.0031 0.0031
640.000 108.388 0.020 0.0028 0.0087 0.013 0.0086 0.0067 0.0049 0.0023 0.0023 0.0022
658.753 108.388 0.020 0.0040 0.0075 0.013 0.0083 0.0061 0.0042 0.0031 0.0025 0.0025
678.056 108.386 0.021 0.0034 0.0089 0.013 0.010 0.0067 0.0055 0.0033 0.0028 0.0023
697.925 108.384 0.022 0.0026 0.0096 0.013 0.0093 0.0078 0.0063 0.0021 0.0025 0.0022
718.376 108.381 0.021 0.0031 0.010 0.013 0.0088 0.0077 0.0044 0.0025 0.0022 0.0022
739.426 108.377 0.021 0.0064 0.011 0.012 0.0084 0.0077 0.0046 0.0036 0.0032 0.0027
761.093 108.374 0.021 0.0040 0.011 0.012 0.0077 0.0070 0.0060 0.0034 0.0030 0.0029
783.394 108.372 0.022 0.0038 0.011 0.012 0.0090 0.0073 0.0065 0.0031 0.0026 0.0031
806.349 108.373 0.022 0.0044 0.011 0.013 0.0091 0.0061 0.0057 0.0040 0.0027 0.0031
829.977 108.376 0.020 0.0042 0.0100 0.012 0.0080 0.0065 0.0054 0.0042 0.0026 0.0027
854.297 108.381 0.020 0.0044 0.0078 0.012 0.0086 0.0072 0.0052 0.0034 0.0033 0.0027
879.330 108.386 0.020 0.0041 0.0072 0.013 0.0092 0.0059 0.0043 0.0036 0.0031 0.0029
905.097 108.391 0.020 0.0050 0.0075 0.012 0.0098 0.0059 0.0045 0.0028 0.0027 0.0032
931.618 108.394 0.020 0.0038 0.0094 0.012 0.0076 0.0062 0.0044 0.0037 0.0026 0.0032
958.917 108.394 0.021 0.0034 0.011 0.013 0.0085 0.0068 0.0033 0.0043 0.0028 0.0022
987.015 108.393 0.021 0.0045 0.012 0.013 0.0079 0.0062 0.0040 0.0040 0.0025 0.0020
1015.937 108.392 0.021 0.0044 0.011 0.011 0.0089 0.0061 0.0041 0.0044 0.0032 0.0026
1045.706 108.391 0.020 0.0051 0.0096 0.012 0.0091 0.0059 0.0045 0.0033 0.0031 0.0029
1076.347 108.391 0.020 0.0069 0.0093 0.012 0.0080 0.0059 0.0049 0.0039 0.0030 0.0027
1107.887 108.390 0.020 0.0043 0.0070 0.013 0.0084 0.0060 0.0057 0.0041 0.0035 0.0027
1140.350 108.387 0.020 0.0062 0.0083 0.013 0.0069 0.0063 0.0055 0.0039 0.0030 0.0040
1173.765 108.381 0.021 0.0047 0.0095 0.013 0.0074 0.0069 0.0055 0.0038 0.0033 0.0035
1208.159 108.375 0.022 0.0052 0.011 0.012 0.0083 0.0063 0.0058 0.0050 0.0029 0.0035
1243.561 108.373 0.022 0.0053 0.012 0.012 0.0085 0.0073 0.0059 0.0045 0.0028 0.0030
1280.000 108.377 0.020 0.0073 0.010 0.012 0.0079 0.0073 0.0046 0.0039 0.0036 0.0033
1317.507 108.386 0.020 0.0070 0.0084 0.014 0.0074 0.0073 0.0045 0.0030 0.0035 0.0025
1356.113 108.395 0.021 0.0064 0.0081 0.012 0.0089 0.0079 0.0051 0.0045 0.0041 0.0027
1395.850 108.401 0.021 0.0062 0.011 0.013 0.0081 0.0065 0.0052 0.0044 0.0030 0.0034
1436.751 108.403 0.022 0.0065 0.012 0.013 0.0083 0.0067 0.0060 0.0050 0.0032 0.0030
1478.851 108.402 0.022 0.0050 0.012 0.013 0.0082 0.0056 0.0064 0.0044 0.0032 0.0029
1522.185 108.401 0.020 0.0050 0.0091 0.011 0.0088 0.0061 0.0058 0.0045 0.0033 0.0034
1566.789 108.397 0.021 0.0058 0.0073 0.012 0.010 0.0062 0.0063 0.0044 0.0025 0.0040
1612.699 108.389 0.023 0.0069 0.011 0.014 0.0087 0.0060 0.0069 0.0044 0.0033 0.0037
1659.955 108.380 0.024 0.0056 0.014 0.013 0.0095 0.0062 0.0065 0.0037 0.0041 0.0035
1708.595 108.378 0.022 0.0064 0.011 0.013 0.0081 0.0074 0.0051 0.0040 0.0043 0.0033
1758.661 108.387 0.020 0.0058 0.0085 0.012 0.0079 0.0064 0.0053 0.0042 0.0041 0.0035
1810.193 108.401 0.020 0.0071 0.0077 0.012 0.0091 0.0072 0.0054 0.0038 0.0045 0.0041
1863.236 108.409 0.021 0.0070 0.011 0.012 0.0081 0.0063 0.0057 0.0035 0.0038 0.0051
1917.833 108.411 0.022 0.0089 0.012 0.013 0.0088 0.0066 0.0058 0.0037 0.0037 0.0043
1974.030 108.408 0.021 0.0061 0.0091 0.012 0.0084 0.0072 0.0062 0.0053 0.0033 0.0038
2031.873 108.400 0.021 0.0059 0.0075 0.013 0.0090 0.0073 0.0055 0.0046 0.0042 0.0031
2091.412 108.385 0.023 0.0082 0.012 0.013 0.0095 0.0078 0.0048 0.0045 0.0038 0.0028
2152.695 108.378 0.023 0.0092 0.013 0.012 0.0097 0.0083 0.0056 0.0043 0.0037 0.0031
2215.774 108.387 0.022 0.0061 0.0091 0.013 0.0095 0.0078 0.0054 0.0048 0.0038 0.0022
2280.701 108.404 0.021 0.0082 0.0087 0.012 0.0096 0.0066 0.0051 0.0043 0.0038 0.0018
