* Measurement data measured by REW V5.20.13
* Source: Universal Audio Thunderbolt, Universal Audio Thunderbolt, 1, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -40.0 dBFS with no timing reference
* Dated: Oct 16, 2023 7:01:58 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Neve 517 42
* Smoothing: Psychoacoustic
* Frequency Step: 0.3364563 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
19.850922 0.028 9.5141
20.187378 0.031 9.3646
20.523834 0.034 9.2252
20.860291 0.036 9.0940
21.196747 0.037 8.9694
21.533203 0.038 8.8495
21.869659 0.037 8.7333
22.206116 0.036 8.6193
22.542572 0.035 8.5067
22.879028 0.032 8.3949
23.215485 0.030 8.2832
23.551941 0.028 8.1716
23.888397 0.025 8.0599
24.224854 0.023 7.9483
24.561310 0.020 7.8372
24.897766 0.018 7.7267
25.234222 0.017 7.6173
25.570679 0.015 7.5095
25.907135 0.014 7.4037
26.243591 0.014 7.3003
26.580048 0.013 7.1996
26.916504 0.013 7.1019
27.252960 0.013 7.0073
27.589417 0.013 6.9161
27.925873 0.014 6.8282
28.262329 0.014 6.7437
28.598785 0.015 6.6622
28.935242 0.015 6.5839
29.271698 0.016 6.5083
29.608154 0.016 6.4354
29.944611 0.016 6.3650
30.281067 0.017 6.2966
30.617523 0.017 6.2301
30.953979 0.017 6.1653
31.290436 0.017 6.1021
31.626892 0.016 6.0400
31.963348 0.016 5.9791
32.299805 0.016 5.9191
32.636261 0.015 5.8601
32.972717 0.015 5.8019
33.309174 0.015 5.7445
33.645630 0.014 5.6879
33.982086 0.014 5.6320
34.318542 0.013 5.5770
34.654999 0.013 5.5227
34.991455 0.013 5.4693
35.327911 0.012 5.4167
35.664368 0.012 5.3651
36.000824 0.012 5.3145
36.337280 0.012 5.2647
36.673737 0.012 5.2159
37.010193 0.012 5.1682
37.346649 0.012 5.1213
37.683105 0.012 5.0756
38.019562 0.012 5.0308
38.356018 0.011 4.9868
38.692474 0.011 4.9438
39.028931 0.011 4.9018
39.365387 0.011 4.8606
39.701843 0.011 4.8202
40.038300 0.011 4.7805
40.374756 0.011 4.7417
40.711212 0.011 4.7036
41.047668 0.011 4.6661
41.384125 0.011 4.6294
41.720581 0.011 4.5933
42.057037 0.011 4.5577
42.393494 0.011 4.5228
42.729950 0.010 4.4884
43.066406 0.010 4.4545
43.402863 0.010 4.4211
43.739319 0.010 4.3883
44.075775 0.010 4.3560
44.412231 0.010 4.3242
44.748688 0.010 4.2928
45.085144 0.009 4.2619
45.421600 0.009 4.2314
45.758057 0.009 4.2014
46.094513 0.009 4.1719
46.430969 0.009 4.1427
46.767426 0.009 4.1140
47.103882 0.009 4.0857
47.440338 0.008 4.0578
47.776794 0.008 4.0303
48.113251 0.008 4.0032
48.449707 0.008 3.9764
48.786163 0.008 3.9500
49.122620 0.008 3.9240
49.459076 0.008 3.8983
49.795532 0.008 3.8729
50.131989 0.008 3.8479
50.468445 0.007 3.8232
50.804901 0.007 3.7988
51.141357 0.007 3.7748
51.477814 0.007 3.7510
51.814270 0.007 3.7275
52.150726 0.007 3.7043
52.487183 0.007 3.6815
52.823639 0.007 3.6589
53.160095 0.007 3.6366
53.496552 0.007 3.6145
53.833008 0.007 3.5928
54.169464 0.006 3.5713
54.505920 0.006 3.5500
54.842377 0.006 3.5291
55.178833 0.006 3.5084
55.515289 0.006 3.4880
55.851746 0.006 3.4678
56.188202 0.006 3.4479
56.524658 0.006 3.4282
56.861115 0.006 3.4088
57.197571 0.006 3.3896
57.534027 0.006 3.3708
57.870483 0.005 3.3521
58.206940 0.005 3.3337
58.543396 0.005 3.3155
58.879852 0.005 3.2975
59.216309 0.005 3.2798
59.552765 0.005 3.2623
59.889221 0.005 3.2451
60.225677 0.005 3.2280
60.562134 0.005 3.2112
60.898590 0.005 3.1945
61.235046 0.004 3.1781
61.571503 0.004 3.1619
61.907959 0.004 3.1459
62.244415 0.004 3.1301
62.580872 0.004 3.1144
62.917328 0.004 3.0990
63.253784 0.004 3.0837
63.590240 0.004 3.0687
63.926697 0.004 3.0538
64.263153 0.004 3.0391
64.599609 0.003 3.0245
64.936066 0.003 3.0101
65.272522 0.003 2.9960
65.608978 0.003 2.9819
65.945435 0.003 2.9680
66.281891 0.003 2.9543
66.618347 0.003 2.9408
66.954803 0.003 2.9274
67.291260 0.003 2.9142
67.627716 0.003 2.9011
67.964172 0.002 2.8881
68.300629 0.002 2.8754
68.637085 0.002 2.8627
68.973541 0.002 2.8502
69.309998 0.002 2.8378
69.646454 0.002 2.8256
69.982910 0.002 2.8135
70.319366 0.002 2.8015
70.655823 0.002 2.7897
70.992279 0.001 2.7780
71.328735 0.001 2.7664
71.665192 0.001 2.7549
72.001648 0.001 2.7437
72.338104 0.001 2.7324
72.674561 0.001 2.7213
73.011017 0.001 2.7104
73.347473 0.001 2.6996
73.683929 0.001 2.6888
74.020386 0.001 2.6782
74.356842 0.000 2.6677
74.693298 0.000 2.6573
75.029755 0.000 2.6470
75.366211 0.000 2.6368
75.702667 0.000 2.6267
76.039124 0.000 2.6168
76.375580 -0.000 2.6069
76.712036 -0.000 2.5972
77.048492 -0.000 2.5875
77.384949 -0.000 2.5779
77.721405 -0.000 2.5685
78.057861 -0.001 2.5591
78.394318 -0.001 2.5498
78.730774 -0.001 2.5406
79.067230 -0.001 2.5315
79.403687 -0.001 2.5225
79.740143 -0.001 2.5136
80.076599 -0.001 2.5048
80.413055 -0.001 2.4961
80.749512 -0.001 2.4874
81.085968 -0.001 2.4789
81.422424 -0.001 2.4703
81.758881 -0.002 2.4620
82.095337 -0.002 2.4537
82.431793 -0.002 2.4454
82.768250 -0.002 2.4373
83.104706 -0.002 2.4292
83.441162 -0.002 2.4213
83.777618 -0.002 2.4133
84.114075 -0.002 2.4055
84.450531 -0.002 2.3977
84.786987 -0.002 2.3900
85.123444 -0.002 2.3824
85.459900 -0.002 2.3749
85.796356 -0.002 2.3674
86.132812 -0.003 2.3600
86.469269 -0.003 2.3527
86.805725 -0.003 2.3454
87.142181 -0.003 2.3383
87.478638 -0.003 2.3311
87.815094 -0.003 2.3241
88.151550 -0.003 2.3171
88.488007 -0.003 2.3102
88.824463 -0.003 2.3033
89.160919 -0.003 2.2965
89.497375 -0.003 2.2898
89.833832 -0.003 2.2831
90.170288 -0.003 2.2765
90.506744 -0.004 2.2700
90.843201 -0.004 2.2635
91.179657 -0.004 2.2571
91.516113 -0.004 2.2507
91.852570 -0.004 2.2445
92.189026 -0.004 2.2383
92.525482 -0.004 2.2321
92.861938 -0.004 2.2260
93.198395 -0.004 2.2199
93.534851 -0.004 2.2139
93.871307 -0.004 2.2079
94.207764 -0.004 2.2020
94.544220 -0.004 2.1962
94.880676 -0.004 2.1904
95.217133 -0.004 2.1847
95.553589 -0.004 2.1790
95.890045 -0.005 2.1734
96.226501 -0.005 2.1678
96.562958 -0.005 2.1623
96.899414 -0.005 2.1569
97.235870 -0.005 2.1514
97.572327 -0.005 2.1460
97.908783 -0.005 2.1407
98.245239 -0.005 2.1354
98.581696 -0.005 2.1302
98.918152 -0.005 2.1250
99.254608 -0.005 2.1199
99.591064 -0.005 2.1147
99.927521 -0.005 2.1097
100.263977 -0.005 2.1047
100.600433 -0.005 2.0998
100.936890 -0.005 2.0948
101.273346 -0.005 2.0900
101.609802 -0.005 2.0851
101.946259 -0.005 2.0803
102.282715 -0.005 2.0756
102.619171 -0.006 2.0708
102.955627 -0.006 2.0660
103.292084 -0.006 2.0613
103.628540 -0.006 2.0567
103.964996 -0.006 2.0521
104.301453 -0.006 2.0475
104.637909 -0.006 2.0430
104.974365 -0.006 2.0385
105.310822 -0.006 2.0339
105.647278 -0.006 2.0295
105.983734 -0.006 2.0251
106.320190 -0.006 2.0207
106.656647 -0.006 2.0164
106.993103 -0.006 2.0120
107.329559 -0.006 2.0077
107.666016 -0.006 2.0035
108.002472 -0.006 1.9993
108.338928 -0.006 1.9951
108.675385 -0.006 1.9909
109.011841 -0.006 1.9868
109.348297 -0.006 1.9827
109.684753 -0.006 1.9786
110.021210 -0.006 1.9746
110.357666 -0.006 1.9706
110.694122 -0.006 1.9667
111.030579 -0.006 1.9627
111.367035 -0.006 1.9588
111.703491 -0.007 1.9550
112.039948 -0.007 1.9510
112.376404 -0.007 1.9473
112.712860 -0.007 1.9435
113.049316 -0.007 1.9397
113.385773 -0.007 1.9360
113.722229 -0.007 1.9323
114.058685 -0.007 1.9286
114.395142 -0.007 1.9250
114.731598 -0.007 1.9214
115.068054 -0.007 1.9177
115.404510 -0.007 1.9142
115.740967 -0.007 1.9106
116.077423 -0.007 1.9071
116.413879 -0.007 1.9037
116.750336 -0.007 1.9002
117.086792 -0.007 1.8968
117.423248 -0.007 1.8934
117.759705 -0.007 1.8900
118.096161 -0.007 1.8866
118.432617 -0.007 1.8833
118.769073 -0.007 1.8800
119.105530 -0.007 1.8767
119.441986 -0.007 1.8735
119.778442 -0.007 1.8702
120.114899 -0.007 1.8671
120.451355 -0.007 1.8639
120.787811 -0.007 1.8607
121.124268 -0.007 1.8575
121.460724 -0.007 1.8545
121.797180 -0.007 1.8514
122.133636 -0.007 1.8483
122.470093 -0.007 1.8453
122.806549 -0.007 1.8423
123.143005 -0.007 1.8392
123.479462 -0.007 1.8363
123.815918 -0.007 1.8334
124.152374 -0.007 1.8304
124.488831 -0.007 1.8275
124.825287 -0.007 1.8246
125.161743 -0.007 1.8218
125.498199 -0.007 1.8189
125.834656 -0.007 1.8160
126.171112 -0.007 1.8132
126.507568 -0.007 1.8105
126.844025 -0.007 1.8077
127.180481 -0.007 1.8049
127.516937 -0.007 1.8022
127.853394 -0.007 1.7996
128.189850 -0.007 1.7969
128.526306 -0.007 1.7942
128.862762 -0.007 1.7915
129.199219 -0.007 1.7889
129.535675 -0.007 1.7863
129.872131 -0.007 1.7837
130.208588 -0.007 1.7811
130.545044 -0.007 1.7786
130.881500 -0.007 1.7760
131.217957 -0.007 1.7736
131.554413 -0.007 1.7710
131.890869 -0.007 1.7686
132.227325 -0.007 1.7661
132.563782 -0.007 1.7637
132.900238 -0.007 1.7612
133.236694 -0.007 1.7588
133.573151 -0.007 1.7565
133.909607 -0.007 1.7540
134.246063 -0.007 1.7517
134.582520 -0.007 1.7494
134.918976 -0.007 1.7471
135.255432 -0.007 1.7448
135.591888 -0.007 1.7424
135.928345 -0.007 1.7401
136.264801 -0.007 1.7379
136.601257 -0.007 1.7356
136.937714 -0.007 1.7334
137.274170 -0.007 1.7312
137.610626 -0.007 1.7290
137.947083 -0.007 1.7268
138.283539 -0.007 1.7247
138.619995 -0.007 1.7225
138.956451 -0.007 1.7203
139.292908 -0.007 1.7183
139.629364 -0.007 1.7161
139.965820 -0.007 1.7140
140.302277 -0.007 1.7119
140.638733 -0.007 1.7098
140.975189 -0.007 1.7078
141.311646 -0.007 1.7058
141.648102 -0.007 1.7037
141.984558 -0.007 1.7018
142.321014 -0.007 1.6998
142.657471 -0.007 1.6978
142.993927 -0.007 1.6958
143.330383 -0.007 1.6938
143.666840 -0.007 1.6919
144.003296 -0.007 1.6899
144.339752 -0.007 1.6880
144.676208 -0.007 1.6862
145.012665 -0.007 1.6843
145.349121 -0.007 1.6824
145.685577 -0.007 1.6805
146.022034 -0.007 1.6786
146.358490 -0.007 1.6768
146.694946 -0.007 1.6750
147.031403 -0.007 1.6732
147.367859 -0.007 1.6714
147.704315 -0.007 1.6696
148.040771 -0.007 1.6678
148.377228 -0.007 1.6660
148.713684 -0.007 1.6643
149.050140 -0.007 1.6625
149.386597 -0.007 1.6608
149.723053 -0.007 1.6591
150.059509 -0.007 1.6573
150.395966 -0.007 1.6556
150.732422 -0.007 1.6540
151.068878 -0.007 1.6523
151.405334 -0.007 1.6506
151.741791 -0.007 1.6490
152.078247 -0.007 1.6473
152.414703 -0.007 1.6458
152.751160 -0.007 1.6442
153.087616 -0.007 1.6425
153.424072 -0.007 1.6409
153.760529 -0.007 1.6393
154.096985 -0.007 1.6378
154.433441 -0.007 1.6362
