* Measurement data measured by REW V5.20.13
* Source: Universal Audio Thunderbolt, Universal Audio Thunderbolt, 1, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -40.0 dBFS with no timing reference
* Dated: Oct 16, 2023 7:00:32 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Neve 517 18
* Smoothing: Psychoacoustic
* Frequency Step: 0.3364563 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
19.850922 0.076 8.4751
20.187378 0.074 8.3327
20.523834 0.072 8.1949
20.860291 0.071 8.0616
21.196747 0.069 7.9325
21.533203 0.068 7.8074
21.869659 0.067 7.6862
22.206116 0.065 7.5686
22.542572 0.064 7.4546
22.879028 0.063 7.3440
23.215485 0.062 7.2367
23.551941 0.061 7.1326
23.888397 0.060 7.0314
24.224854 0.059 6.9332
24.561310 0.058 6.8378
24.897766 0.057 6.7451
25.234222 0.056 6.6550
25.570679 0.055 6.5674
25.907135 0.054 6.4822
26.243591 0.054 6.3992
26.580048 0.053 6.3184
26.916504 0.052 6.2397
27.252960 0.051 6.1630
27.589417 0.051 6.0882
27.925873 0.050 6.0153
28.262329 0.049 5.9440
28.598785 0.048 5.8745
28.935242 0.048 5.8066
29.271698 0.047 5.7403
29.608154 0.047 5.6755
29.944611 0.046 5.6121
30.281067 0.045 5.5502
30.617523 0.045 5.4896
30.953979 0.044 5.4303
31.290436 0.044 5.3723
31.626892 0.043 5.3156
31.963348 0.043 5.2600
32.299805 0.042 5.2057
32.636261 0.042 5.1525
32.972717 0.041 5.1005
33.309174 0.041 5.0494
33.645630 0.040 4.9995
33.982086 0.040 4.9506
34.318542 0.039 4.9026
34.654999 0.039 4.8557
34.991455 0.038 4.8097
35.327911 0.038 4.7646
35.664368 0.038 4.7203
36.000824 0.037 4.6770
36.337280 0.037 4.6345
36.673737 0.036 4.5928
37.010193 0.036 4.5519
37.346649 0.036 4.5117
37.683105 0.035 4.4724
38.019562 0.035 4.4337
38.356018 0.035 4.3956
38.692474 0.034 4.3584
39.028931 0.034 4.3217
39.365387 0.034 4.2858
39.701843 0.034 4.2504
40.038300 0.033 4.2156
40.374756 0.033 4.1815
40.711212 0.033 4.1479
41.047668 0.032 4.1149
41.384125 0.032 4.0824
41.720581 0.032 4.0505
42.057037 0.032 4.0192
42.393494 0.031 3.9883
42.729950 0.031 3.9580
43.066406 0.031 3.9282
43.402863 0.031 3.8988
43.739319 0.031 3.8700
44.075775 0.030 3.8416
44.412231 0.030 3.8137
44.748688 0.030 3.7861
45.085144 0.030 3.7591
45.421600 0.030 3.7324
45.758057 0.029 3.7062
46.094513 0.029 3.6804
46.430969 0.029 3.6550
46.767426 0.029 3.6299
47.103882 0.029 3.6052
47.440338 0.029 3.5809
47.776794 0.028 3.5569
48.113251 0.028 3.5333
48.449707 0.028 3.5100
48.786163 0.028 3.4871
49.122620 0.028 3.4645
49.459076 0.027 3.4421
49.795532 0.027 3.4200
50.131989 0.027 3.3983
50.468445 0.027 3.3770
50.804901 0.027 3.3558
51.141357 0.026 3.3349
51.477814 0.026 3.3143
51.814270 0.026 3.2940
52.150726 0.026 3.2739
52.487183 0.026 3.2542
52.823639 0.025 3.2346
53.160095 0.025 3.2154
53.496552 0.025 3.1964
53.833008 0.025 3.1776
54.169464 0.024 3.1591
54.505920 0.024 3.1408
54.842377 0.024 3.1228
55.178833 0.024 3.1050
55.515289 0.024 3.0874
55.851746 0.023 3.0700
56.188202 0.023 3.0529
56.524658 0.023 3.0359
56.861115 0.023 3.0192
57.197571 0.022 3.0027
57.534027 0.022 2.9864
57.870483 0.022 2.9703
58.206940 0.022 2.9545
58.543396 0.022 2.9387
58.879852 0.021 2.9233
59.216309 0.021 2.9080
59.552765 0.021 2.8929
59.889221 0.021 2.8779
60.225677 0.021 2.8632
60.562134 0.021 2.8486
60.898590 0.020 2.8343
61.235046 0.020 2.8201
61.571503 0.020 2.8060
61.907959 0.020 2.7921
62.244415 0.020 2.7784
62.580872 0.020 2.7649
62.917328 0.019 2.7515
63.253784 0.019 2.7383
63.590240 0.019 2.7252
63.926697 0.019 2.7123
64.263153 0.019 2.6996
64.599609 0.019 2.6869
64.936066 0.018 2.6744
65.272522 0.018 2.6621
65.608978 0.018 2.6499
65.945435 0.018 2.6378
66.281891 0.018 2.6259
66.618347 0.018 2.6141
66.954803 0.018 2.6025
67.291260 0.017 2.5909
67.627716 0.017 2.5796
67.964172 0.017 2.5683
68.300629 0.017 2.5571
68.637085 0.017 2.5461
68.973541 0.017 2.5353
69.309998 0.017 2.5245
69.646454 0.017 2.5138
69.982910 0.016 2.5033
70.319366 0.016 2.4928
70.655823 0.016 2.4825
70.992279 0.016 2.4723
71.328735 0.016 2.4622
71.665192 0.016 2.4523
72.001648 0.016 2.4424
72.338104 0.016 2.4326
72.674561 0.015 2.4229
73.011017 0.015 2.4133
73.347473 0.015 2.4038
73.683929 0.015 2.3945
74.020386 0.015 2.3852
74.356842 0.015 2.3760
74.693298 0.015 2.3669
75.029755 0.015 2.3579
75.366211 0.015 2.3490
75.702667 0.014 2.3402
76.039124 0.014 2.3315
76.375580 0.014 2.3229
76.712036 0.014 2.3143
77.048492 0.014 2.3058
77.384949 0.014 2.2975
77.721405 0.014 2.2892
78.057861 0.014 2.2810
78.394318 0.014 2.2729
78.730774 0.014 2.2649
79.067230 0.013 2.2569
79.403687 0.013 2.2490
79.740143 0.013 2.2412
80.076599 0.013 2.2335
80.413055 0.013 2.2258
80.749512 0.013 2.2183
81.085968 0.013 2.2108
81.422424 0.013 2.2034
81.758881 0.013 2.1960
82.095337 0.013 2.1887
82.431793 0.013 2.1815
82.768250 0.012 2.1744
83.104706 0.012 2.1673
83.441162 0.012 2.1603
83.777618 0.012 2.1534
84.114075 0.012 2.1465
84.450531 0.012 2.1397
84.786987 0.012 2.1329
85.123444 0.012 2.1263
85.459900 0.012 2.1196
85.796356 0.012 2.1131
86.132812 0.012 2.1066
86.469269 0.012 2.1002
86.805725 0.011 2.0938
87.142181 0.011 2.0875
87.478638 0.011 2.0812
87.815094 0.011 2.0750
88.151550 0.011 2.0688
88.488007 0.011 2.0628
88.824463 0.011 2.0568
89.160919 0.011 2.0508
89.497375 0.011 2.0449
89.833832 0.011 2.0391
90.170288 0.011 2.0333
90.506744 0.011 2.0276
90.843201 0.011 2.0219
91.179657 0.011 2.0162
91.516113 0.010 2.0106
91.852570 0.010 2.0051
92.189026 0.010 1.9996
92.525482 0.010 1.9943
92.861938 0.010 1.9889
93.198395 0.010 1.9835
93.534851 0.010 1.9783
93.871307 0.010 1.9730
94.207764 0.010 1.9678
94.544220 0.010 1.9627
94.880676 0.010 1.9576
95.217133 0.010 1.9526
95.553589 0.010 1.9476
95.890045 0.010 1.9426
96.226501 0.010 1.9377
96.562958 0.009 1.9329
96.899414 0.009 1.9280
97.235870 0.009 1.9233
97.572327 0.009 1.9186
97.908783 0.009 1.9139
98.245239 0.009 1.9092
98.581696 0.009 1.9047
98.918152 0.009 1.9001
99.254608 0.009 1.8956
99.591064 0.009 1.8911
99.927521 0.009 1.8867
100.263977 0.009 1.8823
100.600433 0.009 1.8779
100.936890 0.009 1.8736
101.273346 0.009 1.8693
101.609802 0.009 1.8650
101.946259 0.009 1.8608
102.282715 0.009 1.8566
102.619171 0.008 1.8524
102.955627 0.008 1.8483
103.292084 0.008 1.8441
103.628540 0.008 1.8401
103.964996 0.008 1.8360
104.301453 0.008 1.8320
104.637909 0.008 1.8280
104.974365 0.008 1.8240
105.310822 0.008 1.8201
105.647278 0.008 1.8162
105.983734 0.008 1.8123
106.320190 0.008 1.8085
106.656647 0.008 1.8046
106.993103 0.008 1.8008
107.329559 0.008 1.7971
107.666016 0.008 1.7933
108.002472 0.008 1.7897
108.338928 0.008 1.7860
108.675385 0.008 1.7823
109.011841 0.008 1.7787
109.348297 0.008 1.7751
109.684753 0.007 1.7716
110.021210 0.007 1.7681
110.357666 0.007 1.7645
110.694122 0.007 1.7610
111.030579 0.007 1.7576
111.367035 0.007 1.7542
111.703491 0.007 1.7508
112.039948 0.007 1.7474
112.376404 0.007 1.7440
112.712860 0.007 1.7407
113.049316 0.007 1.7374
113.385773 0.007 1.7341
113.722229 0.007 1.7309
114.058685 0.007 1.7277
114.395142 0.007 1.7245
114.731598 0.007 1.7213
115.068054 0.007 1.7181
115.404510 0.007 1.7150
115.740967 0.007 1.7119
116.077423 0.007 1.7088
116.413879 0.007 1.7057
116.750336 0.007 1.7027
117.086792 0.007 1.6997
117.423248 0.007 1.6967
117.759705 0.007 1.6937
118.096161 0.007 1.6908
118.432617 0.006 1.6879
118.769073 0.006 1.6849
119.105530 0.006 1.6821
119.441986 0.006 1.6792
119.778442 0.006 1.6764
120.114899 0.006 1.6736
120.451355 0.006 1.6708
120.787811 0.006 1.6680
121.124268 0.006 1.6652
121.460724 0.006 1.6625
121.797180 0.006 1.6598
122.133636 0.006 1.6571
122.470093 0.006 1.6544
122.806549 0.006 1.6517
123.143005 0.006 1.6491
123.479462 0.006 1.6465
123.815918 0.006 1.6439
124.152374 0.006 1.6414
124.488831 0.006 1.6388
124.825287 0.006 1.6362
125.161743 0.006 1.6337
125.498199 0.006 1.6312
125.834656 0.006 1.6287
126.171112 0.006 1.6262
126.507568 0.006 1.6238
126.844025 0.006 1.6213
127.180481 0.006 1.6190
127.516937 0.006 1.6166
127.853394 0.006 1.6141
128.189850 0.006 1.6118
128.526306 0.006 1.6095
128.862762 0.005 1.6072
129.199219 0.005 1.6049
129.535675 0.005 1.6025
129.872131 0.005 1.6002
130.208588 0.005 1.5980
130.545044 0.005 1.5957
130.881500 0.005 1.5935
131.217957 0.005 1.5913
131.554413 0.005 1.5891
131.890869 0.005 1.5869
132.227325 0.005 1.5848
132.563782 0.005 1.5826
132.900238 0.005 1.5804
133.236694 0.005 1.5784
133.573151 0.005 1.5763
133.909607 0.005 1.5742
134.246063 0.005 1.5721
134.582520 0.005 1.5701
134.918976 0.005 1.5680
135.255432 0.005 1.5660
135.591888 0.005 1.5640
135.928345 0.005 1.5620
136.264801 0.005 1.5601
136.601257 0.005 1.5581
136.937714 0.005 1.5562
137.274170 0.005 1.5542
137.610626 0.005 1.5522
137.947083 0.005 1.5504
138.283539 0.005 1.5485
138.619995 0.005 1.5466
138.956451 0.005 1.5447
139.292908 0.005 1.5428
139.629364 0.005 1.5410
139.965820 0.005 1.5392
140.302277 0.005 1.5374
140.638733 0.005 1.5356
140.975189 0.005 1.5338
141.311646 0.005 1.5320
141.648102 0.005 1.5303
141.984558 0.005 1.5286
142.321014 0.005 1.5268
142.657471 0.005 1.5251
142.993927 0.005 1.5234
143.330383 0.005 1.5217
143.666840 0.004 1.5200
144.003296 0.004 1.5184
144.339752 0.004 1.5167
144.676208 0.004 1.5151
145.012665 0.004 1.5134
145.349121 0.004 1.5118
145.685577 0.004 1.5103
146.022034 0.004 1.5087
146.358490 0.004 1.5071
146.694946 0.004 1.5055
147.031403 0.004 1.5040
147.367859 0.004 1.5024
147.704315 0.004 1.5009
148.040771 0.004 1.4994
148.377228 0.004 1.4979
148.713684 0.004 1.4964
149.050140 0.004 1.4949
149.386597 0.004 1.4935
149.723053 0.004 1.4920
150.059509 0.004 1.4906
150.395966 0.004 1.4891
150.732422 0.004 1.4877
151.068878 0.004 1.4863
151.405334 0.004 1.4849
151.741791 0.004 1.4835
152.078247 0.004 1.4822
152.414703 0.004 1.4808
152.751160 0.004 1.4795
153.087616 0.004 1.4781
153.424072 0.004 1.4768
153.760529 0.004 1.4755
154.096985 0.004 1.4742
154.433441 0.004 1.4729
154.769897 0.004 1.4716
155.106354 0.004 1.4703
155.442810 0.004 1.4691
155.779266 0.004 1.4678
156.115723 0.004 1.4666
156.452179 0.004 1.4653
156.788635 0.004 1.4641
157.125092 0.004 1.4629
157.461548 0.004 1.4617
157.798004 0.004 1.4606
158.134460 0.004 1.4594
158.470917 0.004 1.4582
158.807373 0.004 1.4570
159.143829 0.004 1.4559
159.480286 0.004 1.4547
159.816742 0.004 1.4536
160.153198 0.004 1.4525
