* Distortion data saved by REW V5.20.13
* Dated: Oct 16, 2023 7:14:56 AM
* Source: Universal Audio Thunderbolt, Universal Audio Thunderbolt, 1, volume: no control
82.344 95.714 0.017 0.0022 0.0024 0.016 0.0011 0.0037 0.0011 0.0012 6.4E-4 0.0016
84.757 95.716 0.015 0.0022 0.0019 0.014 0.0018 0.0037 8.4E-4 0.0013 5.0E-4 0.0013
87.241 95.717 0.016 0.0021 0.0013 0.015 0.0037 0.0037 7.2E-4 0.0013 8.0E-4 6.7E-4
89.797 95.719 0.017 0.0023 8.4E-4 0.016 0.0025 0.0043 9.1E-4 0.0013 9.7E-4 5.3E-4
92.428 95.720 0.017 0.0025 0.0010 0.016 0.0015 0.0043 7.1E-4 0.0018 0.0015 7.6E-4
95.137 95.721 0.017 0.0024 0.0016 0.016 0.0011 0.0037 7.4E-4 0.0018 0.0020 7.3E-4
97.924 95.722 0.017 0.0053 0.0020 0.017 0.0011 0.0032 1.0E-3 0.0014 0.0014 6.1E-4
100.794 95.724 0.017 0.0091 0.0017 0.017 7.6E-4 0.0028 0.0012 0.0013 9.5E-4 3.9E-4
103.747 95.725 0.016 0.0026 0.0011 0.016 5.9E-4 0.0027 0.0015 0.0019 0.0013 7.6E-4
106.787 95.726 0.016 0.0028 0.0011 0.015 0.0012 0.0034 0.0013 0.0024 0.0011 0.0015
109.916 95.727 0.017 0.0019 0.0019 0.016 0.0013 0.0042 7.8E-4 0.0016 5.3E-4 0.0012
113.137 95.728 0.017 0.0024 0.0022 0.016 0.0011 0.0033 1.0E-3 8.1E-4 5.2E-4 0.0014
116.452 95.730 0.019 0.0032 0.0021 0.019 8.4E-4 0.0031 9.3E-4 4.8E-4 8.7E-4 0.0013
119.865 95.731 0.017 0.0028 0.0031 0.016 0.0010 0.0032 8.3E-4 0.0011 0.0013 0.0013
123.377 95.732 0.016 0.0024 0.0039 0.015 0.0015 0.0036 0.0017 0.0012 8.9E-4 9.6E-4
126.992 95.733 0.015 0.0032 0.0034 0.014 0.0014 0.0031 0.0021 0.0014 7.4E-4 9.2E-4
130.713 95.735 0.015 0.0020 0.0019 0.014 0.0012 0.0019 8.7E-4 8.0E-4 6.8E-4 0.0014
134.543 95.736 0.014 0.0022 0.0013 0.014 0.0012 0.0023 0.0012 0.0012 9.6E-4 0.0016
138.486 95.737 0.015 0.0030 0.0014 0.014 0.0011 0.0025 0.0012 0.0017 0.0010 8.2E-4
142.544 95.738 0.015 0.0027 0.0012 0.015 0.0014 0.0030 0.0011 0.0012 0.0012 8.8E-4
146.721 95.740 0.015 0.0077 0.0013 0.014 0.0012 0.0031 8.5E-4 4.2E-4 0.0011 0.0011
151.020 95.741 0.014 0.0100 0.0017 0.013 8.9E-4 0.0028 0.0015 6.6E-4 9.2E-4 0.0011
155.445 95.742 0.013 0.0025 0.0012 0.013 9.6E-4 0.0021 0.0020 9.7E-4 0.0010 0.0012
160.000 95.743 0.014 0.0025 0.0010 0.013 0.0016 0.0025 0.0020 0.0017 0.0016 0.0010
164.688 95.745 0.013 0.0022 7.8E-4 0.012 0.0015 0.0024 0.0017 0.0018 0.0014 0.0016
169.514 95.746 0.012 0.0022 0.0012 0.011 0.0012 0.0018 0.0015 0.0016 0.0015 0.0020
174.481 95.747 0.013 0.0022 0.0040 0.011 0.0016 0.0023 0.0016 0.0015 0.0011 0.0012
179.594 95.749 0.013 0.0034 0.0028 0.012 0.0015 0.0031 0.0010 0.0013 0.0013 9.4E-4
184.856 95.750 0.012 0.0021 0.0026 0.011 0.0017 0.0035 0.0012 0.0013 8.6E-4 0.0013
190.273 95.751 0.012 0.0025 0.0019 0.011 0.0022 0.0030 9.9E-4 0.0012 9.5E-4 0.0013
195.849 95.753 0.012 0.0028 0.0018 0.012 0.0015 0.0021 0.0012 0.0010 0.0010 0.0015
201.587 95.754 0.013 0.0040 0.0017 0.012 0.0019 0.0022 0.0012 0.0012 0.0021 0.0011
207.494 95.755 0.012 0.0028 0.0019 0.011 0.0012 0.0016 0.0016 0.0012 0.0024 5.4E-4
213.574 95.757 0.010 0.0028 0.0017 0.0097 9.3E-4 0.0014 0.0012 0.0011 0.0021 9.7E-4
219.833 95.758 0.0097 0.0034 0.0014 0.0090 0.0013 0.0015 0.0016 0.0011 0.0016 9.7E-4
226.274 95.759 0.0099 0.0019 0.0018 0.0087 0.0012 0.0017 0.0022 0.0017 0.0020 0.0021
232.905 95.760 0.011 0.0018 0.0020 0.0096 0.0011 0.0024 0.0017 0.0019 0.0014 0.0017
239.729 95.762 0.011 0.0030 0.0017 0.0098 0.0014 0.0030 0.0019 0.0014 9.9E-4 0.0014
246.754 95.763 0.012 0.0090 0.0017 0.011 0.0015 0.0023 0.0018 0.0015 0.0010 0.0017
253.984 95.764 0.012 0.0055 0.0017 0.011 0.0010 0.0017 0.0011 0.0014 8.9E-4 0.0013
261.426 95.765 0.011 0.0033 0.0020 0.010 0.0014 0.0014 8.8E-4 0.0014 0.0013 0.0014
269.087 95.766 0.010 0.0043 0.0024 0.0092 0.0016 0.0013 0.0012 0.0014 0.0015 0.0019
276.972 95.767 0.010 0.0041 0.0026 0.0087 0.0014 0.0012 0.0018 0.0021 0.0016 0.0021
285.088 95.768 0.010 0.0033 0.0019 0.0094 0.0015 0.0018 0.0017 0.0023 0.0017 0.0012
293.441 95.769 0.010 0.0015 0.0014 0.0094 0.0019 0.0020 0.0017 0.0019 0.0015 0.0015
302.040 95.771 0.0093 0.0023 0.0011 0.0081 0.0017 0.0019 0.0017 0.0014 0.0019 0.0019
310.890 95.772 0.0091 0.0023 0.0017 0.0078 0.0018 0.0020 0.0020 0.0013 0.0016 0.0015
320.000 95.773 0.0094 0.0051 0.0017 0.0084 0.0016 0.0018 0.0020 0.0015 0.0013 0.0014
329.377 95.774 0.0084 0.0036 0.0025 0.0071 0.0014 0.0018 0.0020 0.0016 0.0014 0.0013
339.028 95.775 0.0093 0.0017 0.0018 0.0082 0.0016 0.0016 0.0013 0.0015 0.0020 0.0014
348.962 95.777 0.0093 0.024 0.0023 0.0083 0.0017 0.0020 0.0011 0.0011 0.0011 0.0014
359.188 95.778 0.0084 0.0026 0.0019 0.0072 0.0017 0.0021 0.0012 0.0015 0.0014 0.0014
369.713 95.780 0.0088 0.0024 0.0020 0.0076 0.0016 0.0026 0.0010 0.0014 0.0015 0.0012
380.546 95.781 0.0082 0.0038 0.0023 0.0067 0.0017 0.0022 0.0016 0.0018 0.0011 0.0014
391.697 95.783 0.0083 0.0028 0.0027 0.0068 0.0013 0.0017 0.0014 0.0021 0.0011 0.0018
403.175 95.785 0.0087 0.0022 0.0026 0.0071 0.0013 0.0013 0.0020 0.0019 0.0023 0.0015
414.989 95.787 0.0095 0.0028 0.0025 0.0079 0.0019 9.1E-4 0.0026 0.0014 0.0019 0.0022
427.149 95.788 0.0095 0.0033 0.0024 0.0078 0.0018 0.0021 0.0018 0.0018 0.0023 0.0021
439.665 95.790 0.0082 0.0031 0.0017 0.0069 0.0012 0.0014 0.0020 0.0017 0.0017 0.0019
452.548 95.791 0.0080 0.0042 0.0018 0.0068 0.0016 0.0020 0.0018 0.0013 0.0013 0.0014
465.809 95.793 0.0084 0.0037 0.0021 0.0067 0.0015 0.0024 0.0021 0.0012 0.0013 0.0022
479.458 95.794 0.0084 0.0021 0.0025 0.0064 0.0017 0.0027 0.0019 0.0019 0.0017 0.0021
493.507 95.795 0.0074 0.0025 0.0023 0.0049 0.0018 0.0023 0.0016 0.0028 0.0015 0.0020
507.968 95.795 0.0071 0.0040 0.0022 0.0049 0.0017 0.0018 0.0018 0.0021 0.0022 0.0015
522.853 95.796 0.0069 0.0035 0.0026 0.0044 0.0017 0.0016 0.0019 0.0025 0.0023 0.0013
538.174 95.797 0.0083 0.0059 0.0026 0.0061 0.0020 0.0021 0.0017 0.0021 0.0023 0.0022
553.943 95.798 0.0075 0.0037 0.0026 0.0052 0.0022 0.0019 0.0012 0.0022 0.0018 0.0023
570.175 95.799 0.0065 0.0040 0.0017 0.0044 0.0018 0.0019 0.0013 0.0020 0.0023 0.0017
586.883 95.800 0.0069 0.0025 0.0020 0.0042 0.0016 0.0029 0.0015 0.0020 0.0023 0.0019
604.080 95.801 0.0068 0.0036 0.0018 0.0038 0.0021 0.0021 0.0018 0.0021 0.0030 0.0020
621.780 95.802 0.0068 0.0067 0.0017 0.0036 0.0027 0.0019 0.0023 0.0024 0.0025 0.0015
640.000 95.803 0.0070 0.0043 0.0017 0.0040 0.0027 0.0020 0.0017 0.0020 0.0028 0.0017
658.753 95.804 0.0065 0.0054 0.0020 0.0036 0.0020 0.0022 0.0019 0.0024 0.0021 0.0017
678.056 95.804 0.0073 0.0053 0.0026 0.0042 0.0020 0.0027 0.0019 0.0020 0.0024 0.0022
697.925 95.805 0.0075 0.0022 0.0021 0.0043 0.0022 0.0026 0.0023 0.0027 0.0021 0.0021
718.376 95.805 0.0076 0.0025 0.0021 0.0045 0.0024 0.0027 0.0023 0.0026 0.0020 0.0020
739.426 95.805 0.0079 0.0052 0.0021 0.0051 0.0018 0.0025 0.0023 0.0025 0.0025 0.0022
761.093 95.805 0.0079 0.0038 0.0025 0.0045 0.0025 0.0033 0.0021 0.0019 0.0022 0.0025
783.394 95.806 0.0077 0.0033 0.0030 0.0034 0.0026 0.0030 0.0024 0.0020 0.0030 0.0019
806.349 95.807 0.0071 0.0064 0.0028 0.0031 0.0020 0.0026 0.0019 0.0025 0.0027 0.0021
829.977 95.809 0.0074 0.0038 0.0023 0.0041 0.0022 0.0024 0.0021 0.0027 0.0019 0.0027
854.297 95.811 0.0079 0.0062 0.0026 0.0038 0.0027 0.0018 0.0022 0.0035 0.0027 0.0026
879.330 95.813 0.0084 0.0052 0.0037 0.0042 0.0025 0.0019 0.0022 0.0030 0.0029 0.0028
905.097 95.815 0.0082 0.0056 0.0032 0.0049 0.0025 0.0023 0.0025 0.0027 0.0021 0.0021
931.618 95.816 0.0081 0.0040 0.0035 0.0046 0.0024 0.0022 0.0023 0.0031 0.0015 0.0019
958.917 95.817 0.0081 0.0047 0.0028 0.0046 0.0029 0.0020 0.0023 0.0032 0.0016 0.0023
987.015 95.817 0.0077 0.0058 0.0028 0.0036 0.0031 0.0021 0.0026 0.0027 0.0023 0.0022
1015.937 95.818 0.0076 0.0046 0.0024 0.0028 0.0034 0.0023 0.0031 0.0026 0.0021 0.0025
1045.706 95.819 0.0077 0.0062 0.0027 0.0032 0.0022 0.0025 0.0030 0.0029 0.0022 0.0029
1076.347 95.819 0.0083 0.0074 0.0024 0.0033 0.0025 0.0026 0.0034 0.0032 0.0027 0.0034
1107.887 95.820 0.0088 0.0072 0.0030 0.0028 0.0027 0.0023 0.0036 0.0029 0.0031 0.0041
1140.350 95.820 0.0082 0.0050 0.0032 0.0033 0.0023 0.0026 0.0034 0.0024 0.0026 0.0033
1173.765 95.819 0.0086 0.0052 0.0034 0.0044 0.0023 0.0028 0.0034 0.0021 0.0022 0.0030
1208.159 95.819 0.0088 0.0065 0.0032 0.0037 0.0029 0.0032 0.0027 0.0032 0.0031 0.0029
1243.561 95.819 0.0095 0.0052 0.0028 0.0038 0.0035 0.0032 0.0023 0.0032 0.0047 0.0027
1280.000 95.821 0.0093 0.0054 0.0033 0.0043 0.0035 0.0025 0.0028 0.0031 0.0031 0.0032
1317.507 95.824 0.0088 0.0049 0.0031 0.0039 0.0028 0.0025 0.0035 0.0028 0.0030 0.0029
1356.113 95.827 0.0087 0.0050 0.0034 0.0038 0.0031 0.0025 0.0026 0.0030 0.0031 0.0029
1395.850 95.829 0.0090 0.0062 0.0035 0.0043 0.0027 0.0031 0.0027 0.0032 0.0029 0.0026
1436.751 95.830 0.0095 0.0050 0.0036 0.0039 0.0031 0.0030 0.0026 0.0043 0.0033 0.0028
1478.851 95.830 0.0088 0.0051 0.0030 0.0036 0.0031 0.0031 0.0027 0.0033 0.0033 0.0028
1522.185 95.830 0.0094 0.0060 0.0028 0.0038 0.0032 0.0037 0.0035 0.0032 0.0029 0.0031
1566.789 95.830 0.0091 0.0064 0.0036 0.0039 0.0028 0.0032 0.0037 0.0027 0.0029 0.0026
1612.699 95.828 0.0097 0.0057 0.0040 0.0038 0.0034 0.0035 0.0036 0.0035 0.0024 0.0031
1659.955 95.827 0.0098 0.0064 0.0029 0.0036 0.0031 0.0030 0.0052 0.0036 0.0026 0.0032
1708.595 95.827 0.0093 0.0063 0.0031 0.0034 0.0033 0.0031 0.0042 0.0033 0.0028 0.0028
1758.661 95.829 0.0100 0.0059 0.0036 0.0044 0.0039 0.0032 0.0031 0.0039 0.0030 0.0030
1810.193 95.832 0.0096 0.0059 0.0032 0.0040 0.0043 0.0034 0.0028 0.0036 0.0025 0.0033
1863.236 95.834 0.0098 0.0074 0.0032 0.0036 0.0038 0.0038 0.0035 0.0033 0.0031 0.0030
1917.833 95.834 0.010 0.0070 0.0038 0.0039 0.0033 0.0039 0.0042 0.0030 0.0033 0.0028
1974.030 95.833 0.010 0.0066 0.0045 0.0037 0.0033 0.0047 0.0035 0.0031 0.0034 0.0028
2031.873 95.830 0.011 0.0068 0.0047 0.0032 0.0039 0.0044 0.0033 0.0031 0.0038 0.0031
2091.412 95.826 0.010 0.0069 0.0041 0.0048 0.0036 0.0034 0.0034 0.0035 0.0035 0.0028
2152.695 95.823 0.011 0.0081 0.0050 0.0048 0.0038 0.0039 0.0040 0.0040 0.0030 0.0020
2215.774 95.824 0.011 0.0071 0.0045 0.0048 0.0035 0.0041 0.0042 0.0035 0.0032 0.0015
2280.701 95.827 0.0099 0.0079 0.0037 0.0041 0.0048 0.0037 0.0035 0.0032 0.0026 0.0011
