* Distortion data saved by REW V5.20.13
* Dated: Oct 16, 2023 7:18:06 AM
* Source: Universal Audio Thunderbolt, Universal Audio Thunderbolt, 1, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -40.0 dBFS with no timing reference
* Measurement: 312 （Pad -20）10格
* Frequency Step: 24 ppo
* Freq (Hz) Fundamental (dB) THD (%) Noise (%) H2 (%) H3 (%) H4 (%) H5 (%) H6 (%) H7 (%) H8 (%) H9 (%)
20.000 114.348 27.0 0.0031 3.21 25.0 3.18 8.54 2.04 2.04 0.299 0.481
20.586 114.351 27.0 0.0033 3.20 25.0 3.18 8.55 2.04 2.06 0.305 0.471
21.189 114.354 27.0 0.0033 3.19 25.0 3.18 8.55 2.04 2.07 0.312 0.462
21.810 114.357 27.0 0.0033 3.18 25.0 3.18 8.57 2.04 2.09 0.318 0.454
22.449 114.360 27.0 0.0033 3.17 25.0 3.18 8.58 2.04 2.10 0.326 0.446
23.107 114.363 27.0 0.0039 3.16 25.0 3.18 8.59 2.04 2.11 0.333 0.440
23.784 114.366 27.0 0.0039 3.16 25.0 3.18 8.61 2.05 2.11 0.341 0.434
24.481 114.369 27.0 0.0039 3.16 25.1 3.18 8.62 2.05 2.12 0.348 0.428
25.198 114.371 27.0 0.0039 3.16 25.1 3.18 8.63 2.06 2.13 0.354 0.422
25.937 114.374 27.1 0.0052 3.16 25.1 3.18 8.64 2.06 2.14 0.360 0.415
26.697 114.376 27.1 0.0052 3.16 25.1 3.17 8.65 2.06 2.14 0.366 0.408
27.479 114.378 27.1 0.0052 3.16 25.1 3.17 8.65 2.06 2.15 0.370 0.401
28.284 114.379 27.1 0.0053 3.17 25.1 3.17 8.66 2.06 2.16 0.375 0.395
29.113 114.381 27.1 0.0053 3.17 25.1 3.17 8.67 2.07 2.17 0.379 0.389
29.966 114.383 27.1 0.0053 3.18 25.1 3.18 8.67 2.07 2.18 0.385 0.384
30.844 114.385 27.1 0.0053 3.18 25.1 3.18 8.68 2.08 2.18 0.390 0.380
31.748 114.387 27.1 0.0058 3.18 25.1 3.18 8.69 2.08 2.19 0.395 0.376
32.678 114.388 27.1 0.0058 3.18 25.1 3.18 8.69 2.08 2.20 0.399 0.372
33.636 114.389 27.1 0.0058 3.18 25.1 3.19 8.70 2.08 2.20 0.403 0.368
34.621 114.390 27.1 0.0031 3.18 25.1 3.19 8.70 2.09 2.20 0.407 0.364
35.636 114.392 27.1 0.0031 3.19 25.1 3.19 8.71 2.09 2.21 0.411 0.360
36.680 114.393 27.2 0.0044 3.20 25.1 3.19 8.71 2.09 2.21 0.415 0.357
37.755 114.394 27.2 0.0044 3.20 25.1 3.20 8.72 2.10 2.22 0.419 0.353
38.861 114.395 27.2 0.0044 3.21 25.1 3.20 8.72 2.10 2.22 0.423 0.349
40.000 114.396 27.2 0.0039 3.21 25.1 3.20 8.72 2.10 2.22 0.427 0.345
41.172 114.398 27.2 0.0039 3.22 25.1 3.21 8.73 2.11 2.23 0.431 0.341
42.379 114.399 27.2 0.0056 3.22 25.1 3.21 8.73 2.11 2.23 0.433 0.338
43.620 114.400 27.2 0.0056 3.23 25.1 3.22 8.73 2.12 2.23 0.436 0.335
44.898 114.401 27.2 0.015 3.24 25.1 3.22 8.73 2.12 2.23 0.440 0.332
46.214 114.401 27.2 0.015 3.24 25.1 3.23 8.74 2.12 2.24 0.443 0.329
47.568 114.401 27.2 0.090 3.25 25.1 3.23 8.74 2.13 2.24 0.446 0.326
48.962 114.401 27.2 0.091 3.26 25.1 3.24 8.74 2.13 2.24 0.449 0.323
50.397 114.401 27.2 0.101 3.26 25.2 3.24 8.74 2.13 2.24 0.452 0.320
51.874 114.403 27.2 0.101 3.27 25.1 3.24 8.74 2.14 2.24 0.455 0.318
53.394 114.404 27.2 0.027 3.28 25.1 3.25 8.74 2.14 2.25 0.457 0.315
54.958 114.405 27.2 0.027 3.29 25.1 3.25 8.74 2.14 2.25 0.459 0.312
56.569 114.406 27.2 0.0087 3.29 25.2 3.26 8.75 2.15 2.25 0.463 0.310
58.226 114.406 27.2 0.0063 3.30 25.2 3.27 8.75 2.15 2.25 0.466 0.307
59.932 114.407 27.2 0.0063 3.31 25.2 3.27 8.76 2.16 2.26 0.468 0.305
61.688 114.407 27.2 0.0071 3.31 25.2 3.27 8.75 2.16 2.25 0.468 0.302
63.496 114.407 27.2 0.0049 3.32 25.2 3.28 8.75 2.16 2.25 0.470 0.300
65.357 114.408 27.2 0.0049 3.33 25.2 3.28 8.75 2.17 2.26 0.473 0.298
67.272 114.409 27.2 0.0063 3.34 25.2 3.29 8.76 2.17 2.26 0.477 0.296
69.243 114.409 27.2 0.0056 3.35 25.2 3.30 8.75 2.17 2.26 0.479 0.293
71.272 114.410 27.2 0.0056 3.35 25.2 3.30 8.76 2.18 2.26 0.481 0.291
73.360 114.410 27.2 0.0040 3.36 25.2 3.31 8.75 2.18 2.26 0.483 0.290
75.510 114.410 27.2 0.0040 3.36 25.2 3.31 8.75 2.18 2.26 0.485 0.288
77.723 114.411 27.2 0.0050 3.37 25.2 3.32 8.75 2.19 2.26 0.488 0.286
80.000 114.411 27.2 0.0063 3.38 25.2 3.32 8.75 2.19 2.26 0.489 0.284
82.344 114.412 27.2 0.0061 3.38 25.2 3.33 8.75 2.19 2.26 0.490 0.282
84.757 114.412 27.2 0.0061 3.39 25.2 3.33 8.75 2.20 2.26 0.492 0.281
87.241 114.412 27.2 0.0052 3.40 25.2 3.34 8.75 2.20 2.26 0.494 0.279
89.797 114.412 27.3 0.0034 3.40 25.2 3.34 8.75 2.20 2.26 0.494 0.277
92.428 114.412 27.3 0.0036 3.41 25.2 3.35 8.75 2.21 2.26 0.494 0.276
95.137 114.413 27.3 0.0034 3.42 25.2 3.35 8.75 2.21 2.26 0.494 0.275
97.924 114.413 27.2 0.0095 3.43 25.2 3.36 8.74 2.21 2.26 0.495 0.275
100.794 114.413 27.2 0.018 3.44 25.1 3.36 8.74 2.21 2.25 0.494 0.277
103.747 114.413 27.2 0.0047 3.45 25.1 3.37 8.73 2.21 2.25 0.493 0.280
106.787 114.413 27.2 0.0065 3.45 25.1 3.37 8.73 2.22 2.24 0.493 0.283
109.916 114.413 27.2 0.0073 3.46 25.1 3.38 8.72 2.22 2.24 0.494 0.286
113.137 114.414 27.2 0.0031 3.47 25.1 3.39 8.72 2.22 2.24 0.496 0.286
116.452 114.414 27.2 0.0048 3.48 25.1 3.39 8.72 2.23 2.24 0.498 0.283
119.865 114.414 27.2 0.0038 3.48 25.1 3.40 8.72 2.23 2.24 0.499 0.280
123.377 114.415 27.2 0.0040 3.49 25.1 3.40 8.73 2.23 2.25 0.501 0.275
126.992 114.415 27.3 0.0061 3.50 25.1 3.40 8.73 2.23 2.25 0.504 0.269
130.713 114.415 27.3 0.0096 3.50 25.2 3.41 8.74 2.24 2.26 0.506 0.267
134.543 114.416 27.3 0.0065 3.51 25.2 3.41 8.74 2.24 2.26 0.508 0.265
138.486 114.416 27.3 0.0057 3.51 25.2 3.42 8.74 2.24 2.26 0.510 0.264
142.544 114.416 27.3 0.0066 3.52 25.2 3.42 8.74 2.24 2.26 0.511 0.263
146.721 114.417 27.3 0.020 3.52 25.2 3.42 8.74 2.25 2.26 0.512 0.263
151.020 114.417 27.3 0.027 3.53 25.2 3.43 8.74 2.25 2.26 0.514 0.261
155.445 114.417 27.3 0.0040 3.54 25.2 3.43 8.74 2.25 2.26 0.516 0.260
160.000 114.417 27.3 0.0036 3.54 25.2 3.43 8.74 2.25 2.26 0.517 0.260
164.688 114.417 27.3 0.0056 3.55 25.2 3.44 8.74 2.25 2.26 0.517 0.260
169.514 114.418 27.3 0.0045 3.55 25.2 3.44 8.74 2.26 2.26 0.520 0.259
174.481 114.418 27.3 0.0065 3.55 25.2 3.44 8.74 2.26 2.26 0.523 0.259
179.594 114.418 27.3 0.0046 3.55 25.2 3.44 8.74 2.26 2.26 0.526 0.257
184.856 114.419 27.3 0.0063 3.56 25.2 3.45 8.75 2.26 2.26 0.527 0.252
190.273 114.419 27.3 0.0064 3.56 25.2 3.45 8.75 2.27 2.27 0.527 0.245
195.849 114.419 27.3 0.0072 3.57 25.2 3.45 8.76 2.27 2.28 0.529 0.240
201.587 114.420 27.3 0.010 3.57 25.2 3.45 8.76 2.27 2.28 0.530 0.237
207.494 114.420 27.3 0.0068 3.57 25.2 3.45 8.77 2.27 2.28 0.533 0.237
213.574 114.421 27.3 0.0079 3.58 25.2 3.46 8.77 2.28 2.28 0.538 0.236
219.833 114.420 27.3 0.0058 3.58 25.2 3.46 8.77 2.28 2.28 0.542 0.234
226.274 114.420 27.3 0.0063 3.58 25.2 3.47 8.77 2.28 2.28 0.542 0.235
232.905 114.420 27.3 0.0039 3.59 25.2 3.47 8.76 2.28 2.27 0.539 0.242
