* Distortion data saved by REW V5.20.13
* Dated: Oct 16, 2023 7:14:11 AM
* Source: Universal Audio Thunderbolt, Universal Audio Thunderbolt, 1, volume: no control
84.757 88.045 0.032 0.0032 0.0022 0.031 0.0018 0.0081 0.0011 0.0027 9.7E-4 0.0018
87.241 88.046 0.031 0.0025 0.0023 0.029 0.0032 0.0078 0.0015 0.0028 6.6E-4 0.0011
89.797 88.048 0.030 0.0022 0.0017 0.029 0.0018 0.0074 0.0018 0.0029 3.9E-4 0.0012
92.428 88.049 0.030 0.0022 0.0025 0.029 0.0011 0.0069 0.0013 0.0025 5.9E-4 0.0013
95.137 88.050 0.030 0.0025 0.0030 0.029 0.0011 0.0069 8.9E-4 0.0023 7.1E-4 0.0013
97.924 88.051 0.029 0.0044 0.0027 0.028 0.0017 0.0070 0.0012 0.0024 7.2E-4 0.0011
100.794 88.053 0.029 0.0083 0.0024 0.028 0.0015 0.0070 0.0013 0.0026 9.6E-4 9.8E-4
103.747 88.054 0.029 0.0016 7.7E-4 0.028 0.0014 0.0073 0.0011 0.0025 0.0013 8.2E-4
106.787 88.056 0.029 0.0021 0.0013 0.027 9.4E-4 0.0071 0.0011 0.0028 0.0013 8.5E-4
109.916 88.057 0.027 0.0026 0.0011 0.026 9.9E-4 0.0061 0.0013 0.0021 0.0016 0.0014
113.137 88.058 0.027 0.0019 0.0018 0.026 0.0013 0.0058 7.4E-4 0.0017 0.0019 0.0016
116.452 88.060 0.024 0.0019 0.0023 0.023 0.0018 0.0055 0.0012 0.0017 0.0013 0.0014
119.865 88.061 0.024 0.0022 0.0022 0.023 0.0019 0.0054 0.0017 0.0018 0.0012 0.0012
123.377 88.062 0.024 0.0024 0.0030 0.023 0.0016 0.0049 0.0019 0.0017 0.0015 0.0015
126.992 88.063 0.025 0.0020 0.0038 0.024 0.0015 0.0050 0.0012 0.0018 1.0E-3 0.0017
130.713 88.065 0.025 0.0023 0.0026 0.024 0.0012 0.0050 9.7E-4 0.0018 7.6E-4 0.0017
134.543 88.066 0.025 0.0030 0.0022 0.024 0.0010 0.0056 0.0011 0.0016 5.9E-4 0.0017
138.486 88.067 0.024 0.0043 0.0019 0.023 0.0013 0.0054 0.0013 0.0015 0.0011 0.0010
142.544 88.069 0.023 0.0028 0.0015 0.022 5.9E-4 0.0048 0.0011 0.0013 7.1E-4 5.7E-4
146.721 88.070 0.023 0.0096 0.0016 0.022 9.3E-4 0.0049 9.2E-4 0.0020 0.0011 0.0015
151.020 88.072 0.023 0.013 0.0022 0.022 9.9E-4 0.0037 0.0011 0.0024 0.0013 0.0018
155.445 88.073 0.023 0.0025 0.0019 0.023 0.0012 0.0034 0.0014 0.0019 0.0015 7.4E-4
160.000 88.074 0.023 0.0026 0.0020 0.022 0.0012 0.0041 0.0012 0.0020 9.8E-4 7.4E-4
164.688 88.075 0.023 0.0035 0.0021 0.022 0.0012 0.0035 0.0011 0.0012 9.4E-4 9.4E-4
169.514 88.077 0.023 0.0020 0.0022 0.023 6.9E-4 0.0030 8.3E-4 0.0011 9.4E-4 0.0014
174.481 88.078 0.023 0.0020 0.0044 0.022 6.3E-4 0.0037 7.6E-4 9.7E-4 0.0013 9.5E-4
179.594 88.079 0.021 0.0034 0.0025 0.021 9.8E-4 0.0044 7.7E-4 0.0016 0.0013 6.8E-4
184.856 88.080 0.020 0.0023 0.0015 0.020 0.0016 0.0041 8.6E-4 0.0018 0.0014 9.5E-4
190.273 88.082 0.021 0.0023 0.0013 0.020 0.0018 0.0033 0.0015 0.0017 0.0016 0.0014
195.849 88.083 0.021 0.0024 0.0015 0.021 0.0018 0.0022 0.0013 0.0014 0.0013 0.0015
201.587 88.085 0.020 0.0063 0.0020 0.019 0.0020 0.0022 0.0011 0.0016 0.0011 0.0019
207.494 88.086 0.019 0.0037 0.0016 0.018 0.0014 0.0023 0.0013 0.0015 8.7E-4 0.0013
213.574 88.087 0.018 0.0026 0.0014 0.018 0.0016 0.0019 0.0015 0.0017 8.0E-4 8.5E-4
219.833 88.089 0.017 0.0027 0.0015 0.017 0.0019 0.0023 0.0019 0.0013 7.2E-4 0.0011
226.274 88.090 0.017 0.0036 0.0022 0.017 0.0015 0.0032 0.0015 0.0017 9.4E-4 0.0014
232.905 88.091 0.017 0.0019 0.0023 0.017 0.0010 0.0024 0.0015 0.0018 0.0014 0.0018
239.729 88.092 0.018 0.0036 0.0036 0.017 8.7E-4 0.0028 0.0014 0.0013 0.0019 0.0017
246.754 88.094 0.017 0.0086 0.0037 0.016 9.6E-4 0.0032 0.0012 8.9E-4 0.0019 0.0018
253.984 88.095 0.016 0.0068 0.0023 0.015 8.9E-4 0.0028 0.0011 0.0012 0.0018 0.0016
261.426 88.096 0.016 0.0033 0.0021 0.016 8.7E-4 0.0014 0.0011 0.0013 0.0019 0.0013
269.087 88.097 0.017 0.0027 0.0024 0.016 0.0011 0.0015 0.0013 0.0014 0.0022 0.0022
276.972 88.099 0.017 0.0030 0.0035 0.016 0.0011 0.0027 0.0010 0.0013 0.0015 0.0014
285.088 88.100 0.016 0.0042 0.0026 0.016 0.0018 0.0028 0.0014 0.0014 0.0012 0.0014
293.441 88.101 0.016 0.0040 0.0017 0.015 0.0018 0.0028 0.0017 0.0018 0.0011 0.0015
302.040 88.103 0.016 0.0031 0.0017 0.015 0.0017 0.0021 0.0015 0.0017 0.0012 0.0011
310.890 88.104 0.016 0.0035 0.0023 0.015 0.0014 0.0017 0.0016 0.0025 0.0014 0.0012
320.000 88.105 0.015 0.0043 0.0025 0.015 0.0013 0.0014 0.0017 0.0028 0.0014 0.0011
329.377 88.107 0.013 0.0028 0.0021 0.013 0.0016 0.0017 0.0019 0.0019 0.0018 0.0016
339.028 88.108 0.014 0.0034 0.0015 0.014 0.0019 0.0012 0.0018 0.0017 0.0019 0.0018
348.962 88.109 0.013 0.020 0.0014 0.013 0.0012 0.0015 0.0019 0.0014 0.0018 0.0019
359.188 88.111 0.014 0.0030 0.0023 0.013 0.0017 0.0023 0.0018 0.0014 0.0020 0.0014
369.713 88.112 0.014 0.0023 0.0025 0.013 0.0017 0.0024 0.0019 0.0017 0.0019 0.0013
380.546 88.114 0.014 0.0048 0.0018 0.013 0.0022 0.0020 0.0019 0.0013 0.0017 0.0017
391.697 88.115 0.012 0.0046 0.0023 0.011 0.0020 0.0016 0.0017 0.0018 0.0014 0.0019
403.175 88.117 0.012 0.0026 0.0024 0.012 0.0020 0.0017 0.0015 0.0017 0.0012 0.0017
414.989 88.118 0.012 0.0031 0.0027 0.011 0.0013 0.0016 0.0016 0.0015 0.0016 0.0017
427.149 88.120 0.013 0.0040 0.0032 0.012 0.0020 0.0016 0.0014 0.0016 0.0018 0.0014
439.665 88.121 0.012 0.0041 0.0028 0.010 0.0021 0.0023 0.0013 0.0021 0.0017 0.0013
452.548 88.123 0.011 0.0030 0.0033 0.0094 0.0025 0.0024 0.0016 0.0015 0.0015 0.0018
465.809 88.124 0.012 0.0033 0.0038 0.010 0.0023 0.0022 0.0018 0.0013 0.0018 0.0021
479.458 88.125 0.011 0.0024 0.0029 0.0097 0.0020 0.0023 0.0020 0.0018 0.0019 0.0016
493.507 88.126 0.011 0.0042 0.0018 0.0099 0.0015 0.0021 0.0019 0.0025 0.0023 0.0017
507.968 88.127 0.012 0.0060 0.0019 0.010 0.0017 0.0021 0.0020 0.0025 0.0023 0.0021
522.853 88.129 0.011 0.0040 0.0026 0.0099 0.0018 0.0021 0.0017 0.0022 0.0022 0.0017
538.174 88.130 0.011 0.0048 0.0031 0.0091 0.0021 0.0021 0.0022 0.0025 0.0014 0.0019
553.943 88.131 0.010 0.0042 0.0025 0.0084 0.0023 0.0022 0.0025 0.0023 0.0019 0.0018
570.175 88.132 0.0096 0.0037 0.0022 0.0075 0.0020 0.0021 0.0025 0.0026 0.0025 0.0020
586.883 88.133 0.0097 0.0038 0.0018 0.0077 0.0019 0.0020 0.0021 0.0031 0.0025 0.0018
604.080 88.134 0.0094 0.0072 0.0018 0.0075 0.0014 0.0019 0.0019 0.0033 0.0020 0.0018
621.780 88.135 0.0095 0.0041 0.0024 0.0078 0.0018 0.0018 0.0015 0.0023 0.0019 0.0023
640.000 88.136 0.0090 0.0033 0.0022 0.0072 0.0016 0.0021 0.0015 0.0024 0.0023 0.0020
658.753 88.137 0.0085 0.0039 0.0023 0.0061 0.0015 0.0026 0.0023 0.0017 0.0020 0.0028
678.056 88.138 0.0084 0.0048 0.0021 0.0058 0.0018 0.0031 0.0028 0.0015 0.0018 0.0027
697.925 88.139 0.0087 0.0049 0.0019 0.0065 0.0025 0.0027 0.0018 0.0020 0.0020 0.0024
718.376 88.140 0.0080 0.0057 0.0019 0.0056 0.0025 0.0024 0.0017 0.0020 0.0017 0.0028
739.426 88.141 0.0082 0.0042 0.0021 0.0054 0.0027 0.0024 0.0020 0.0019 0.0020 0.0030
761.093 88.141 0.0086 0.0051 0.0025 0.0060 0.0021 0.0023 0.0025 0.0024 0.0019 0.0025
783.394 88.142 0.0076 0.0045 0.0026 0.0046 0.0020 0.0019 0.0026 0.0025 0.0023 0.0021
806.349 88.143 0.0078 0.0049 0.0025 0.0044 0.0027 0.0029 0.0025 0.0021 0.0020 0.0020
829.977 88.145 0.0086 0.0050 0.0025 0.0053 0.0026 0.0027 0.0029 0.0023 0.0020 0.0029
854.297 88.146 0.0081 0.0054 0.0025 0.0052 0.0024 0.0017 0.0028 0.0024 0.0022 0.0024
879.330 88.148 0.0081 0.0070 0.0029 0.0045 0.0026 0.0020 0.0022 0.0026 0.0030 0.0024
905.097 88.149 0.0083 0.0061 0.0032 0.0043 0.0031 0.0026 0.0017 0.0024 0.0031 0.0022
931.618 88.150 0.0096 0.0042 0.0035 0.0058 0.0032 0.0031 0.0019 0.0026 0.0034 0.0023
958.917 88.151 0.0088 0.0048 0.0024 0.0049 0.0025 0.0029 0.0025 0.0030 0.0028 0.0032
987.015 88.152 0.0089 0.0058 0.0026 0.0044 0.0024 0.0035 0.0027 0.0030 0.0031 0.0028
1015.937 88.152 0.0085 0.0047 0.0028 0.0044 0.0026 0.0026 0.0027 0.0030 0.0028 0.0028
1045.706 88.153 0.0087 0.0058 0.0026 0.0041 0.0032 0.0029 0.0035 0.0029 0.0027 0.0023
1076.347 88.154 0.0082 0.0074 0.0031 0.0034 0.0035 0.0022 0.0031 0.0028 0.0026 0.0020
1107.887 88.155 0.0088 0.0044 0.0030 0.0036 0.0032 0.0023 0.0036 0.0028 0.0032 0.0029
1140.350 88.155 0.0083 0.0048 0.0030 0.0034 0.0029 0.0029 0.0030 0.0027 0.0026 0.0028
1173.765 88.156 0.0086 0.0057 0.0029 0.0035 0.0035 0.0032 0.0030 0.0030 0.0026 0.0026
1208.159 88.156 0.0088 0.0052 0.0033 0.0033 0.0030 0.0027 0.0031 0.0033 0.0030 0.0033
1243.561 88.157 0.0086 0.0048 0.0024 0.0032 0.0030 0.0022 0.0030 0.0032 0.0039 0.0032
1280.000 88.158 0.0085 0.0060 0.0027 0.0028 0.0027 0.0027 0.0033 0.0030 0.0034 0.0033
1317.507 88.160 0.0088 0.0060 0.0028 0.0031 0.0024 0.0029 0.0034 0.0031 0.0035 0.0034
1356.113 88.162 0.0094 0.0067 0.0031 0.0043 0.0024 0.0035 0.0033 0.0035 0.0033 0.0029
1395.850 88.163 0.0095 0.0077 0.0033 0.0046 0.0026 0.0039 0.0028 0.0040 0.0026 0.0025
1436.751 88.164 0.010 0.0065 0.0030 0.0043 0.0028 0.0037 0.0030 0.0052 0.0033 0.0026
1478.851 88.165 0.0089 0.0083 0.0029 0.0035 0.0024 0.0032 0.0029 0.0037 0.0035 0.0028
1522.185 88.165 0.0085 0.0067 0.0032 0.0031 0.0029 0.0030 0.0030 0.0035 0.0029 0.0025
1566.789 88.165 0.0087 0.0082 0.0030 0.0026 0.0034 0.0031 0.0032 0.0034 0.0029 0.0029
1612.699 88.165 0.0097 0.0089 0.0031 0.0026 0.0030 0.0042 0.0040 0.0039 0.0033 0.0030
1659.955 88.165 0.010 0.0056 0.0036 0.0031 0.0031 0.0037 0.0046 0.0034 0.0037 0.0033
1708.595 88.165 0.010 0.0063 0.0041 0.0041 0.0036 0.0033 0.0038 0.0034 0.0034 0.0032
1758.661 88.166 0.0095 0.0073 0.0041 0.0033 0.0035 0.0034 0.0028 0.0030 0.0032 0.0035
1810.193 88.167 0.010 0.0069 0.0038 0.0030 0.0043 0.0035 0.0032 0.0035 0.0037 0.0038
1863.236 88.168 0.010 0.0067 0.0033 0.0033 0.0042 0.0037 0.0034 0.0036 0.0039 0.0032
1917.833 88.168 0.010 0.0051 0.0035 0.0042 0.0039 0.0036 0.0033 0.0031 0.0034 0.0032
1974.030 88.167 0.010 0.0076 0.0040 0.0038 0.0043 0.0038 0.0032 0.0031 0.0037 0.0030
2031.873 88.165 0.011 0.0066 0.0044 0.0038 0.0046 0.0043 0.0034 0.0038 0.0037 0.0026
2091.412 88.163 0.011 0.0072 0.0041 0.0039 0.0048 0.0042 0.0036 0.0037 0.0034 0.0023
2152.695 88.161 0.011 0.010 0.0042 0.0037 0.0041 0.0046 0.0038 0.0036 0.0039 0.0023
2215.774 88.161 0.011 0.0086 0.0038 0.0042 0.0039 0.0048 0.0041 0.0040 0.0037 0.0016
2280.701 88.161 0.011 0.0061 0.0038 0.0042 0.0040 0.0042 0.0041 0.0042 0.0028 0.0013
