* Distortion data saved by REW V5.20.13
* Dated: Oct 16, 2023 7:17:24 AM
* Source: Universal Audio Thunderbolt, Universal Audio Thunderbolt, 1, volume: no control
958.917 110.170 0.043 0.0069 0.015 0.019 0.021 0.019 0.018 0.012 0.0056 0.0029
987.015 110.170 0.044 0.0049 0.016 0.017 0.022 0.021 0.016 0.011 0.0049 0.0028
1015.937 110.169 0.043 0.0070 0.018 0.015 0.019 0.022 0.017 0.011 0.0064 0.0026
1045.706 110.169 0.048 0.0040 0.022 0.020 0.020 0.021 0.017 0.013 0.0059 0.0027
1076.347 110.169 0.049 0.0079 0.024 0.022 0.021 0.020 0.017 0.012 0.0068 0.0029
1107.887 110.168 0.049 0.0059 0.022 0.020 0.023 0.021 0.018 0.012 0.0056 0.0037
1140.350 110.164 0.041 0.0073 0.016 0.017 0.019 0.019 0.016 0.013 0.0049 0.0036
1173.765 110.157 0.043 0.0053 0.014 0.017 0.021 0.020 0.017 0.013 0.0068 0.0035
1208.159 110.151 0.046 0.0078 0.013 0.021 0.022 0.021 0.018 0.012 0.0075 0.0029
1243.561 110.149 0.044 0.0069 0.016 0.020 0.019 0.019 0.019 0.012 0.0067 0.0027
1280.000 110.154 0.046 0.0054 0.022 0.017 0.019 0.020 0.018 0.013 0.0062 0.0023
1317.507 110.165 0.047 0.0060 0.024 0.015 0.022 0.020 0.018 0.011 0.0072 0.0024
1356.113 110.176 0.047 0.0056 0.019 0.022 0.020 0.022 0.018 0.012 0.0062 0.0033
1395.850 110.183 0.047 0.0071 0.014 0.023 0.022 0.022 0.018 0.013 0.0061 0.0032
1436.751 110.184 0.045 0.0066 0.015 0.019 0.023 0.020 0.018 0.013 0.0055 0.0033
1478.851 110.184 0.046 0.0059 0.020 0.017 0.021 0.022 0.019 0.012 0.0057 0.0034
1522.185 110.182 0.050 0.0047 0.024 0.022 0.023 0.021 0.017 0.012 0.0060 0.0030
1566.789 110.177 0.049 0.0051 0.022 0.020 0.022 0.022 0.018 0.013 0.0066 0.0026
1612.699 110.167 0.042 0.0066 0.013 0.017 0.020 0.020 0.017 0.012 0.0055 0.0024
1659.955 110.156 0.046 0.0062 0.014 0.022 0.022 0.020 0.017 0.013 0.0070 0.0031
1708.595 110.154 0.045 0.0061 0.019 0.020 0.021 0.019 0.018 0.011 0.0078 0.0032
1758.661 110.165 0.047 0.0073 0.024 0.016 0.022 0.021 0.017 0.013 0.0070 0.0032
1810.193 110.180 0.047 0.0054 0.018 0.022 0.022 0.021 0.017 0.013 0.0065 0.0030
1863.236 110.189 0.045 0.0073 0.012 0.022 0.022 0.020 0.019 0.011 0.0065 0.0036
1917.833 110.190 0.046 0.0066 0.017 0.019 0.022 0.021 0.018 0.012 0.0073 0.0032
1974.030 110.185 0.050 0.0080 0.025 0.022 0.022 0.021 0.018 0.012 0.0064 0.0030
2031.873 110.173 0.046 0.0057 0.018 0.018 0.021 0.021 0.018 0.013 0.0062 0.0026
2091.412 110.156 0.043 0.0074 0.011 0.017 0.021 0.022 0.018 0.013 0.0063 0.0025
2152.695 110.147 0.045 0.0089 0.017 0.020 0.020 0.020 0.018 0.011 0.0066 0.0023
2215.774 110.159 0.048 0.0090 0.024 0.017 0.022 0.022 0.018 0.012 0.0065 0.0018
2280.701 110.177 0.046 0.0080 0.016 0.021 0.022 0.021 0.018 0.011 0.0056 0.0013
