* Distortion data saved by REW V5.20.13
* Dated: Oct 16, 2023 7:15:20 AM
* Source: Universal Audio Thunderbolt, Universal Audio Thunderbolt, 1, volume: no control
31.748 97.309 0.050 0.0024 0.0011 0.049 2.2E-4 0.0066 0.0014 0.0034 0.0016 8.0E-4
32.678 97.314 0.046 0.0024 0.0016 0.045 2.6E-4 0.0063 0.0016 0.0033 0.0012 0.0011
33.636 97.319 0.043 0.0024 0.0021 0.042 3.4E-4 0.0060 0.0014 0.0034 7.5E-4 0.0014
34.621 97.323 0.041 0.0038 0.0020 0.041 7.0E-4 0.0056 0.0012 0.0039 6.4E-4 0.0013
35.636 97.327 0.040 0.0038 0.0022 0.039 0.0014 0.0054 9.7E-4 0.0045 6.0E-4 0.0011
36.680 97.332 0.038 0.0022 0.0028 0.037 0.0024 0.0056 0.0010 0.0043 5.8E-4 9.2E-4
37.755 97.335 0.036 0.0022 0.0033 0.035 0.0027 0.0058 0.0011 0.0038 5.4E-4 0.0012
38.861 97.339 0.033 0.0022 0.0034 0.032 0.0020 0.0058 7.6E-4 0.0034 5.4E-4 0.0018
40.000 97.343 0.031 0.0020 0.0033 0.030 0.0013 0.0054 8.3E-4 0.0032 5.5E-4 0.0020
41.172 97.346 0.029 0.0020 0.0025 0.029 0.0011 0.0049 0.0016 0.0030 7.2E-4 0.0016
42.379 97.349 0.028 0.0017 0.0022 0.027 9.8E-4 0.0049 0.0017 0.0028 0.0012 0.0013
43.620 97.352 0.027 0.0017 0.0026 0.026 6.8E-4 0.0052 1.0E-3 0.0027 0.0015 0.0012
44.898 97.356 0.025 0.0081 0.0031 0.024 5.2E-4 0.0053 4.1E-4 0.0027 0.0011 0.0012
46.214 97.359 0.024 0.0081 0.0027 0.023 5.9E-4 0.0051 2.7E-4 0.0029 5.9E-4 0.0014
47.568 97.363 0.022 0.044 0.0014 0.021 6.6E-4 0.0049 2.6E-4 0.0029 4.7E-4 0.0014
48.962 97.367 0.021 0.044 0.0011 0.020 8.7E-4 0.0040 2.5E-4 0.0035 5.0E-4 0.0011
50.397 97.369 0.021 0.048 0.0027 0.021 9.2E-4 0.0027 2.5E-4 0.0040 8.1E-4 0.0010
51.874 97.370 0.021 0.048 0.0029 0.020 0.0013 0.0033 4.2E-4 0.0032 0.0011 0.0012
53.394 97.372 0.021 0.011 0.0019 0.020 0.0016 0.0039 5.7E-4 0.0021 0.0011 8.8E-4
54.958 97.374 0.020 0.011 0.0019 0.019 0.0018 0.0044 9.2E-4 0.0014 0.0010 6.2E-4
56.569 97.376 0.019 0.0029 0.0020 0.018 0.0016 0.0045 0.0017 0.0015 7.5E-4 6.2E-4
58.226 97.378 0.019 0.0022 0.0013 0.018 0.0011 0.0045 0.0023 0.0017 5.5E-4 7.8E-4
59.932 97.380 0.019 0.0022 0.0011 0.018 9.5E-4 0.0044 0.0015 0.0016 7.3E-4 0.0013
61.688 97.382 0.018 0.0014 0.0018 0.018 0.0017 0.0040 6.9E-4 0.0019 0.0012 0.0016
63.496 97.384 0.019 0.0023 0.0021 0.018 0.0019 0.0041 5.5E-4 0.0024 0.0010 0.0012
65.357 97.386 0.019 0.0023 0.0031 0.018 9.3E-4 0.0046 8.2E-4 0.0028 6.2E-4 6.6E-4
67.272 97.387 0.019 0.0029 0.0032 0.018 8.7E-4 0.0052 0.0011 0.0029 7.3E-4 9.5E-4
69.243 97.389 0.019 0.0018 0.0033 0.017 0.0011 0.0051 0.0015 0.0025 0.0010 0.0013
71.272 97.391 0.018 0.0018 0.0035 0.017 0.0011 0.0037 0.0013 0.0017 0.0011 0.0014
73.360 97.392 0.018 0.0018 0.0036 0.017 9.7E-4 0.0037 0.0011 0.0013 0.0013 0.0013
75.510 97.394 0.018 0.0019 0.0047 0.017 0.0011 0.0040 0.0012 0.0016 9.8E-4 9.7E-4
77.723 97.395 0.017 0.0011 0.0025 0.016 0.0011 0.0039 6.9E-4 0.0017 0.0010 0.0010
80.000 97.397 0.017 0.0018 0.0011 0.016 0.0013 0.0035 4.2E-4 0.0018 0.0014 0.0011
82.344 97.398 0.016 0.0023 0.0015 0.015 0.0013 0.0033 6.2E-4 0.0015 0.0012 5.5E-4
84.757 97.400 0.016 0.0023 0.0018 0.016 0.0018 0.0032 8.2E-4 0.0013 9.2E-4 2.2E-4
87.241 97.401 0.015 0.0021 0.0021 0.014 0.0027 0.0037 8.1E-4 0.0011 7.9E-4 5.5E-4
89.797 97.402 0.015 0.0031 0.0024 0.014 0.0014 0.0034 0.0011 8.6E-4 6.8E-4 0.0010
92.428 97.404 0.015 0.0028 0.0019 0.014 0.0011 0.0031 0.0013 0.0016 0.0010 0.0014
95.137 97.405 0.014 0.0030 0.0012 0.013 0.0011 0.0029 7.7E-4 0.0016 0.0012 7.3E-4
97.924 97.406 0.014 0.0032 0.0016 0.013 9.1E-4 0.0027 7.8E-4 8.6E-4 0.0012 6.0E-4
100.794 97.407 0.014 0.0074 0.0017 0.013 6.3E-4 0.0032 8.1E-4 8.6E-4 0.0010 9.7E-4
103.747 97.408 0.014 0.0023 0.0019 0.013 3.5E-4 0.0027 8.8E-4 0.0014 0.0011 9.7E-4
106.787 97.410 0.014 0.0021 0.0022 0.013 4.3E-4 0.0028 0.0012 0.0022 0.0015 0.0012
109.916 97.411 0.014 0.0026 0.0024 0.013 6.6E-4 0.0031 0.0011 0.0016 0.0014 8.7E-4
113.137 97.412 0.015 0.0018 0.0023 0.015 9.3E-4 0.0026 0.0010 0.0016 0.0011 9.4E-4
116.452 97.413 0.017 0.0018 0.0020 0.016 8.9E-4 0.0026 6.6E-4 0.0020 6.9E-4 8.1E-4
119.865 97.415 0.014 0.0021 0.0019 0.014 9.2E-4 0.0020 5.9E-4 0.0019 9.1E-4 5.8E-4
123.377 97.416 0.014 0.0018 0.0027 0.014 9.5E-4 0.0023 7.9E-4 0.0018 8.4E-4 5.1E-4
126.992 97.417 0.014 0.0024 0.0027 0.013 5.7E-4 0.0023 0.0011 0.0013 0.0011 6.9E-4
130.713 97.418 0.014 0.0023 0.0022 0.013 0.0011 0.0027 9.4E-4 8.6E-4 0.0012 6.0E-4
134.543 97.419 0.013 0.0031 0.0019 0.013 0.0014 0.0025 9.1E-4 6.8E-4 0.0015 7.2E-4
138.486 97.421 0.012 0.0026 0.0017 0.012 0.0012 0.0022 9.5E-4 8.5E-4 0.0012 6.7E-4
142.544 97.422 0.012 0.0019 0.0014 0.011 0.0010 0.0022 8.2E-4 9.0E-4 0.0010 7.5E-4
146.721 97.423 0.012 0.0088 0.0013 0.011 8.9E-4 0.0013 0.0014 7.1E-4 0.0011 0.0012
151.020 97.425 0.012 0.013 0.0010 0.011 4.6E-4 0.0019 0.0020 0.0011 0.0011 0.0012
155.445 97.426 0.011 0.0026 0.0013 0.010 1.0E-3 0.0027 0.0015 0.0011 9.8E-4 0.0014
160.000 97.427 0.011 0.0023 0.0014 0.010 0.0014 0.0025 0.0011 0.0013 0.0014 0.0013
164.688 97.429 0.011 0.0024 0.0015 0.010 0.0015 0.0020 6.6E-4 0.0014 0.0012 8.4E-4
169.514 97.430 0.012 0.0035 0.0024 0.011 0.0012 0.0021 6.2E-4 0.0011 8.9E-4 9.7E-4
174.481 97.431 0.012 0.0031 0.0046 0.011 0.0015 0.0020 6.3E-4 0.0011 0.0011 8.7E-4
179.594 97.432 0.012 0.0019 0.0029 0.011 0.0015 0.0022 9.8E-4 0.0013 0.0016 0.0011
184.856 97.434 0.010 0.0031 0.0020 0.0095 0.0017 0.0016 0.0012 0.0011 0.0021 9.7E-4
190.273 97.435 0.0099 0.0030 0.0010 0.0094 0.0013 0.0017 0.0013 0.0012 0.0014 8.5E-4
195.849 97.437 0.0096 0.0038 0.0018 0.0091 7.1E-4 0.0015 8.5E-4 0.0010 9.9E-4 9.3E-4
201.587 97.438 0.0096 0.0035 0.0014 0.0090 0.0010 0.0016 4.8E-4 0.0012 0.0012 0.0012
207.494 97.439 0.0085 0.0024 0.0015 0.0077 0.0015 0.0021 5.8E-4 0.0012 0.0011 0.0013
213.574 97.441 0.0093 0.0019 0.0013 0.0082 0.0019 0.0025 0.0011 0.0011 0.0010 0.0019
219.833 97.442 0.010 0.0033 0.0016 0.0093 0.0020 0.0025 0.0012 0.0012 0.0013 0.0017
226.274 97.443 0.0095 0.0036 0.0019 0.0085 0.0012 0.0021 0.0011 0.0015 0.0015 0.0019
232.905 97.444 0.0085 0.0044 0.0024 0.0070 0.0013 0.0024 6.3E-4 0.0017 0.0018 0.0016
239.729 97.446 0.0079 0.0037 0.0023 0.0063 0.0019 0.0020 9.6E-4 0.0019 0.0011 0.0021
246.754 97.447 0.0086 0.0090 0.0020 0.0073 0.0017 0.0020 0.0013 0.0019 0.0013 0.0016
253.984 97.448 0.0093 0.0059 0.0025 0.0082 0.0015 0.0014 9.7E-4 0.0019 0.0017 0.0011
261.426 97.449 0.0091 0.0031 0.0021 0.0083 9.6E-4 0.0011 0.0012 0.0017 0.0014 0.0012
269.087 97.450 0.0083 0.0030 0.0023 0.0071 0.0016 0.0013 0.0017 0.0012 0.0013 0.0018
276.972 97.451 0.0082 0.0022 0.0017 0.0068 0.0017 0.0023 0.0019 0.0012 0.0012 0.0016
285.088 97.452 0.0077 0.0027 0.0015 0.0064 0.0014 0.0028 0.0013 0.0011 0.0011 0.0014
293.441 97.453 0.0071 0.0029 0.0015 0.0058 0.0016 0.0018 0.0014 0.0015 0.0014 0.0015
302.040 97.454 0.0068 0.0055 0.0020 0.0052 0.0017 0.0017 0.0011 0.0017 0.0019 0.0013
310.890 97.455 0.0074 0.0025 0.0018 0.0059 0.0020 0.0014 0.0011 0.0018 0.0022 0.0011
320.000 97.456 0.0078 0.0032 0.0016 0.0066 0.0018 0.0014 0.0019 0.0014 0.0015 0.0012
329.377 97.458 0.0080 0.0021 0.0016 0.0071 0.0011 0.0015 0.0016 0.0014 0.0013 0.0013
339.028 97.459 0.0080 0.0034 0.0015 0.0066 0.0013 0.0017 0.0020 0.0020 0.0015 0.0014
348.962 97.460 0.0070 0.017 0.0012 0.0056 0.0011 0.0018 0.0016 0.0023 0.0014 0.0014
359.188 97.462 0.0071 0.0025 0.0017 0.0057 0.0015 0.0017 0.0012 0.0021 0.0011 0.0016
369.713 97.464 0.0086 0.0027 0.0019 0.0073 0.0017 0.0016 0.0015 0.0021 0.0015 0.0018
380.546 97.465 0.0086 0.0024 0.0019 0.0073 0.0016 0.0020 0.0014 0.0016 0.0013 0.0019
391.697 97.467 0.0081 0.0039 0.0019 0.0068 0.0016 0.0016 0.0021 0.0017 0.0013 0.0016
403.175 97.469 0.0080 0.0023 0.0018 0.0061 0.0021 0.0020 0.0022 0.0022 0.0015 0.0019
414.989 97.471 0.0072 0.0056 0.0019 0.0051 0.0015 0.0018 0.0024 0.0017 0.0020 0.0021
427.149 97.472 0.0073 0.0023 0.0021 0.0056 0.0010 0.0012 0.0017 0.0017 0.0023 0.0019
439.665 97.474 0.0076 0.0045 0.0022 0.0057 0.0019 0.0020 0.0018 0.0018 0.0018 0.0016
452.548 97.476 0.0072 0.0023 0.0020 0.0049 0.0020 0.0026 0.0016 0.0018 0.0022 0.0016
465.809 97.477 0.0071 0.0025 0.0016 0.0048 0.0014 0.0013 0.0023 0.0013 0.0028 0.0025
479.458 97.478 0.0072 0.0035 0.0019 0.0052 0.0018 0.0014 0.0024 0.0015 0.0019 0.0020
493.507 97.479 0.0070 0.0028 0.0020 0.0050 0.0020 0.0019 0.0024 0.0010 0.0016 0.0016
507.968 97.480 0.0070 0.0045 0.0020 0.0050 0.0015 0.0021 0.0021 0.0014 0.0018 0.0016
522.853 97.480 0.0070 0.0036 0.0015 0.0048 0.0018 0.0020 0.0018 0.0026 0.0020 0.0015
538.174 97.481 0.0074 0.0087 0.0017 0.0055 0.0022 0.0017 0.0016 0.0023 0.0017 0.0016
553.943 97.482 0.0065 0.0046 0.0014 0.0044 0.0020 0.0014 0.0018 0.0021 0.0016 0.0021
570.175 97.483 0.0062 0.0037 0.0016 0.0035 0.0017 0.0018 0.0016 0.0019 0.0015 0.0029
586.883 97.484 0.0059 0.0035 0.0020 0.0034 0.0017 0.0017 0.0016 0.0020 0.0016 0.0019
604.080 97.485 0.0065 0.0045 0.0019 0.0037 0.0018 0.0022 0.0023 0.0021 0.0018 0.0020
621.780 97.486 0.0068 0.0040 0.0025 0.0039 0.0018 0.0020 0.0024 0.0019 0.0024 0.0016
640.000 97.487 0.0077 0.0039 0.0025 0.0048 0.0023 0.0023 0.0020 0.0025 0.0018 0.0022
658.753 97.488 0.0071 0.0040 0.0023 0.0040 0.0025 0.0022 0.0023 0.0020 0.0017 0.0024
678.056 97.488 0.0073 0.0047 0.0024 0.0043 0.0028 0.0022 0.0024 0.0022 0.0020 0.0014
697.925 97.488 0.0068 0.0042 0.0023 0.0040 0.0020 0.0026 0.0022 0.0019 0.0017 0.0016
718.376 97.488 0.0072 0.0067 0.0024 0.0043 0.0020 0.0024 0.0020 0.0028 0.0020 0.0015
739.426 97.488 0.0075 0.0047 0.0021 0.0040 0.0026 0.0026 0.0025 0.0024 0.0025 0.0019
761.093 97.488 0.0073 0.0034 0.0023 0.0036 0.0027 0.0025 0.0022 0.0023 0.0027 0.0020
783.394 97.489 0.0076 0.0042 0.0028 0.0036 0.0022 0.0025 0.0024 0.0025 0.0031 0.0019
806.349 97.490 0.0073 0.0037 0.0026 0.0033 0.0024 0.0020 0.0024 0.0021 0.0030 0.0024
829.977 97.492 0.0070 0.0057 0.0027 0.0030 0.0022 0.0021 0.0030 0.0024 0.0021 0.0022
854.297 97.494 0.0076 0.0062 0.0029 0.0040 0.0020 0.0026 0.0027 0.0025 0.0018 0.0024
879.330 97.497 0.0078 0.0050 0.0027 0.0040 0.0026 0.0024 0.0024 0.0028 0.0021 0.0026
905.097 97.499 0.0072 0.0043 0.0026 0.0034 0.0023 0.0026 0.0018 0.0030 0.0025 0.0016
931.618 97.500 0.0072 0.0072 0.0026 0.0028 0.0020 0.0024 0.0022 0.0030 0.0028 0.0024
958.917 97.501 0.0073 0.0056 0.0022 0.0027 0.0025 0.0026 0.0023 0.0030 0.0024 0.0028
987.015 97.502 0.0071 0.0054 0.0025 0.0026 0.0027 0.0027 0.0023 0.0024 0.0018 0.0030
1015.937 97.502 0.0080 0.0086 0.0029 0.0030 0.0028 0.0031 0.0023 0.0024 0.0028 0.0032
1045.706 97.502 0.0080 0.0053 0.0033 0.0030 0.0024 0.0035 0.0025 0.0025 0.0026 0.0026
1076.347 97.503 0.0091 0.0052 0.0032 0.0045 0.0031 0.0032 0.0030 0.0027 0.0032 0.0025
1107.887 97.504 0.0088 0.0059 0.0028 0.0044 0.0026 0.0027 0.0030 0.0026 0.0030 0.0035
1140.350 97.503 0.0084 0.0036 0.0022 0.0045 0.0027 0.0025 0.0030 0.0022 0.0028 0.0032
1173.765 97.502 0.0087 0.0045 0.0025 0.0042 0.0031 0.0026 0.0033 0.0022 0.0028 0.0033
1208.159 97.501 0.0088 0.0049 0.0030 0.0040 0.0031 0.0030 0.0030 0.0020 0.0027 0.0035
1243.561 97.502 0.0092 0.0056 0.0029 0.0037 0.0033 0.0033 0.0024 0.0028 0.0039 0.0035
1280.000 97.504 0.0092 0.0076 0.0035 0.0037 0.0030 0.0036 0.0029 0.0027 0.0039 0.0025
1317.507 97.507 0.0090 0.0059 0.0040 0.0034 0.0027 0.0036 0.0027 0.0029 0.0034 0.0024
1356.113 97.510 0.0094 0.0052 0.0037 0.0035 0.0027 0.0041 0.0033 0.0034 0.0033 0.0023
1395.850 97.513 0.0091 0.0045 0.0038 0.0036 0.0027 0.0035 0.0027 0.0034 0.0030 0.0028
1436.751 97.514 0.0096 0.0054 0.0038 0.0044 0.0030 0.0034 0.0033 0.0033 0.0032 0.0022
1478.851 97.514 0.0095 0.0058 0.0031 0.0043 0.0032 0.0040 0.0034 0.0032 0.0027 0.0027
1522.185 97.514 0.0096 0.0071 0.0032 0.0036 0.0031 0.0039 0.0033 0.0039 0.0031 0.0030
1566.789 97.513 0.0094 0.0062 0.0041 0.0034 0.0025 0.0037 0.0028 0.0042 0.0026 0.0029
1612.699 97.511 0.0097 0.0069 0.0040 0.0036 0.0028 0.0036 0.0035 0.0037 0.0029 0.0031
1659.955 97.509 0.0098 0.0083 0.0031 0.0043 0.0034 0.0037 0.0046 0.0030 0.0026 0.0025
1708.595 97.509 0.0094 0.0072 0.0031 0.0033 0.0038 0.0036 0.0036 0.0036 0.0030 0.0025
1758.661 97.512 0.0094 0.0078 0.0033 0.0033 0.0039 0.0033 0.0033 0.0033 0.0035 0.0026
1810.193 97.516 0.0094 0.0059 0.0035 0.0035 0.0040 0.0030 0.0036 0.0028 0.0032 0.0027
1863.236 97.518 0.010 0.0064 0.0039 0.0044 0.0043 0.0036 0.0037 0.0033 0.0030 0.0029
1917.833 97.517 0.010 0.0068 0.0037 0.0038 0.0043 0.0040 0.0038 0.0030 0.0034 0.0027
1974.030 97.516 0.010 0.0067 0.0042 0.0035 0.0036 0.0049 0.0038 0.0035 0.0035 0.0022
2031.873 97.513 0.011 0.0051 0.0041 0.0036 0.0037 0.0049 0.0037 0.0036 0.0037 0.0028
2091.412 97.508 0.011 0.0063 0.0042 0.0036 0.0038 0.0045 0.0031 0.0038 0.0035 0.0032
2152.695 97.505 0.011 0.0082 0.0041 0.0041 0.0048 0.0041 0.0030 0.0032 0.0037 0.0026
2215.774 97.507 0.011 0.0088 0.0044 0.0042 0.0046 0.0046 0.0040 0.0034 0.0030 0.0022
2280.701 97.510 0.011 0.0079 0.0044 0.0047 0.0046 0.0038 0.0039 0.0038 0.0028 0.0013
