* Distortion data saved by REW V5.20.13
* Dated: Oct 16, 2023 7:35:45 AM
* Source: Universal Audio Thunderbolt, Universal Audio Thunderbolt, 1, volume: no control
30.844 105.280 0.205 0.0089 0.089 0.178 0.0019 0.044 0.0024 0.015 5.8E-4 0.0056
31.748 105.284 0.198 0.0079 0.087 0.172 0.0020 0.043 0.0022 0.015 7.1E-4 0.0050
32.678 105.288 0.192 0.0079 0.086 0.165 0.0024 0.042 0.0018 0.014 8.9E-4 0.0048
33.636 105.292 0.188 0.0079 0.084 0.162 0.0035 0.041 0.0014 0.013 8.9E-4 0.0047
34.621 105.296 0.185 0.011 0.080 0.162 0.0036 0.040 0.0013 0.014 7.9E-4 0.0042
35.636 105.299 0.182 0.011 0.078 0.160 0.0031 0.038 0.0014 0.014 9.1E-4 0.0035
36.680 105.302 0.180 0.0091 0.078 0.157 0.0023 0.037 0.0013 0.014 0.0013 0.0029
37.755 105.305 0.176 0.0091 0.079 0.153 0.0016 0.035 0.0012 0.014 0.0017 0.0024
38.861 105.309 0.170 0.0091 0.078 0.147 0.0020 0.034 0.0012 0.013 0.0021 0.0024
40.000 105.311 0.165 0.0065 0.075 0.143 0.0027 0.032 0.0013 0.011 0.0022 0.0027
41.172 105.314 0.163 0.0065 0.074 0.142 0.0027 0.031 0.0014 0.010 0.0021 0.0028
42.379 105.317 0.160 0.0080 0.073 0.139 0.0018 0.030 8.7E-4 0.010 0.0019 0.0027
43.620 105.321 0.157 0.0080 0.072 0.135 0.0012 0.030 8.5E-4 0.010 0.0021 0.0026
44.898 105.324 0.154 0.0084 0.071 0.133 0.0012 0.030 0.0017 0.010 0.0024 0.0028
46.214 105.327 0.152 0.0084 0.071 0.131 9.0E-4 0.029 0.0022 0.010 0.0018 0.0031
47.568 105.331 0.150 0.033 0.070 0.129 7.0E-4 0.029 0.0022 0.0096 9.7E-4 0.0028
48.962 105.335 0.148 0.033 0.069 0.127 0.0011 0.028 0.0020 0.0090 5.6E-4 0.0022
50.397 105.337 0.148 0.038 0.072 0.126 0.0013 0.026 0.0022 0.0092 5.5E-4 0.0022
51.874 105.338 0.148 0.038 0.074 0.125 0.0012 0.026 0.0028 0.0096 7.4E-4 0.0020
53.394 105.340 0.142 0.018 0.069 0.121 0.0017 0.025 0.0032 0.0097 0.0011 0.0018
54.958 105.342 0.136 0.018 0.064 0.117 0.0025 0.025 0.0029 0.0093 0.0015 0.0022
56.569 105.345 0.133 0.012 0.064 0.114 0.0025 0.025 0.0034 0.0083 0.0017 0.0026
58.226 105.347 0.131 0.010 0.065 0.110 0.0031 0.025 0.0043 0.0071 0.0017 0.0026
59.932 105.349 0.128 0.010 0.065 0.107 0.0035 0.025 0.0040 0.0066 0.0014 0.0022
61.688 105.351 0.125 0.0092 0.064 0.104 0.0045 0.025 0.0032 0.0074 9.9E-4 0.0022
63.496 105.353 0.122 0.014 0.062 0.102 0.0044 0.024 0.0025 0.0069 0.0010 0.0030
65.357 105.355 0.123 0.014 0.063 0.103 0.0026 0.023 0.0017 0.0058 0.0010 0.0023
67.272 105.357 0.122 0.014 0.062 0.103 0.0019 0.022 0.0012 0.0054 7.8E-4 0.0023
69.243 105.359 0.118 0.015 0.060 0.099 0.0023 0.023 0.0015 0.0046 5.6E-4 0.0017
71.272 105.361 0.115 0.015 0.059 0.096 0.0030 0.021 0.0019 0.0042 4.9E-4 0.0016
73.360 105.363 0.114 0.0098 0.058 0.096 0.0028 0.020 0.0019 0.0039 5.3E-4 0.0025
75.510 105.365 0.112 0.012 0.060 0.093 0.0022 0.019 0.0016 0.0028 0.0011 0.0032
77.723 105.367 0.109 0.011 0.059 0.089 0.0012 0.018 0.0014 0.0021 0.0014 0.0021
80.000 105.369 0.105 0.011 0.055 0.087 0.0015 0.017 0.0013 0.0029 0.0017 0.0017
82.344 105.371 0.101 0.010 0.054 0.085 0.0016 0.016 0.0015 0.0036 0.0017 0.0020
84.757 105.373 0.102 0.010 0.055 0.084 0.0015 0.017 0.0018 0.0041 0.0013 0.0012
87.241 105.375 0.101 0.0071 0.056 0.082 0.0031 0.016 0.0017 0.0039 0.0019 0.0011
89.797 105.377 0.099 0.0099 0.056 0.080 0.0026 0.014 0.0018 0.0045 0.0020 0.0016
92.428 105.379 0.098 0.011 0.057 0.078 0.0022 0.014 0.0022 0.0039 0.0014 0.0023
95.137 105.380 0.095 0.013 0.057 0.075 0.0018 0.014 0.0015 0.0031 0.0015 0.0023
97.924 105.381 0.093 0.016 0.056 0.073 0.0020 0.013 0.0010 0.0024 0.0011 0.0016
100.794 105.382 0.092 0.026 0.055 0.073 0.0020 0.013 0.0014 0.0024 7.1E-4 0.0018
103.747 105.385 0.090 0.0086 0.054 0.072 0.0017 0.012 0.0018 0.0013 0.0012 0.0016
106.787 105.387 0.089 0.0081 0.054 0.070 8.9E-4 0.010 0.0018 0.0018 0.0014 0.0031
109.916 105.389 0.086 0.0058 0.052 0.068 9.2E-4 0.0091 0.0014 0.0025 0.0015 0.0025
113.137 105.390 0.084 0.0090 0.051 0.066 6.8E-4 0.0099 0.0019 0.0029 0.0013 0.0015
116.452 105.392 0.082 0.0084 0.050 0.064 6.7E-4 0.0096 0.0019 0.0026 0.0020 0.0011
119.865 105.394 0.081 0.0095 0.050 0.063 0.0018 0.0096 0.0025 0.0028 0.0020 0.0016
123.377 105.395 0.079 0.0083 0.049 0.061 0.0031 0.0088 0.0020 0.0027 0.0015 0.0014
126.992 105.397 0.079 0.0082 0.050 0.060 0.0020 0.010 0.0021 0.0025 0.0014 0.0019
130.713 105.399 0.079 0.0079 0.051 0.059 0.0019 0.0092 0.0024 0.0027 8.0E-4 0.0017
134.543 105.400 0.077 0.0096 0.052 0.056 0.0019 0.0071 0.0019 0.0021 0.0014 9.5E-4
138.486 105.402 0.076 0.011 0.054 0.054 0.0021 0.0077 0.0016 0.0032 0.0013 0.0012
142.544 105.403 0.075 0.0072 0.053 0.052 0.0015 0.0084 0.0012 0.0033 0.0012 0.0011
146.721 105.405 0.073 0.0098 0.052 0.051 0.0011 0.0078 0.0012 0.0028 0.0018 0.0023
151.020 105.407 0.073 0.012 0.052 0.050 6.9E-4 0.0081 0.0015 0.0024 0.0018 0.0023
155.445 105.409 0.073 0.0053 0.053 0.050 8.3E-4 0.0070 0.0012 0.0020 0.0015 0.0015
160.000 105.411 0.073 0.0072 0.053 0.049 0.0013 0.0067 0.0018 0.0019 0.0027 0.0016
164.688 105.412 0.072 0.0062 0.053 0.047 0.0019 0.0072 0.0020 0.0022 0.0027 0.0014
169.514 105.414 0.072 0.0078 0.056 0.045 0.0016 0.0071 0.0017 0.0020 0.0023 0.0020
174.481 105.416 0.073 0.0054 0.058 0.044 0.0014 0.0070 0.0014 0.0025 0.0021 0.0028
179.594 105.418 0.071 0.0063 0.055 0.043 0.0025 0.0062 0.0017 0.0023 0.0016 0.0030
184.856 105.419 0.069 0.0053 0.054 0.042 0.0027 0.0045 0.0020 0.0018 0.0028 0.0025
190.273 105.421 0.067 0.0070 0.053 0.041 0.0022 0.0057 0.0023 0.0026 0.0021 9.0E-4
195.849 105.423 0.065 0.0054 0.052 0.039 0.0024 0.0063 0.0022 0.0017 0.0016 7.8E-4
201.587 105.424 0.066 0.0068 0.052 0.039 0.0027 0.0060 0.0028 0.0023 0.0015 0.0011
207.494 105.426 0.066 0.0066 0.053 0.038 0.0020 0.0057 0.0034 0.0032 0.0015 0.0022
213.574 105.427 0.065 0.0057 0.052 0.037 0.0016 0.0072 0.0036 0.0025 0.0023 0.0030
219.833 105.428 0.065 0.0094 0.052 0.037 0.0022 0.0067 0.0033 0.0028 0.0021 0.0032
226.274 105.429 0.063 0.0074 0.051 0.035 0.0022 0.0069 0.0033 0.0041 0.0022 0.0029
232.905 105.430 0.062 0.0073 0.051 0.034 0.0024 0.0060 0.0029 0.0036 0.0024 0.0033
239.729 105.431 0.063 0.0094 0.052 0.034 0.0032 0.0046 0.0017 0.0030 0.0017 0.0035
246.754 105.432 0.063 0.013 0.054 0.033 0.0034 0.0049 0.0014 0.0016 0.0021 0.0026
253.984 105.432 0.063 0.014 0.053 0.033 0.0028 0.0047 0.0018 0.0012 0.0027 0.0024
261.426 105.433 0.061 0.0049 0.052 0.032 0.0029 0.0042 0.0025 0.0013 0.0016 0.0024
269.087 105.433 0.060 0.0070 0.050 0.033 0.0024 0.0046 0.0021 0.0018 0.0014 0.0025
276.972 105.434 0.058 0.0048 0.048 0.032 0.0035 0.0051 0.0016 0.0028 0.0016 0.0033
285.088 105.434 0.059 0.0056 0.049 0.031 0.0041 0.0048 0.0028 0.0026 0.0016 0.0033
293.441 105.434 0.059 0.0050 0.051 0.030 0.0041 0.0049 0.0020 0.0032 0.0025 0.0029
302.040 105.434 0.060 0.0061 0.052 0.028 0.0026 0.0044 0.0018 0.0035 0.0037 0.0020
310.890 105.435 0.058 0.0051 0.052 0.026 0.0024 0.0056 0.0018 0.0025 0.0035 0.0024
320.000 105.435 0.059 0.0081 0.052 0.026 0.0021 0.0051 0.0020 0.0021 0.0034 0.0023
329.377 105.436 0.058 0.0054 0.051 0.027 0.0033 0.0057 0.0022 0.0022 0.0022 0.0022
339.028 105.437 0.058 0.013 0.052 0.025 0.0022 0.0049 0.0022 0.0028 0.0026 0.0012
348.962 105.438 0.059 0.021 0.053 0.026 0.0019 0.0046 0.0021 0.0026 0.0026 0.0021
359.188 105.440 0.059 0.0045 0.052 0.027 0.0024 0.0044 0.0024 0.0023 0.0025 0.0029
369.713 105.441 0.059 0.0049 0.052 0.028 0.0022 0.0038 0.0031 0.0020 0.0026 0.0021
380.546 105.443 0.059 0.0051 0.052 0.026 0.0023 0.0054 0.0029 0.0013 0.0026 0.0029
391.697 105.446 0.056 0.0057 0.050 0.026 0.0027 0.0040 0.0031 0.0019 0.0024 0.0028
403.175 105.448 0.057 0.0063 0.050 0.026 0.0029 0.0044 0.0030 0.0017 0.0030 0.0031
414.989 105.451 0.057 0.0055 0.050 0.026 0.0026 0.0044 0.0024 0.0016 0.0025 0.0030
427.149 105.453 0.055 0.0077 0.049 0.025 0.0029 0.0044 0.0032 0.0022 0.0023 0.0033
439.665 105.455 0.054 0.0060 0.047 0.026 0.0030 0.0026 0.0027 0.0032 0.0023 0.0024
452.548 105.456 0.054 0.0046 0.048 0.025 0.0027 0.0030 0.0031 0.0024 0.0022 0.0022
465.809 105.457 0.054 0.0050 0.048 0.024 0.0023 0.0037 0.0023 0.0028 0.0031 0.0027
479.458 105.458 0.054 0.0072 0.048 0.025 0.0029 0.0030 0.0028 0.0033 0.0023 0.0030
493.507 105.459 0.053 0.0047 0.046 0.026 0.0028 0.0033 0.0026 0.0038 0.0030 0.0022
507.968 105.459 0.052 0.0044 0.045 0.025 0.0037 0.0035 0.0026 0.0034 0.0040 0.0027
522.853 105.458 0.050 0.0053 0.044 0.023 0.0035 0.0032 0.0029 0.0026 0.0026 0.0028
538.174 105.458 0.052 0.013 0.044 0.026 0.0026 0.0038 0.0034 0.0029 0.0029 0.0034
553.943 105.458 0.052 0.0083 0.044 0.025 0.0020 0.0051 0.0025 0.0033 0.0029 0.0043
570.175 105.458 0.052 0.0073 0.044 0.026 0.0021 0.0038 0.0031 0.0030 0.0041 0.0045
586.883 105.458 0.053 0.0055 0.046 0.025 0.0023 0.0032 0.0037 0.0021 0.0043 0.0029
604.080 105.459 0.052 0.0088 0.046 0.023 0.0027 0.0031 0.0031 0.0028 0.0029 0.0025
621.780 105.460 0.054 0.0087 0.048 0.023 0.0032 0.0035 0.0028 0.0035 0.0033 0.0026
640.000 105.461 0.054 0.0056 0.049 0.023 0.0037 0.0029 0.0033 0.0037 0.0032 0.0025
658.753 105.461 0.054 0.0058 0.048 0.022 0.0034 0.0034 0.0036 0.0037 0.0030 0.0027
678.056 105.460 0.054 0.0085 0.048 0.023 0.0028 0.0035 0.0038 0.0035 0.0037 0.0032
697.925 105.459 0.054 0.011 0.048 0.024 0.0033 0.0035 0.0031 0.0042 0.0038 0.0046
718.376 105.457 0.054 0.0081 0.048 0.022 0.0039 0.0035 0.0027 0.0032 0.0028 0.0038
739.426 105.455 0.054 0.0069 0.049 0.022 0.0034 0.0034 0.0030 0.0032 0.0035 0.0033
761.093 105.453 0.053 0.0096 0.048 0.021 0.0036 0.0031 0.0029 0.0036 0.0038 0.0044
783.394 105.453 0.054 0.0065 0.048 0.022 0.0036 0.0033 0.0028 0.0042 0.0039 0.0041
806.349 105.454 0.053 0.0060 0.048 0.021 0.0055 0.0041 0.0031 0.0046 0.0043 0.0034
829.977 105.457 0.053 0.0057 0.048 0.020 0.0038 0.0041 0.0029 0.0047 0.0038 0.0037
854.297 105.461 0.055 0.0075 0.050 0.020 0.0031 0.0035 0.0046 0.0036 0.0038 0.0042
879.330 105.465 0.057 0.0096 0.052 0.022 0.0036 0.0025 0.0043 0.0039 0.0043 0.0036
905.097 105.469 0.057 0.0084 0.052 0.022 0.0036 0.0028 0.0050 0.0045 0.0038 0.0048
931.618 105.471 0.056 0.0089 0.051 0.020 0.0041 0.0040 0.0036 0.0036 0.0034 0.0048
958.917 105.471 0.055 0.0092 0.051 0.018 0.0046 0.0038 0.0045 0.0031 0.0043 0.0045
987.015 105.471 0.053 0.0079 0.049 0.019 0.0046 0.0037 0.0060 0.0029 0.0046 0.0043
1015.937 105.470 0.053 0.0077 0.048 0.019 0.0036 0.0047 0.0055 0.0030 0.0043 0.0040
1045.706 105.470 0.051 0.0070 0.046 0.019 0.0041 0.0034 0.0049 0.0037 0.0044 0.0033
1076.347 105.471 0.053 0.0079 0.048 0.020 0.0043 0.0037 0.0048 0.0044 0.0038 0.0043
1107.887 105.470 0.053 0.0059 0.048 0.018 0.0049 0.0049 0.0036 0.0051 0.0037 0.0048
1140.350 105.467 0.053 0.0088 0.048 0.018 0.0055 0.0049 0.0041 0.0056 0.0036 0.0049
1173.765 105.464 0.052 0.010 0.046 0.020 0.0056 0.0045 0.0050 0.0060 0.0048 0.0046
1208.159 105.460 0.051 0.0088 0.046 0.019 0.0051 0.0050 0.0056 0.0056 0.0044 0.0048
1243.561 105.459 0.053 0.0084 0.048 0.018 0.0047 0.0052 0.0048 0.0047 0.0050 0.0051
1280.000 105.462 0.056 0.011 0.051 0.018 0.0042 0.0045 0.0035 0.0048 0.0055 0.0052
1317.507 105.469 0.055 0.0092 0.051 0.018 0.0050 0.0045 0.0042 0.0052 0.0049 0.0053
1356.113 105.476 0.057 0.0098 0.052 0.017 0.0059 0.0051 0.0049 0.0061 0.0046 0.0051
1395.850 105.480 0.053 0.010 0.049 0.016 0.0049 0.0044 0.0053 0.0059 0.0041 0.0049
1436.751 105.481 0.051 0.014 0.048 0.014 0.0042 0.0050 0.0044 0.0050 0.0053 0.0054
1478.851 105.481 0.052 0.0100 0.048 0.016 0.0059 0.0058 0.0052 0.0041 0.0058 0.0057
1522.185 105.480 0.054 0.0087 0.050 0.016 0.0056 0.0070 0.0054 0.0047 0.0055 0.0057
1566.789 105.478 0.057 0.013 0.053 0.015 0.0059 0.0059 0.0061 0.0046 0.0063 0.0069
1612.699 105.472 0.054 0.0096 0.049 0.016 0.0050 0.0068 0.0056 0.0058 0.0068 0.0074
1659.955 105.465 0.052 0.013 0.048 0.012 0.0042 0.0062 0.0065 0.0055 0.0073 0.0069
1708.595 105.465 0.052 0.0096 0.048 0.014 0.0051 0.0063 0.0071 0.0061 0.0069 0.0051
1758.661 105.471 0.053 0.011 0.049 0.014 0.0059 0.0057 0.0063 0.0063 0.0057 0.0068
1810.193 105.481 0.054 0.0096 0.050 0.015 0.0046 0.0058 0.0064 0.0057 0.0049 0.0082
1863.236 105.487 0.051 0.011 0.046 0.014 0.0057 0.0063 0.0061 0.0056 0.0059 0.0082
1917.833 105.487 0.053 0.011 0.049 0.014 0.0052 0.0055 0.0064 0.0063 0.0063 0.0073
1974.030 105.485 0.055 0.0095 0.051 0.013 0.0062 0.0070 0.0061 0.0073 0.0064 0.0068
2031.873 105.477 0.055 0.0098 0.051 0.012 0.0065 0.0065 0.0066 0.0068 0.0063 0.0083
2091.412 105.467 0.053 0.011 0.049 0.011 0.0071 0.0066 0.0068 0.0068 0.0061 0.0075
2152.695 105.461 0.053 0.012 0.050 0.0098 0.0069 0.0068 0.0061 0.0058 0.0077 0.0055
2215.774 105.469 0.056 0.012 0.053 0.011 0.0073 0.0058 0.0063 0.0062 0.0079 0.0041
2280.701 105.480 0.054 0.015 0.051 0.010 0.0072 0.0068 0.0074 0.0078 0.0074 0.0028
