* Distortion data saved by REW V5.20.13
* Dated: Oct 16, 2023 7:34:48 AM
* Source: Universal Audio Thunderbolt, Universal Audio Thunderbolt, 1, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -40.0 dBFS with no timing reference
* Measurement: B1D 8
* Frequency Step: 24 ppo
* Freq (Hz) Fundamental (dB) THD (%) Noise (%) H2 (%) H3 (%) H4 (%) H5 (%) H6 (%) H7 (%) H8 (%) H9 (%)
20.000 103.487 0.307 0.0071 0.094 0.282 0.0034 0.070 0.0019 0.025 0.0015 0.012
20.586 103.494 0.300 0.0073 0.097 0.274 0.0033 0.069 0.0022 0.025 0.0016 0.011
21.189 103.500 0.294 0.0073 0.100 0.267 0.0031 0.066 0.0026 0.024 0.0020 0.011
21.810 103.506 0.288 0.0073 0.100 0.261 0.0031 0.064 0.0027 0.024 0.0025 0.011
22.449 103.512 0.282 0.0073 0.098 0.255 0.0033 0.062 0.0025 0.023 0.0029 0.011
23.107 103.518 0.277 0.010 0.099 0.250 0.0040 0.061 0.0023 0.023 0.0031 0.010
23.784 103.523 0.274 0.010 0.102 0.246 0.0054 0.060 0.0023 0.022 0.0029 0.0099
24.481 103.529 0.271 0.010 0.106 0.241 0.0067 0.059 0.0023 0.022 0.0026 0.0095
25.198 103.534 0.268 0.0100 0.110 0.237 0.0072 0.058 0.0024 0.021 0.0021 0.0094
25.937 103.539 0.262 0.0087 0.107 0.231 0.0066 0.056 0.0029 0.020 0.0019 0.0094
26.697 103.544 0.252 0.0087 0.097 0.224 0.0054 0.055 0.0034 0.020 0.0018 0.0091
27.479 103.549 0.243 0.0087 0.091 0.218 0.0039 0.053 0.0033 0.020 0.0018 0.0084
28.284 103.554 0.236 0.0080 0.088 0.212 0.0027 0.053 0.0027 0.019 0.0019 0.0075
29.113 103.559 0.231 0.0080 0.086 0.206 0.0020 0.053 0.0016 0.018 0.0021 0.0068
29.966 103.563 0.226 0.0080 0.085 0.202 0.0020 0.052 6.8E-4 0.018 0.0023 0.0064
30.844 103.568 0.221 0.0080 0.082 0.198 0.0025 0.051 4.2E-4 0.018 0.0021 0.0061
31.748 103.571 0.215 0.0080 0.079 0.193 0.0027 0.048 4.2E-4 0.017 0.0016 0.0057
32.678 103.575 0.207 0.0080 0.075 0.186 0.0028 0.046 5.4E-4 0.017 0.0013 0.0054
33.636 103.579 0.198 0.0080 0.071 0.178 0.0029 0.045 9.6E-4 0.016 0.0013 0.0053
34.621 103.583 0.192 0.013 0.066 0.173 0.0033 0.045 0.0015 0.015 0.0015 0.0054
35.636 103.587 0.189 0.013 0.064 0.172 0.0032 0.044 0.0020 0.015 0.0015 0.0053
36.680 103.591 0.187 0.010 0.063 0.170 0.0026 0.042 0.0023 0.014 0.0014 0.0052
37.755 103.594 0.184 0.010 0.062 0.167 0.0018 0.041 0.0024 0.013 0.0015 0.0054
38.861 103.598 0.181 0.010 0.063 0.165 0.0013 0.039 0.0025 0.013 0.0016 0.0051
40.000 103.601 0.179 0.0088 0.064 0.162 0.0013 0.038 0.0024 0.012 0.0014 0.0045
41.172 103.604 0.175 0.0088 0.062 0.159 0.0014 0.037 0.0020 0.012 0.0015 0.0044
42.379 103.607 0.170 0.0099 0.058 0.156 0.0019 0.036 0.0011 0.011 0.0022 0.0046
43.620 103.609 0.166 0.0099 0.055 0.153 0.0024 0.035 7.3E-4 0.010 0.0030 0.0044
44.898 103.612 0.164 0.010 0.054 0.150 0.0023 0.034 6.4E-4 0.0098 0.0032 0.0040
46.214 103.615 0.161 0.010 0.054 0.147 0.0018 0.034 6.9E-4 0.0099 0.0029 0.0034
47.568 103.617 0.158 0.032 0.051 0.145 0.0019 0.035 6.7E-4 0.0098 0.0028 0.0031
48.962 103.618 0.154 0.032 0.046 0.143 0.0013 0.035 8.7E-4 0.0097 0.0024 0.0026
50.397 103.620 0.153 0.038 0.045 0.142 0.0011 0.034 0.0019 0.0090 0.0016 0.0020
51.874 103.624 0.151 0.038 0.047 0.140 0.0015 0.031 0.0031 0.0091 9.6E-4 0.0016
53.394 103.628 0.147 0.012 0.046 0.136 0.0016 0.030 0.0035 0.0093 8.4E-4 0.0018
54.958 103.631 0.142 0.012 0.046 0.131 0.0014 0.029 0.0029 0.0091 0.0011 0.0023
56.569 103.634 0.138 0.014 0.047 0.127 0.0012 0.028 0.0027 0.0085 0.0018 0.0021
58.226 103.636 0.137 0.019 0.049 0.124 0.0012 0.027 0.0032 0.0080 0.0022 0.0013
59.932 103.638 0.135 0.019 0.049 0.123 0.0023 0.026 0.0032 0.0076 0.0024 6.6E-4
61.688 103.640 0.132 0.016 0.049 0.120 0.0040 0.024 0.0025 0.0076 0.0027 0.0012
63.496 103.643 0.129 0.010 0.048 0.117 0.0036 0.023 0.0018 0.0077 0.0028 0.0019
65.357 103.645 0.126 0.010 0.050 0.114 0.0023 0.021 0.0014 0.0070 0.0022 0.0024
67.272 103.647 0.125 0.0077 0.050 0.112 0.0022 0.020 0.0011 0.0061 0.0016 0.0028
69.243 103.649 0.123 0.0095 0.047 0.111 0.0024 0.020 9.9E-4 0.0063 0.0022 0.0028
71.272 103.651 0.119 0.0095 0.045 0.108 0.0027 0.021 0.0011 0.0062 0.0022 0.0027
73.360 103.653 0.116 0.0092 0.043 0.105 0.0021 0.021 0.0014 0.0057 0.0020 0.0030
75.510 103.655 0.114 0.0084 0.046 0.102 0.0015 0.020 0.0016 0.0059 0.0017 0.0034
77.723 103.658 0.111 0.0084 0.043 0.101 0.0024 0.018 9.1E-4 0.0059 0.0021 0.0031
80.000 103.660 0.108 0.0089 0.042 0.098 0.0029 0.017 0.0012 0.0058 0.0021 0.0018
82.344 103.662 0.103 0.0088 0.041 0.093 0.0032 0.017 0.0024 0.0053 0.0011 0.0013
84.757 103.663 0.101 0.0088 0.041 0.091 0.0046 0.016 0.0026 0.0051 0.0011 0.0014
87.241 103.665 0.100 0.013 0.039 0.090 0.0060 0.016 0.0019 0.0054 0.0017 8.1E-4
89.797 103.666 0.099 0.013 0.038 0.089 0.0035 0.017 0.0017 0.0048 0.0017 4.7E-4
92.428 103.668 0.097 0.0091 0.037 0.088 0.0023 0.015 0.0017 0.0052 0.0020 9.7E-4
95.137 103.671 0.096 0.010 0.038 0.087 0.0014 0.014 9.7E-4 0.0056 0.0024 0.0024
97.924 103.673 0.094 0.014 0.038 0.084 0.0012 0.013 4.4E-4 0.0045 0.0018 0.0029
100.794 103.675 0.091 0.026 0.036 0.082 0.0024 0.013 5.7E-4 0.0045 0.0019 0.0022
103.747 103.677 0.090 0.0068 0.038 0.080 0.0025 0.015 0.0018 0.0044 0.0019 0.0019
106.787 103.678 0.088 0.0097 0.039 0.078 0.0020 0.013 0.0028 0.0036 0.0011 0.0023
109.916 103.679 0.084 0.0074 0.038 0.074 0.0014 0.013 0.0023 0.0042 0.0012 0.0023
113.137 103.681 0.081 0.0084 0.036 0.071 0.0014 0.013 0.0018 0.0041 0.0011 0.0022
116.452 103.683 0.078 0.0067 0.036 0.068 0.0014 0.012 0.0018 0.0044 9.1E-4 0.0017
119.865 103.685 0.081 0.0046 0.039 0.069 0.0019 0.011 0.0019 0.0036 0.0020 0.0024
123.377 103.686 0.081 0.0049 0.041 0.069 0.0020 0.011 0.0026 0.0027 0.0017 0.0024
126.992 103.688 0.079 0.0075 0.038 0.068 0.0020 0.0099 0.0021 0.0037 0.0012 0.0024
130.713 103.690 0.076 0.0082 0.039 0.065 0.0020 0.0087 0.0017 0.0044 0.0010 0.0029
134.543 103.692 0.074 0.0082 0.038 0.062 0.0023 0.0093 0.0015 0.0054 0.0014 0.0027
138.486 103.693 0.071 0.0076 0.036 0.061 0.0016 0.010 0.0016 0.0039 0.0012 0.0026
142.544 103.695 0.070 0.0071 0.036 0.059 7.5E-4 0.0096 0.0014 0.0031 0.0012 0.0029
146.721 103.697 0.070 0.011 0.037 0.059 0.0015 0.0098 0.0015 0.0041 0.0018 0.0021
151.020 103.699 0.068 0.013 0.036 0.057 0.0019 0.0095 0.0019 0.0034 0.0015 0.0021
155.445 103.700 0.065 0.0079 0.034 0.055 0.0017 0.0081 0.0021 0.0036 0.0022 0.0020
160.000 103.702 0.063 0.0063 0.034 0.052 0.0029 0.0080 0.0022 0.0033 0.0024 0.0014
164.688 103.704 0.063 0.0046 0.035 0.051 0.0025 0.0082 0.0019 0.0031 0.0012 0.0017
169.514 103.705 0.063 0.0080 0.036 0.051 0.0018 0.0069 0.0022 0.0025 0.0013 0.0023
174.481 103.707 0.064 0.0052 0.039 0.050 0.0027 0.0064 0.0017 0.0019 0.0022 0.0016
179.594 103.709 0.062 0.0041 0.037 0.049 0.0028 0.0064 0.0012 0.0019 0.0024 0.0013
184.856 103.710 0.059 0.0047 0.036 0.046 0.0027 0.0075 0.0014 0.0021 0.0022 0.0020
190.273 103.712 0.058 0.0084 0.035 0.046 0.0019 0.0073 0.0018 0.0023 0.0016 0.0021
195.849 103.714 0.058 0.0072 0.034 0.046 0.0028 0.0080 0.0017 0.0025 0.0022 0.0023
201.587 103.715 0.058 0.011 0.035 0.045 0.0025 0.010 0.0017 0.0022 0.0025 0.0018
207.494 103.717 0.057 0.0085 0.035 0.045 0.0029 0.0091 0.0016 0.0022 0.0014 0.0027
213.574 103.718 0.055 0.0047 0.033 0.043 0.0023 0.0078 0.0022 0.0017 7.8E-4 0.0026
219.833 103.719 0.055 0.0085 0.036 0.040 0.0028 0.0078 0.0021 0.0016 0.0016 0.0030
226.274 103.721 0.055 0.0095 0.037 0.040 0.0029 0.0069 0.0018 0.0021 0.0022 0.0033
232.905 103.722 0.055 0.0071 0.037 0.040 0.0023 0.0077 0.0018 0.0019 0.0019 0.0028
239.729 103.723 0.055 0.0057 0.037 0.039 0.0028 0.0072 0.0020 0.0016 0.0018 0.0028
246.754 103.723 0.052 0.012 0.036 0.038 0.0021 0.0050 0.0023 0.0016 0.0020 0.0014
253.984 103.724 0.049 0.011 0.034 0.035 0.0028 0.0048 0.0029 0.0013 0.0032 0.0015
261.426 103.725 0.051 0.0075 0.034 0.037 0.0037 0.0061 0.0017 0.0020 0.0032 0.0012
269.087 103.725 0.051 0.0065 0.035 0.037 0.0030 0.0067 0.0015 0.0022 0.0025 0.0020
276.972 103.726 0.051 0.0092 0.035 0.037 0.0026 0.0069 0.0018 0.0023 0.0020 0.0019
285.088 103.726 0.051 0.0075 0.034 0.036 0.0037 0.0065 0.0021 0.0017 0.0017 0.0023
293.441 103.727 0.048 0.0054 0.031 0.036 0.0024 0.0065 0.0017 0.0023 0.0018 0.0028
302.040 103.727 0.047 0.0084 0.030 0.035 0.0031 0.0055 0.0019 0.0023 0.0031 0.0021
310.890 103.728 0.047 0.0069 0.030 0.035 0.0029 0.0050 0.0024 0.0022 0.0029 0.0017
320.000 103.728 0.048 0.0054 0.032 0.035 0.0028 0.0061 0.0023 0.0022 0.0022 0.0019
329.377 103.729 0.050 0.0058 0.033 0.036 0.0030 0.0047 0.0018 0.0021 0.0022 0.0030
339.028 103.730 0.048 0.0096 0.033 0.034 0.0019 0.0058 0.0018 0.0024 0.0023 0.0032
348.962 103.731 0.046 0.024 0.031 0.033 0.0025 0.0054 0.0024 0.0020 0.0025 0.0032
359.188 103.732 0.045 0.0065 0.029 0.034 0.0032 0.0043 0.0026 0.0019 0.0020 0.0026
369.713 103.734 0.045 0.0067 0.028 0.035 0.0029 0.0045 0.0031 0.0019 0.0018 0.0024
380.546 103.736 0.044 0.0094 0.029 0.033 0.0027 0.0054 0.0025 0.0019 0.0022 0.0025
391.697 103.738 0.044 0.0071 0.031 0.030 0.0020 0.0043 0.0020 0.0019 0.0022 0.0026
403.175 103.740 0.045 0.0050 0.032 0.031 0.0019 0.0038 0.0021 0.0021 0.0025 0.0025
414.989 103.742 0.045 0.0063 0.032 0.031 0.0025 0.0048 0.0030 0.0021 0.0031 0.0028
427.149 103.744 0.047 0.0061 0.034 0.032 0.0026 0.0037 0.0027 0.0018 0.0037 0.0033
439.665 103.746 0.047 0.0052 0.035 0.031 0.0019 0.0048 0.0024 0.0025 0.0033 0.0036
452.548 103.747 0.047 0.0088 0.035 0.031 0.0027 0.0050 0.0030 0.0033 0.0030 0.0029
465.809 103.748 0.046 0.0066 0.033 0.031 0.0024 0.0049 0.0029 0.0037 0.0032 0.0019
479.458 103.749 0.046 0.0044 0.033 0.031 0.0027 0.0046 0.0022 0.0033 0.0027 0.0021
493.507 103.750 0.044 0.0057 0.032 0.029 0.0029 0.0049 0.0031 0.0037 0.0022 0.0038
507.968 103.750 0.044 0.0042 0.033 0.027 0.0030 0.0042 0.0020 0.0038 0.0031 0.0040
522.853 103.749 0.046 0.0086 0.035 0.028 0.0021 0.0050 0.0030 0.0034 0.0036 0.0041
538.174 103.749 0.047 0.0066 0.035 0.030 0.0026 0.0050 0.0028 0.0035 0.0044 0.0035
