* Distortion data saved by REW V5.20.13
* Dated: Oct 16, 2023 7:33:20 AM
* Source: Universal Audio Thunderbolt, Universal Audio Thunderbolt, 1, volume: no control
71.272 91.998 0.231 0.0082 0.020 0.220 0.0014 0.059 0.0011 0.023 0.0019 0.011
73.360 92.001 0.225 0.014 0.020 0.215 0.0015 0.059 0.0013 0.023 0.0011 0.012
75.510 92.004 0.220 0.011 0.017 0.210 9.9E-4 0.058 0.0014 0.023 0.0017 0.012
77.723 92.006 0.217 0.013 0.015 0.207 0.0018 0.058 0.0012 0.023 0.0015 0.011
80.000 92.009 0.213 0.022 0.013 0.203 0.0017 0.056 0.0011 0.022 0.0021 0.0097
82.344 92.012 0.211 0.019 0.015 0.202 0.0019 0.054 0.0016 0.020 0.0026 0.0080
84.757 92.015 0.210 0.019 0.019 0.201 0.0015 0.053 0.0022 0.019 0.0017 0.0075
87.241 92.017 0.207 0.010 0.017 0.199 0.0043 0.052 0.0025 0.019 0.0012 0.0073
89.797 92.020 0.202 0.012 0.016 0.194 0.0039 0.051 0.0022 0.019 0.0021 0.0071
92.428 92.022 0.198 0.013 0.014 0.190 0.0037 0.050 0.0029 0.018 0.0032 0.0069
95.137 92.025 0.194 0.012 0.014 0.186 0.0037 0.049 0.0015 0.016 0.0046 0.0065
97.924 92.028 0.193 0.011 0.015 0.185 0.0034 0.049 3.7E-4 0.017 0.0042 0.0061
100.794 92.031 0.189 0.024 0.017 0.181 0.0024 0.047 0.0011 0.017 0.0026 0.0064
103.747 92.033 0.187 0.012 0.018 0.179 0.0015 0.046 0.0017 0.015 0.0014 0.0076
106.787 92.034 0.187 0.013 0.017 0.179 0.0017 0.046 0.0026 0.013 0.0019 0.0071
109.916 92.037 0.186 0.010 0.017 0.178 0.0017 0.046 0.0019 0.014 0.0024 0.0061
113.137 92.039 0.182 0.011 0.016 0.175 0.0027 0.047 0.0013 0.015 0.0021 0.0050
116.452 92.041 0.179 0.013 0.014 0.171 0.0034 0.048 0.0016 0.015 0.0015 0.0049
119.865 92.044 0.177 0.015 0.013 0.170 0.0028 0.046 0.0022 0.014 0.0012 0.0035
123.377 92.045 0.177 0.017 0.013 0.170 0.0015 0.044 0.0022 0.013 8.5E-4 0.0028
126.992 92.047 0.175 0.016 0.013 0.169 0.0012 0.043 0.0024 0.013 0.0011 0.0027
130.713 92.049 0.175 0.014 0.012 0.169 0.0015 0.044 0.0023 0.013 0.0018 0.0034
134.543 92.052 0.173 0.011 0.011 0.167 0.0021 0.042 0.0022 0.012 0.0025 0.0036
138.486 92.054 0.171 0.011 0.011 0.165 0.0027 0.041 0.0019 0.013 0.0024 0.0051
142.544 92.056 0.169 0.0073 0.012 0.163 0.0026 0.042 0.0018 0.012 0.0028 0.0047
146.721 92.058 0.168 0.017 0.012 0.162 0.0020 0.041 0.0018 0.012 0.0031 0.0042
151.020 92.060 0.166 0.021 0.011 0.160 0.0022 0.040 0.0014 0.012 0.0026 0.0031
155.445 92.062 0.164 0.0062 0.010 0.158 0.0012 0.040 0.0015 0.012 0.0026 0.0029
160.000 92.063 0.164 0.0075 0.0097 0.158 0.0016 0.041 0.0016 0.011 0.0020 0.0031
164.688 92.065 0.162 0.011 0.0096 0.156 0.0021 0.041 0.0022 0.010 0.0024 0.0035
169.514 92.067 0.163 0.014 0.0084 0.157 0.0020 0.040 0.0021 0.0089 0.0022 0.0050
174.481 92.069 0.162 0.0096 0.0081 0.157 0.0017 0.039 0.0028 0.0086 0.0010 0.0038
179.594 92.070 0.156 0.0070 0.0063 0.151 0.0013 0.038 0.0025 0.0074 0.0017 0.0030
184.856 92.072 0.154 0.011 0.0075 0.150 0.0012 0.034 0.0017 0.0077 0.0021 0.0023
190.273 92.074 0.155 0.0096 0.0066 0.151 0.0018 0.032 0.0021 0.0067 0.0025 0.0036
195.849 92.076 0.154 0.011 0.0064 0.150 0.0030 0.033 0.0026 0.0081 0.0029 0.0039
201.587 92.077 0.152 0.0096 0.0043 0.148 0.0029 0.031 0.0032 0.0081 0.0022 0.0041
207.494 92.079 0.152 0.011 0.0043 0.149 0.0026 0.031 0.0027 0.0077 0.0024 0.0032
213.574 92.080 0.149 0.0086 0.0029 0.145 0.0024 0.032 0.0028 0.0094 0.0018 0.0032
219.833 92.081 0.148 0.0064 0.0045 0.144 0.0038 0.031 0.0024 0.0081 0.0023 0.0029
226.274 92.083 0.148 0.0087 0.0053 0.145 0.0035 0.031 0.0015 0.0060 0.0032 0.0027
232.905 92.084 0.146 0.0062 0.0047 0.143 0.0028 0.029 0.0021 0.0059 0.0039 0.0024
239.729 92.085 0.145 0.0073 0.0032 0.142 0.0034 0.027 0.0024 0.0066 0.0019 0.0031
246.754 92.086 0.145 0.014 0.0034 0.142 0.0038 0.027 0.0025 0.0061 0.0024 0.0035
253.984 92.088 0.144 0.011 0.0046 0.141 0.0024 0.027 0.0027 0.0063 0.0027 0.0038
261.426 92.089 0.142 0.0065 0.0054 0.140 0.0024 0.025 0.0037 0.0047 0.0030 0.0030
269.087 92.090 0.141 0.0047 0.0059 0.139 0.0026 0.025 0.0031 0.0046 0.0026 0.0037
276.972 92.092 0.138 0.0083 0.0052 0.136 0.0024 0.024 0.0026 0.0042 0.0028 0.0035
285.088 92.093 0.137 0.0094 0.0043 0.135 0.0024 0.023 0.0029 0.0046 0.0022 0.0024
293.441 92.094 0.135 0.0065 0.0042 0.133 0.0027 0.021 0.0023 0.0048 0.0024 0.0027
302.040 92.095 0.133 0.0052 0.0041 0.132 0.0026 0.020 0.0029 0.0051 0.0031 0.0035
310.890 92.096 0.133 0.0068 0.0041 0.131 0.0030 0.020 0.0038 0.0032 0.0020 0.0038
320.000 92.097 0.130 0.0081 0.0060 0.128 0.0034 0.018 0.0042 0.0037 0.0031 0.0042
329.377 92.098 0.130 0.0074 0.0067 0.128 0.0025 0.018 0.0050 0.0034 0.0037 0.0044
339.028 92.100 0.130 0.0088 0.0092 0.128 0.0034 0.018 0.0043 0.0024 0.0032 0.0031
348.962 92.101 0.129 0.019 0.0075 0.127 0.0033 0.018 0.0034 0.0020 0.0027 0.0027
359.188 92.102 0.125 0.0068 0.0052 0.123 0.0031 0.018 0.0042 0.0031 0.0025 0.0047
369.713 92.103 0.124 0.0068 0.0049 0.123 0.0033 0.019 0.0040 0.0037 0.0021 0.0044
380.546 92.105 0.123 0.0043 0.0076 0.122 0.0039 0.016 0.0040 0.0037 0.0024 0.0045
391.697 92.106 0.123 0.0070 0.011 0.121 0.0036 0.015 0.0040 0.0033 0.0023 0.0038
403.175 92.108 0.122 0.010 0.011 0.121 0.0026 0.013 0.0039 0.0036 0.0037 0.0028
414.989 92.109 0.120 0.0091 0.0066 0.119 0.0027 0.015 0.0043 0.0048 0.0034 0.0029
427.149 92.110 0.118 0.013 0.0059 0.117 0.0031 0.013 0.0050 0.0057 0.0036 0.0029
439.665 92.112 0.116 0.0059 0.0035 0.115 0.0036 0.012 0.0037 0.0047 0.0035 0.0034
452.548 92.113 0.113 0.0087 0.0040 0.112 0.0040 0.012 0.0046 0.0033 0.0028 0.0048
465.809 92.114 0.109 0.0081 0.0050 0.108 0.0045 0.0092 0.0034 0.0033 0.0030 0.0047
479.458 92.115 0.107 0.0079 0.0076 0.106 0.0050 0.0087 0.0046 0.0036 0.0033 0.0056
493.507 92.116 0.105 0.0083 0.012 0.103 0.0042 0.0093 0.0039 0.0032 0.0042 0.0051
507.968 92.117 0.102 0.0060 0.011 0.101 0.0032 0.0090 0.0042 0.0034 0.0039 0.0029
522.853 92.118 0.099 0.0089 0.0094 0.098 0.0028 0.0080 0.0040 0.0031 0.0038 0.0041
538.174 92.119 0.098 0.011 0.0061 0.097 0.0030 0.0064 0.0053 0.0047 0.0039 0.0046
553.943 92.121 0.096 0.014 0.0039 0.095 0.0034 0.0068 0.0046 0.0046 0.0041 0.0043
570.175 92.122 0.093 0.0056 0.0050 0.092 0.0040 0.0074 0.0038 0.0041 0.0035 0.0038
586.883 92.123 0.090 0.011 0.0054 0.089 0.0038 0.0066 0.0038 0.0037 0.0037 0.0035
604.080 92.124 0.088 0.0090 0.0054 0.087 0.0032 0.0082 0.0050 0.0049 0.0036 0.0034
621.780 92.125 0.088 0.0077 0.0054 0.086 0.0054 0.0067 0.0045 0.0047 0.0046 0.0042
640.000 92.127 0.085 0.014 0.0057 0.084 0.0042 0.0042 0.0038 0.0047 0.0043 0.0046
658.753 92.128 0.080 0.011 0.0062 0.079 0.0044 0.0047 0.0039 0.0052 0.0036 0.0045
678.056 92.129 0.079 0.0092 0.0062 0.078 0.0050 0.0043 0.0047 0.0051 0.0034 0.0048
697.925 92.130 0.076 0.011 0.0056 0.075 0.0045 0.0043 0.0045 0.0045 0.0032 0.0052
718.376 92.131 0.072 0.010 0.0053 0.071 0.0040 0.0059 0.0033 0.0043 0.0038 0.0037
739.426 92.131 0.069 0.011 0.0073 0.067 0.0046 0.0051 0.0048 0.0038 0.0041 0.0039
761.093 92.132 0.068 0.0092 0.0071 0.066 0.0046 0.0039 0.0052 0.0043 0.0039 0.0052
783.394 92.134 0.064 0.013 0.0062 0.063 0.0059 0.0050 0.0045 0.0049 0.0046 0.0046
806.349 92.135 0.062 0.012 0.0064 0.060 0.0056 0.0050 0.0043 0.0039 0.0036 0.0045
829.977 92.137 0.059 0.0081 0.0070 0.058 0.0049 0.0053 0.0046 0.0044 0.0042 0.0053
854.297 92.139 0.056 0.011 0.0071 0.054 0.0051 0.0043 0.0059 0.0044 0.0047 0.0044
879.330 92.142 0.054 0.011 0.0074 0.052 0.0059 0.0045 0.0065 0.0054 0.0049 0.0040
905.097 92.144 0.052 0.012 0.0071 0.051 0.0048 0.0047 0.0049 0.0047 0.0051 0.0054
931.618 92.146 0.049 0.013 0.0080 0.047 0.0049 0.0050 0.0045 0.0055 0.0051 0.0051
958.917 92.148 0.046 0.013 0.0062 0.044 0.0055 0.0042 0.0051 0.0069 0.0042 0.0054
987.015 92.149 0.045 0.012 0.0063 0.043 0.0050 0.0041 0.0056 0.0060 0.0044 0.0044
1015.937 92.150 0.041 0.011 0.0077 0.038 0.0060 0.0052 0.0058 0.0067 0.0051 0.0052
1045.706 92.152 0.040 0.013 0.0082 0.036 0.0048 0.0052 0.0053 0.0068 0.0060 0.0055
1076.347 92.153 0.038 0.017 0.0074 0.034 0.0064 0.0061 0.0044 0.0050 0.0067 0.0056
1107.887 92.155 0.036 0.015 0.0078 0.032 0.0056 0.0059 0.0048 0.0049 0.0070 0.0072
1140.350 92.156 0.031 0.012 0.0065 0.027 0.0054 0.0051 0.0062 0.0059 0.0052 0.0056
1173.765 92.157 0.031 0.016 0.0064 0.027 0.0063 0.0056 0.0059 0.0060 0.0069 0.0046
1208.159 92.157 0.032 0.011 0.0067 0.026 0.0068 0.0063 0.0055 0.0066 0.0080 0.0067
1243.561 92.159 0.030 0.0099 0.0073 0.025 0.0064 0.0065 0.0069 0.0058 0.0067 0.0056
1280.000 92.161 0.028 0.013 0.0073 0.023 0.0057 0.0051 0.0060 0.0053 0.0052 0.0057
1317.507 92.164 0.027 0.014 0.0066 0.022 0.0066 0.0069 0.0045 0.0056 0.0057 0.0063
1356.113 92.167 0.026 0.013 0.0073 0.019 0.0066 0.0072 0.0061 0.0071 0.0055 0.0074
1395.850 92.170 0.024 0.014 0.0062 0.018 0.0063 0.0069 0.0054 0.0074 0.0045 0.0069
1436.751 92.171 0.025 0.012 0.0064 0.017 0.0067 0.0072 0.0055 0.0073 0.0058 0.0078
1478.851 92.172 0.024 0.011 0.0068 0.016 0.0074 0.0089 0.0053 0.0074 0.0062 0.0073
1522.185 92.173 0.022 0.016 0.0063 0.013 0.0055 0.0086 0.0060 0.0068 0.0067 0.0076
1566.789 92.174 0.021 0.012 0.0061 0.0096 0.0060 0.0069 0.0075 0.0069 0.0073 0.0075
1612.699 92.173 0.023 0.015 0.0074 0.012 0.0066 0.0062 0.0068 0.0069 0.0078 0.0091
1659.955 92.173 0.021 0.019 0.0071 0.010 0.0058 0.0058 0.0077 0.0076 0.0063 0.0087
1708.595 92.173 0.022 0.012 0.0076 0.010 0.0065 0.0065 0.0071 0.0065 0.0068 0.0090
1758.661 92.175 0.023 0.012 0.0080 0.0096 0.0072 0.0074 0.0092 0.0073 0.0076 0.0077
1810.193 92.178 0.023 0.015 0.0073 0.0090 0.0072 0.0086 0.0082 0.0071 0.0088 0.0081
1863.236 92.179 0.023 0.013 0.0084 0.0081 0.0073 0.0081 0.0078 0.0078 0.0084 0.0079
1917.833 92.179 0.024 0.014 0.0087 0.0084 0.0077 0.0080 0.0094 0.0089 0.0073 0.0084
1974.030 92.178 0.024 0.016 0.0091 0.0091 0.0064 0.0085 0.0095 0.0095 0.0082 0.0079
2031.873 92.176 0.024 0.012 0.0090 0.0074 0.0081 0.0092 0.0085 0.0087 0.0091 0.0072
2091.412 92.173 0.023 0.016 0.0078 0.0075 0.0084 0.0082 0.0082 0.0083 0.0098 0.0065
2152.695 92.171 0.023 0.019 0.0076 0.0082 0.0075 0.0083 0.0093 0.0078 0.0090 0.0055
2215.774 92.172 0.022 0.016 0.0078 0.0086 0.0078 0.0081 0.0090 0.0083 0.0082 0.0046
2280.701 92.173 0.022 0.020 0.0092 0.0083 0.0073 0.0081 0.0086 0.0069 0.0080 0.0031
