* Distortion data saved by REW V5.20.13
* Dated: Oct 16, 2023 7:33:56 AM
* Source: Universal Audio Thunderbolt, Universal Audio Thunderbolt, 1, volume: no control
67.272 97.188 0.169 0.010 0.015 0.164 0.0020 0.035 0.0014 0.014 0.0023 0.0043
69.243 97.191 0.163 0.0088 0.014 0.158 0.0016 0.035 0.0015 0.014 0.0020 0.0051
71.272 97.193 0.158 0.0088 0.013 0.153 0.0012 0.034 0.0020 0.014 0.0017 0.0048
73.360 97.196 0.154 0.013 0.012 0.149 0.0023 0.034 0.0024 0.013 0.0012 0.0043
75.510 97.198 0.152 0.013 0.013 0.147 0.0030 0.034 0.0024 0.012 9.4E-4 0.0045
77.723 97.201 0.150 0.0096 0.013 0.145 0.0020 0.034 0.0016 0.012 7.0E-4 0.0048
80.000 97.203 0.145 0.0094 0.011 0.140 0.0011 0.034 9.2E-4 0.012 0.0012 0.0045
82.344 97.205 0.139 0.011 0.010 0.134 9.2E-4 0.032 0.0012 0.012 0.0016 0.0046
84.757 97.208 0.137 0.011 0.011 0.132 0.0017 0.031 0.0014 0.011 0.0018 0.0042
87.241 97.210 0.137 0.011 0.011 0.132 0.0038 0.031 0.0010 0.010 0.0014 0.0033
89.797 97.212 0.136 0.0098 0.011 0.132 0.0032 0.029 9.9E-4 0.0099 0.0016 0.0032
92.428 97.214 0.134 0.0075 0.011 0.130 0.0023 0.029 4.5E-4 0.0097 0.0024 0.0041
95.137 97.216 0.132 0.010 0.012 0.128 0.0023 0.028 5.7E-4 0.0097 0.0019 0.0033
97.924 97.218 0.129 0.011 0.013 0.125 0.0032 0.027 0.0011 0.0090 0.0017 0.0032
100.794 97.219 0.125 0.024 0.012 0.121 0.0031 0.026 0.0017 0.0090 0.0014 0.0034
103.747 97.222 0.122 0.0086 0.014 0.117 0.0027 0.026 0.0018 0.0098 0.0019 0.0031
106.787 97.224 0.120 0.011 0.014 0.115 0.0021 0.028 0.0018 0.0095 0.0027 0.0026
109.916 97.227 0.119 0.012 0.014 0.114 0.0032 0.028 0.0017 0.0096 0.0029 0.0020
113.137 97.229 0.116 0.0078 0.014 0.111 0.0045 0.027 0.0018 0.0087 0.0024 0.0020
116.452 97.231 0.111 0.0068 0.015 0.106 0.0037 0.026 0.0021 0.0092 0.0016 0.0027
119.865 97.233 0.110 0.0091 0.014 0.106 0.0028 0.025 0.0022 0.0099 0.0016 0.0029
123.377 97.235 0.109 0.010 0.013 0.105 0.0024 0.025 0.0011 0.0086 0.0017 0.0027
126.992 97.236 0.108 0.011 0.011 0.104 0.0023 0.024 0.0012 0.0069 7.3E-4 0.0025
130.713 97.238 0.106 0.0095 0.012 0.102 0.0029 0.026 8.3E-4 0.0067 6.0E-4 0.0016
134.543 97.240 0.102 0.010 0.011 0.098 0.0035 0.024 9.5E-4 0.0074 0.0017 0.0023
138.486 97.241 0.099 0.0074 0.010 0.096 0.0034 0.022 0.0012 0.0081 0.0017 0.0018
142.544 97.243 0.099 0.0079 0.010 0.095 0.0015 0.023 0.0016 0.0068 0.0023 0.0019
146.721 97.245 0.098 0.014 0.0087 0.094 0.0012 0.022 0.0014 0.0066 0.0026 0.0021
151.020 97.247 0.096 0.015 0.0072 0.093 0.0016 0.021 0.0016 0.0073 0.0024 0.0025
155.445 97.249 0.096 0.0092 0.0081 0.093 0.0014 0.020 0.0018 0.0066 0.0025 0.0026
160.000 97.251 0.095 0.011 0.010 0.093 0.0013 0.019 0.0018 0.0079 0.0018 0.0025
164.688 97.252 0.095 0.0098 0.012 0.092 0.0020 0.019 0.0018 0.0079 0.0018 0.0039
169.514 97.254 0.092 0.0080 0.012 0.089 0.0015 0.020 0.0014 0.0072 0.0016 0.0024
174.481 97.256 0.090 0.0091 0.014 0.086 0.0016 0.019 0.0015 0.0056 0.0014 0.0036
179.594 97.257 0.088 0.0065 0.012 0.084 0.0020 0.020 0.0017 0.0066 0.0014 0.0035
184.856 97.259 0.087 0.0099 0.0087 0.084 0.0020 0.019 0.0019 0.0070 0.0018 0.0019
190.273 97.261 0.087 0.0093 0.0064 0.084 0.0017 0.018 0.0016 0.0064 0.0022 0.0025
195.849 97.262 0.087 0.0054 0.0056 0.084 0.0012 0.018 0.0018 0.0050 0.0015 0.0016
201.587 97.264 0.087 0.0078 0.0067 0.084 0.0016 0.019 0.0011 0.0044 0.0016 0.0018
207.494 97.265 0.086 0.011 0.0065 0.084 0.0014 0.019 0.0018 0.0062 0.0016 0.0033
213.574 97.267 0.084 0.0044 0.0074 0.081 0.0022 0.018 0.0020 0.0062 0.0026 0.0024
219.833 97.268 0.083 0.0094 0.0077 0.081 0.0028 0.017 0.0015 0.0060 0.0021 0.0021
226.274 97.269 0.083 0.0079 0.0080 0.080 0.0024 0.017 0.0016 0.0059 0.0024 0.0037
232.905 97.271 0.082 0.0063 0.0084 0.080 0.0020 0.015 0.0013 0.0042 0.0021 0.0033
239.729 97.272 0.080 0.0061 0.0081 0.078 0.0024 0.016 0.0022 0.0029 0.0016 0.0019
246.754 97.272 0.080 0.014 0.0078 0.078 0.0032 0.016 0.0027 0.0032 0.0023 0.0021
253.984 97.273 0.080 0.0095 0.0084 0.078 0.0026 0.016 0.0024 0.0048 0.0028 0.0028
261.426 97.275 0.078 0.0057 0.0060 0.076 0.0025 0.016 0.0015 0.0037 0.0022 0.0022
269.087 97.276 0.078 0.0071 0.0067 0.076 0.0028 0.016 0.0020 0.0043 0.0020 0.0018
276.972 97.277 0.077 0.0090 0.0087 0.075 0.0037 0.014 0.0034 0.0023 0.0020 0.0026
285.088 97.277 0.078 0.0076 0.0077 0.076 0.0034 0.015 0.0035 0.0033 0.0017 0.0023
293.441 97.278 0.077 0.0054 0.0082 0.075 0.0028 0.015 0.0043 0.0031 0.0020 0.0025
302.040 97.278 0.077 0.0056 0.0093 0.074 0.0031 0.014 0.0038 0.0028 0.0023 0.0020
310.890 97.279 0.077 0.0087 0.0096 0.075 0.0036 0.012 0.0031 0.0037 0.0028 0.0015
320.000 97.280 0.075 0.0056 0.0068 0.073 0.0036 0.013 0.0019 0.0027 0.0038 0.0026
329.377 97.281 0.073 0.0034 0.0049 0.071 0.0030 0.013 0.0021 0.0022 0.0034 0.0020
339.028 97.282 0.072 0.0089 0.0029 0.071 0.0024 0.012 0.0028 0.0037 0.0043 0.0030
348.962 97.283 0.073 0.019 0.0028 0.071 0.0023 0.013 0.0038 0.0029 0.0039 0.0029
359.188 97.285 0.074 0.0070 0.0032 0.073 0.0025 0.013 0.0038 0.0023 0.0039 0.0025
369.713 97.286 0.075 0.0073 0.0024 0.074 0.0024 0.010 0.0031 0.0030 0.0035 0.0014
380.546 97.287 0.073 0.0064 0.0037 0.072 0.0032 0.011 0.0028 0.0032 0.0036 0.0018
391.697 97.288 0.074 0.0040 0.0041 0.073 0.0028 0.012 0.0037 0.0028 0.0029 0.0021
403.175 97.290 0.073 0.0080 0.0040 0.072 0.0030 0.010 0.0031 0.0018 0.0031 0.0027
414.989 97.291 0.073 0.0082 0.0043 0.072 0.0028 0.0083 0.0026 0.0027 0.0026 0.0035
427.149 97.293 0.070 0.0049 0.0053 0.069 0.0037 0.012 0.0029 0.0028 0.0040 0.0033
439.665 97.294 0.070 0.0063 0.0062 0.068 0.0038 0.012 0.0030 0.0035 0.0033 0.0045
452.548 97.295 0.071 0.0071 0.0087 0.069 0.0040 0.011 0.0038 0.0045 0.0032 0.0048
465.809 97.296 0.069 0.0078 0.012 0.066 0.0034 0.0091 0.0033 0.0043 0.0039 0.0033
479.458 97.297 0.066 0.0091 0.014 0.064 0.0043 0.0068 0.0024 0.0027 0.0036 0.0028
493.507 97.298 0.064 0.0054 0.015 0.061 0.0035 0.0065 0.0028 0.0025 0.0043 0.0033
507.968 97.298 0.063 0.0075 0.013 0.061 0.0037 0.0072 0.0030 0.0027 0.0036 0.0031
522.853 97.299 0.064 0.0050 0.0091 0.062 0.0047 0.0068 0.0035 0.0029 0.0043 0.0032
538.174 97.299 0.064 0.0100 0.0088 0.063 0.0045 0.0071 0.0043 0.0029 0.0036 0.0034
553.943 97.299 0.065 0.0083 0.0081 0.063 0.0046 0.0079 0.0032 0.0027 0.0034 0.0037
570.175 97.299 0.062 0.0069 0.0074 0.061 0.0045 0.0064 0.0034 0.0033 0.0026 0.0036
586.883 97.300 0.060 0.0050 0.0063 0.059 0.0028 0.0036 0.0046 0.0038 0.0031 0.0034
604.080 97.301 0.059 0.0085 0.0058 0.058 0.0027 0.0059 0.0038 0.0047 0.0029 0.0028
621.780 97.302 0.057 0.010 0.0055 0.056 0.0027 0.0051 0.0029 0.0040 0.0044 0.0028
640.000 97.302 0.058 0.0045 0.0061 0.056 0.0032 0.0051 0.0036 0.0033 0.0050 0.0047
658.753 97.303 0.058 0.0068 0.0088 0.056 0.0036 0.0063 0.0051 0.0038 0.0037 0.0052
678.056 97.303 0.057 0.0095 0.0087 0.055 0.0036 0.0059 0.0045 0.0042 0.0034 0.0042
697.925 97.303 0.055 0.0078 0.0088 0.054 0.0036 0.0060 0.0042 0.0030 0.0031 0.0038
718.376 97.303 0.054 0.0061 0.0090 0.052 0.0045 0.0060 0.0047 0.0036 0.0036 0.0040
739.426 97.303 0.053 0.0089 0.0087 0.051 0.0047 0.0066 0.0039 0.0039 0.0032 0.0047
761.093 97.303 0.052 0.0086 0.0099 0.050 0.0030 0.0039 0.0045 0.0045 0.0040 0.0041
783.394 97.303 0.049 0.0081 0.0083 0.047 0.0029 0.0041 0.0039 0.0038 0.0046 0.0040
806.349 97.304 0.051 0.0084 0.0069 0.049 0.0038 0.0042 0.0037 0.0051 0.0049 0.0046
829.977 97.306 0.051 0.0094 0.0070 0.049 0.0043 0.0032 0.0038 0.0044 0.0059 0.0049
854.297 97.308 0.047 0.0078 0.0080 0.045 0.0039 0.0051 0.0046 0.0041 0.0049 0.0041
879.330 97.310 0.046 0.0070 0.010 0.043 0.0041 0.0046 0.0053 0.0043 0.0045 0.0036
905.097 97.312 0.044 0.010 0.0089 0.042 0.0036 0.0056 0.0051 0.0042 0.0048 0.0040
931.618 97.313 0.043 0.014 0.0088 0.040 0.0049 0.0041 0.0049 0.0040 0.0052 0.0059
958.917 97.314 0.043 0.010 0.0089 0.040 0.0052 0.0044 0.0054 0.0049 0.0051 0.0057
987.015 97.315 0.041 0.0078 0.0074 0.037 0.0064 0.0058 0.0057 0.0050 0.0044 0.0057
1015.937 97.315 0.039 0.011 0.0068 0.036 0.0059 0.0055 0.0064 0.0049 0.0051 0.0039
1045.706 97.316 0.038 0.012 0.0078 0.036 0.0050 0.0047 0.0054 0.0041 0.0045 0.0045
1076.347 97.317 0.038 0.0087 0.0081 0.035 0.0052 0.0044 0.0053 0.0056 0.0047 0.0035
1107.887 97.317 0.035 0.0089 0.0074 0.032 0.0055 0.0047 0.0035 0.0055 0.0050 0.0038
1140.350 97.317 0.033 0.011 0.0088 0.029 0.0050 0.0052 0.0045 0.0053 0.0052 0.0051
1173.765 97.317 0.033 0.0088 0.0089 0.029 0.0051 0.0067 0.0045 0.0045 0.0046 0.0072
1208.159 97.316 0.033 0.011 0.010 0.029 0.0049 0.0054 0.0039 0.0055 0.0048 0.0060
1243.561 97.317 0.034 0.0099 0.014 0.028 0.0066 0.0036 0.0048 0.0068 0.0055 0.0055
1280.000 97.319 0.033 0.0099 0.017 0.025 0.0069 0.0041 0.0052 0.0058 0.0056 0.0061
1317.507 97.323 0.030 0.011 0.013 0.023 0.0057 0.0063 0.0050 0.0059 0.0047 0.0056
1356.113 97.326 0.029 0.011 0.012 0.023 0.0057 0.0057 0.0049 0.0078 0.0052 0.0065
1395.850 97.329 0.029 0.012 0.011 0.022 0.0052 0.0059 0.0048 0.0075 0.0062 0.0055
1436.751 97.330 0.028 0.014 0.0097 0.021 0.0052 0.0063 0.0056 0.0071 0.0065 0.0049
1478.851 97.331 0.027 0.014 0.010 0.020 0.0048 0.0063 0.0067 0.0075 0.0056 0.0049
1522.185 97.331 0.025 0.014 0.0082 0.017 0.0066 0.0062 0.0066 0.0072 0.0063 0.0058
1566.789 97.331 0.025 0.012 0.0082 0.019 0.0063 0.0056 0.0069 0.0071 0.0053 0.0056
1612.699 97.330 0.026 0.013 0.0090 0.018 0.0073 0.0056 0.0059 0.0086 0.0052 0.0060
1659.955 97.328 0.023 0.012 0.0075 0.016 0.0068 0.0053 0.0057 0.0058 0.0059 0.0061
1708.595 97.328 0.023 0.011 0.0075 0.015 0.0067 0.0055 0.0068 0.0065 0.0051 0.0065
1758.661 97.332 0.022 0.011 0.0073 0.013 0.0067 0.0057 0.0069 0.0064 0.0052 0.0071
1810.193 97.336 0.021 0.0099 0.0085 0.011 0.0064 0.0056 0.0067 0.0055 0.0083 0.0060
1863.236 97.338 0.022 0.012 0.0086 0.011 0.0069 0.0062 0.0060 0.0066 0.0074 0.0086
1917.833 97.338 0.024 0.015 0.0099 0.011 0.0080 0.0071 0.0065 0.0069 0.0073 0.0093
1974.030 97.337 0.023 0.014 0.010 0.011 0.0077 0.0079 0.0066 0.0063 0.0078 0.0066
2031.873 97.335 0.023 0.015 0.010 0.011 0.0078 0.0077 0.0069 0.0066 0.0072 0.0055
2091.412 97.330 0.022 0.015 0.0086 0.011 0.0077 0.0072 0.0067 0.0060 0.0073 0.0055
2152.695 97.328 0.023 0.013 0.0084 0.010 0.0074 0.0077 0.0090 0.0065 0.0088 0.0052
2215.774 97.330 0.021 0.014 0.0083 0.0091 0.0060 0.0069 0.0084 0.0074 0.0086 0.0043
2280.701 97.334 0.021 0.015 0.0089 0.0099 0.0055 0.0066 0.0081 0.0079 0.0075 0.0034
