* Measurement data measured by REW V5.20.13
* Source: Universal Audio Thunderbolt, Universal Audio Thunderbolt, 1, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -40.0 dBFS with no timing reference
* Dated: Oct 16, 2023 6:57:20 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Voxbox 60
* Smoothing: Psychoacoustic
* Frequency Step: 0.3364563 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
19.850922 0.129 18.9493
20.187378 0.131 18.5789
20.523834 0.130 18.2570
20.860291 0.127 17.9728
21.196747 0.122 17.7169
21.533203 0.116 17.4808
21.869659 0.108 17.2576
22.206116 0.101 17.0413
22.542572 0.093 16.8276
22.879028 0.085 16.6132
23.215485 0.079 16.3958
23.551941 0.074 16.1745
23.888397 0.071 15.9491
24.224854 0.069 15.7202
24.561310 0.068 15.4889
24.897766 0.070 15.2568
25.234222 0.072 15.0258
25.570679 0.076 14.7975
25.907135 0.081 14.5740
26.243591 0.087 14.3566
26.580048 0.093 14.1467
26.916504 0.100 13.9456
27.252960 0.106 13.7536
27.589417 0.112 13.5713
27.925873 0.117 13.3987
28.262329 0.122 13.2354
28.598785 0.126 13.0809
28.935242 0.129 12.9344
29.271698 0.130 12.7950
29.608154 0.131 12.6619
29.944611 0.131 12.5337
30.281067 0.129 12.4097
30.617523 0.127 12.2888
30.953979 0.124 12.1701
31.290436 0.120 12.0530
31.626892 0.116 11.9366
31.963348 0.111 11.8207
32.299805 0.105 11.7048
32.636261 0.100 11.5889
32.972717 0.094 11.4725
33.309174 0.089 11.3561
33.645630 0.084 11.2395
33.982086 0.079 11.1231
34.318542 0.074 11.0071
34.654999 0.069 10.8917
34.991455 0.065 10.7773
35.327911 0.061 10.6643
35.664368 0.058 10.5529
36.000824 0.055 10.4432
36.337280 0.053 10.3358
36.673737 0.050 10.2306
37.010193 0.049 10.1278
37.346649 0.047 10.0276
37.683105 0.046 9.9301
38.019562 0.045 9.8351
38.356018 0.044 9.7429
38.692474 0.044 9.6532
39.028931 0.043 9.5660
39.365387 0.043 9.4812
39.701843 0.043 9.3988
40.038300 0.043 9.3185
40.374756 0.043 9.2404
40.711212 0.043 9.1641
41.047668 0.043 9.0896
41.384125 0.043 9.0168
41.720581 0.043 8.9457
42.057037 0.043 8.8760
42.393494 0.043 8.8076
42.729950 0.043 8.7405
43.066406 0.043 8.6746
43.402863 0.043 8.6099
43.739319 0.043 8.5462
44.075775 0.043 8.4835
44.412231 0.043 8.4219
44.748688 0.043 8.3611
45.085144 0.043 8.3013
45.421600 0.044 8.2424
45.758057 0.044 8.1843
46.094513 0.044 8.1272
46.430969 0.044 8.0708
46.767426 0.044 8.0153
47.103882 0.044 7.9605
47.440338 0.044 7.9066
47.776794 0.043 7.8534
48.113251 0.043 7.8009
48.449707 0.043 7.7492
48.786163 0.043 7.6982
49.122620 0.043 7.6479
49.459076 0.043 7.5984
49.795532 0.043 7.5494
50.131989 0.043 7.5012
50.468445 0.043 7.4536
50.804901 0.042 7.4066
51.141357 0.042 7.3602
51.477814 0.042 7.3143
51.814270 0.042 7.2690
52.150726 0.041 7.2244
52.487183 0.041 7.1802
52.823639 0.041 7.1365
53.160095 0.041 7.0933
53.496552 0.040 7.0507
53.833008 0.040 7.0084
54.169464 0.040 6.9666
54.505920 0.039 6.9253
54.842377 0.039 6.8844
55.178833 0.039 6.8440
55.515289 0.038 6.8040
55.851746 0.038 6.7643
56.188202 0.038 6.7251
56.524658 0.037 6.6863
56.861115 0.037 6.6479
57.197571 0.037 6.6100
57.534027 0.036 6.5724
57.870483 0.036 6.5352
58.206940 0.036 6.4984
58.543396 0.035 6.4620
58.879852 0.035 6.4261
59.216309 0.035 6.3905
59.552765 0.034 6.3553
59.889221 0.034 6.3204
60.225677 0.034 6.2860
60.562134 0.033 6.2520
60.898590 0.033 6.2183
61.235046 0.033 6.1849
61.571503 0.032 6.1520
61.907959 0.032 6.1194
62.244415 0.032 6.0872
62.580872 0.032 6.0553
62.917328 0.031 6.0237
63.253784 0.031 5.9926
63.590240 0.031 5.9617
63.926697 0.031 5.9313
64.263153 0.030 5.9011
64.599609 0.030 5.8713
64.936066 0.030 5.8418
65.272522 0.030 5.8126
65.608978 0.029 5.7837
65.945435 0.029 5.7552
66.281891 0.029 5.7269
66.618347 0.029 5.6990
66.954803 0.028 5.6714
67.291260 0.028 5.6441
67.627716 0.028 5.6171
67.964172 0.028 5.5903
68.300629 0.028 5.5638
68.637085 0.027 5.5377
68.973541 0.027 5.5118
69.309998 0.027 5.4862
69.646454 0.027 5.4609
69.982910 0.027 5.4359
70.319366 0.027 5.4111
70.655823 0.026 5.3865
70.992279 0.026 5.3623
71.328735 0.026 5.3383
71.665192 0.026 5.3145
72.001648 0.026 5.2910
72.338104 0.026 5.2677
72.674561 0.026 5.2448
73.011017 0.025 5.2219
73.347473 0.025 5.1993
73.683929 0.025 5.1770
74.020386 0.025 5.1549
74.356842 0.025 5.1331
74.693298 0.025 5.1114
75.029755 0.025 5.0900
75.366211 0.025 5.0687
75.702667 0.024 5.0477
76.039124 0.024 5.0269
76.375580 0.024 5.0062
76.712036 0.024 4.9858
77.048492 0.024 4.9656
77.384949 0.024 4.9456
77.721405 0.024 4.9257
78.057861 0.024 4.9061
78.394318 0.024 4.8866
78.730774 0.024 4.8673
79.067230 0.023 4.8482
79.403687 0.023 4.8293
79.740143 0.023 4.8105
80.076599 0.023 4.7920
80.413055 0.023 4.7736
80.749512 0.023 4.7553
81.085968 0.023 4.7372
81.422424 0.023 4.7194
81.758881 0.023 4.7015
82.095337 0.023 4.6840
82.431793 0.023 4.6665
82.768250 0.023 4.6493
83.104706 0.022 4.6321
83.441162 0.022 4.6152
83.777618 0.022 4.5984
84.114075 0.022 4.5817
84.450531 0.022 4.5652
84.786987 0.022 4.5488
85.123444 0.022 4.5325
85.459900 0.022 4.5164
85.796356 0.022 4.5005
86.132812 0.022 4.4846
86.469269 0.022 4.4689
86.805725 0.022 4.4534
87.142181 0.022 4.4379
87.478638 0.022 4.4226
87.815094 0.021 4.4075
88.151550 0.021 4.3925
88.488007 0.021 4.3775
88.824463 0.021 4.3627
89.160919 0.021 4.3480
89.497375 0.021 4.3335
89.833832 0.021 4.3190
90.170288 0.021 4.3047
90.506744 0.021 4.2905
90.843201 0.021 4.2765
91.179657 0.021 4.2625
91.516113 0.021 4.2487
91.852570 0.021 4.2350
92.189026 0.021 4.2213
92.525482 0.021 4.2079
92.861938 0.021 4.1945
93.198395 0.021 4.1812
93.534851 0.021 4.1680
93.871307 0.020 4.1549
94.207764 0.020 4.1420
94.544220 0.020 4.1292
94.880676 0.020 4.1163
95.217133 0.020 4.1038
95.553589 0.020 4.0912
95.890045 0.020 4.0787
96.226501 0.020 4.0664
96.562958 0.020 4.0541
96.899414 0.020 4.0420
97.235870 0.020 4.0299
97.572327 0.020 4.0179
97.908783 0.020 4.0061
98.245239 0.020 3.9943
98.581696 0.020 3.9827
98.918152 0.020 3.9711
99.254608 0.020 3.9595
99.591064 0.020 3.9481
99.927521 0.020 3.9368
100.263977 0.020 3.9255
100.600433 0.020 3.9144
100.936890 0.019 3.9033
101.273346 0.019 3.8923
101.609802 0.019 3.8813
101.946259 0.019 3.8705
102.282715 0.019 3.8596
102.619171 0.019 3.8489
102.955627 0.019 3.8381
103.292084 0.019 3.8275
103.628540 0.019 3.8170
103.964996 0.019 3.8065
104.301453 0.019 3.7960
104.637909 0.019 3.7856
104.974365 0.019 3.7754
105.310822 0.019 3.7651
105.647278 0.019 3.7549
105.983734 0.019 3.7448
106.320190 0.019 3.7347
106.656647 0.019 3.7247
106.993103 0.019 3.7148
107.329559 0.019 3.7049
107.666016 0.019 3.6951
108.002472 0.019 3.6853
108.338928 0.019 3.6757
108.675385 0.019 3.6660
109.011841 0.019 3.6565
109.348297 0.019 3.6470
109.684753 0.018 3.6375
110.021210 0.018 3.6281
110.357666 0.018 3.6188
110.694122 0.018 3.6095
111.030579 0.018 3.6002
111.367035 0.018 3.5911
111.703491 0.018 3.5820
112.039948 0.018 3.5730
112.376404 0.018 3.5640
112.712860 0.018 3.5551
113.049316 0.018 3.5463
113.385773 0.018 3.5374
113.722229 0.018 3.5287
114.058685 0.018 3.5200
114.395142 0.018 3.5114
114.731598 0.018 3.5027
115.068054 0.018 3.4941
115.404510 0.018 3.4857
115.740967 0.018 3.4773
116.077423 0.018 3.4689
116.413879 0.018 3.4606
116.750336 0.018 3.4523
117.086792 0.018 3.4441
117.423248 0.018 3.4359
117.759705 0.018 3.4277
118.096161 0.018 3.4197
118.432617 0.018 3.4117
118.769073 0.018 3.4037
119.105530 0.018 3.3958
119.441986 0.018 3.3879
119.778442 0.018 3.3801
120.114899 0.018 3.3724
120.451355 0.018 3.3646
120.787811 0.018 3.3570
121.124268 0.018 3.3494
121.460724 0.018 3.3418
121.797180 0.018 3.3342
122.133636 0.018 3.3268
122.470093 0.018 3.3193
122.806549 0.018 3.3120
123.143005 0.018 3.3046
123.479462 0.018 3.2973
123.815918 0.018 3.2900
124.152374 0.018 3.2828
124.488831 0.018 3.2756
124.825287 0.018 3.2686
125.161743 0.018 3.2615
125.498199 0.018 3.2544
125.834656 0.018 3.2474
126.171112 0.018 3.2405
126.507568 0.018 3.2335
126.844025 0.018 3.2267
127.180481 0.018 3.2198
127.516937 0.017 3.2131
127.853394 0.017 3.2063
128.189850 0.017 3.1996
128.526306 0.017 3.1929
128.862762 0.017 3.1863
129.199219 0.017 3.1797
129.535675 0.017 3.1732
129.872131 0.017 3.1666
130.208588 0.017 3.1602
130.545044 0.017 3.1537
130.881500 0.017 3.1473
131.217957 0.017 3.1410
131.554413 0.017 3.1346
131.890869 0.017 3.1284
132.227325 0.017 3.1221
132.563782 0.017 3.1159
132.900238 0.017 3.1097
133.236694 0.017 3.1036
133.573151 0.017 3.0975
133.909607 0.017 3.0914
134.246063 0.017 3.0853
134.582520 0.017 3.0793
134.918976 0.017 3.0734
135.255432 0.017 3.0674
135.591888 0.017 3.0615
135.928345 0.017 3.0556
136.264801 0.017 3.0497
136.601257 0.017 3.0439
136.937714 0.017 3.0381
137.274170 0.017 3.0323
137.610626 0.017 3.0267
137.947083 0.017 3.0210
138.283539 0.017 3.0154
138.619995 0.017 3.0098
138.956451 0.017 3.0042
139.292908 0.017 2.9986
139.629364 0.017 2.9930
139.965820 0.017 2.9875
140.302277 0.017 2.9821
140.638733 0.017 2.9767
140.975189 0.017 2.9713
141.311646 0.017 2.9659
141.648102 0.018 2.9606
141.984558 0.018 2.9553
142.321014 0.018 2.9500
142.657471 0.018 2.9447
142.993927 0.018 2.9395
143.330383 0.018 2.9343
143.666840 0.018 2.9292
144.003296 0.018 2.9241
144.339752 0.018 2.9189
144.676208 0.018 2.9138
145.012665 0.018 2.9088
145.349121 0.018 2.9037
145.685577 0.018 2.8987
146.022034 0.018 2.8938
146.358490 0.018 2.8888
146.694946 0.018 2.8839
147.031403 0.018 2.8790
147.367859 0.018 2.8741
147.704315 0.018 2.8693
148.040771 0.018 2.8644
148.377228 0.018 2.8596
148.713684 0.018 2.8549
149.050140 0.018 2.8502
149.386597 0.018 2.8455
149.723053 0.018 2.8407
150.059509 0.018 2.8361
150.395966 0.018 2.8314
150.732422 0.018 2.8268
151.068878 0.018 2.8222
151.405334 0.018 2.8176
151.741791 0.018 2.8131
152.078247 0.018 2.8086
152.414703 0.018 2.8041
152.751160 0.018 2.7996
153.087616 0.018 2.7952
153.424072 0.018 2.7907
153.760529 0.018 2.7863
154.096985 0.018 2.7819
154.433441 0.018 2.7775
154.769897 0.018 2.7732
155.106354 0.018 2.7689
155.442810 0.018 2.7645
155.779266 0.018 2.7603
156.115723 0.018 2.7560
156.452179 0.018 2.7518
156.788635 0.018 2.7476
157.125092 0.018 2.7434
157.461548 0.018 2.7393
157.798004 0.018 2.7351
158.134460 0.018 2.7310
158.470917 0.018 2.7268
158.807373 0.018 2.7228
159.143829 0.018 2.7186
159.480286 0.018 2.7146
159.816742 0.018 2.7106
160.153198 0.018 2.7065
