* Measurement data measured by REW V5.20.13
* Source: Universal Audio Thunderbolt, Universal Audio Thunderbolt, 1, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -40.0 dBFS with no timing reference
* Dated: Oct 16, 2023 7:15:20 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: 312 （Pad -20）5格
* Smoothing: Psychoacoustic
* Frequency Step: 0.3364563 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
19.850922 -0.312 15.4247
20.187378 -0.306 15.1899
20.523834 -0.301 14.9621
20.860291 -0.296 14.7411
21.196747 -0.291 14.5266
21.533203 -0.286 14.3184
21.869659 -0.281 14.1162
22.206116 -0.277 13.9199
22.542572 -0.272 13.7292
22.879028 -0.268 13.5440
23.215485 -0.264 13.3640
23.551941 -0.260 13.1890
23.888397 -0.256 13.0189
24.224854 -0.252 12.8534
24.561310 -0.249 12.6923
24.897766 -0.245 12.5355
25.234222 -0.242 12.3829
25.570679 -0.239 12.2341
25.907135 -0.235 12.0892
26.243591 -0.232 11.9479
26.580048 -0.229 11.8099
26.916504 -0.227 11.6754
27.252960 -0.224 11.5439
27.589417 -0.221 11.4156
27.925873 -0.219 11.2902
28.262329 -0.216 11.1676
28.598785 -0.214 11.0477
28.935242 -0.212 10.9305
29.271698 -0.209 10.8159
29.608154 -0.207 10.7037
29.944611 -0.205 10.5939
30.281067 -0.203 10.4865
30.617523 -0.201 10.3812
30.953979 -0.199 10.2782
31.290436 -0.197 10.1773
31.626892 -0.195 10.0785
31.963348 -0.193 9.9817
32.299805 -0.192 9.8868
32.636261 -0.190 9.7939
32.972717 -0.188 9.7028
33.309174 -0.187 9.6135
33.645630 -0.185 9.5260
33.982086 -0.183 9.4401
34.318542 -0.182 9.3560
34.654999 -0.180 9.2733
34.991455 -0.179 9.1923
35.327911 -0.177 9.1128
35.664368 -0.176 9.0347
36.000824 -0.175 8.9581
36.337280 -0.173 8.8828
36.673737 -0.172 8.8089
37.010193 -0.171 8.7363
37.346649 -0.170 8.6650
37.683105 -0.168 8.5949
38.019562 -0.167 8.5260
38.356018 -0.166 8.4584
38.692474 -0.165 8.3918
39.028931 -0.164 8.3263
39.365387 -0.163 8.2620
39.701843 -0.162 8.1986
40.038300 -0.160 8.1364
40.374756 -0.159 8.0751
40.711212 -0.158 8.0148
41.047668 -0.157 7.9554
41.384125 -0.156 7.8970
41.720581 -0.155 7.8395
42.057037 -0.154 7.7828
42.393494 -0.154 7.7271
42.729950 -0.153 7.6722
43.066406 -0.152 7.6181
43.402863 -0.151 7.5648
43.739319 -0.150 7.5124
44.075775 -0.149 7.4607
44.412231 -0.148 7.4098
44.748688 -0.147 7.3596
45.085144 -0.147 7.3102
45.421600 -0.146 7.2615
45.758057 -0.145 7.2134
46.094513 -0.144 7.1661
46.430969 -0.143 7.1195
46.767426 -0.143 7.0735
47.103882 -0.142 7.0283
47.440338 -0.141 6.9836
47.776794 -0.140 6.9396
48.113251 -0.140 6.8962
48.449707 -0.139 6.8535
48.786163 -0.138 6.8113
49.122620 -0.138 6.7698
49.459076 -0.137 6.7289
49.795532 -0.137 6.6885
50.131989 -0.136 6.6487
50.468445 -0.135 6.6094
50.804901 -0.135 6.5707
51.141357 -0.134 6.5326
51.477814 -0.134 6.4949
51.814270 -0.133 6.4578
52.150726 -0.133 6.4211
52.487183 -0.132 6.3850
52.823639 -0.132 6.3494
53.160095 -0.131 6.3142
53.496552 -0.131 6.2794
53.833008 -0.130 6.2451
54.169464 -0.130 6.2113
54.505920 -0.129 6.1779
54.842377 -0.129 6.1449
55.178833 -0.128 6.1123
55.515289 -0.128 6.0801
55.851746 -0.127 6.0483
56.188202 -0.127 6.0168
56.524658 -0.127 5.9858
56.861115 -0.126 5.9552
57.197571 -0.126 5.9249
57.534027 -0.125 5.8949
57.870483 -0.125 5.8652
58.206940 -0.125 5.8360
58.543396 -0.124 5.8071
58.879852 -0.124 5.7784
59.216309 -0.123 5.7501
59.552765 -0.123 5.7222
59.889221 -0.123 5.6945
60.225677 -0.122 5.6671
60.562134 -0.122 5.6401
60.898590 -0.122 5.6134
61.235046 -0.121 5.5869
61.571503 -0.121 5.5608
61.907959 -0.120 5.5349
62.244415 -0.120 5.5093
62.580872 -0.120 5.4839
62.917328 -0.119 5.4589
63.253784 -0.119 5.4341
63.590240 -0.119 5.4095
63.926697 -0.118 5.3853
64.263153 -0.118 5.3613
64.599609 -0.118 5.3375
64.936066 -0.117 5.3141
65.272522 -0.117 5.2908
65.608978 -0.117 5.2678
65.945435 -0.117 5.2450
66.281891 -0.116 5.2225
66.618347 -0.116 5.2002
66.954803 -0.116 5.1781
67.291260 -0.115 5.1562
67.627716 -0.115 5.1346
67.964172 -0.115 5.1132
68.300629 -0.114 5.0920
68.637085 -0.114 5.0710
68.973541 -0.114 5.0503
69.309998 -0.114 5.0297
69.646454 -0.113 5.0094
69.982910 -0.113 4.9892
70.319366 -0.113 4.9692
70.655823 -0.112 4.9495
70.992279 -0.112 4.9299
71.328735 -0.112 4.9105
71.665192 -0.112 4.8914
72.001648 -0.111 4.8723
72.338104 -0.111 4.8535
72.674561 -0.111 4.8348
73.011017 -0.111 4.8164
73.347473 -0.110 4.7981
73.683929 -0.110 4.7800
74.020386 -0.110 4.7621
74.356842 -0.110 4.7443
74.693298 -0.109 4.7267
75.029755 -0.109 4.7092
75.366211 -0.109 4.6920
75.702667 -0.109 4.6748
76.039124 -0.108 4.6578
76.375580 -0.108 4.6411
76.712036 -0.108 4.6244
77.048492 -0.108 4.6079
77.384949 -0.107 4.5916
77.721405 -0.107 4.5753
78.057861 -0.107 4.5593
78.394318 -0.107 4.5433
78.730774 -0.107 4.5276
79.067230 -0.106 4.5120
79.403687 -0.106 4.4965
79.740143 -0.106 4.4811
80.076599 -0.106 4.4659
80.413055 -0.105 4.4509
80.749512 -0.105 4.4359
81.085968 -0.105 4.4211
81.422424 -0.105 4.4065
81.758881 -0.105 4.3919
82.095337 -0.104 4.3774
82.431793 -0.104 4.3632
82.768250 -0.104 4.3490
83.104706 -0.104 4.3350
83.441162 -0.104 4.3210
83.777618 -0.103 4.3073
84.114075 -0.103 4.2936
84.450531 -0.103 4.2800
84.786987 -0.103 4.2666
85.123444 -0.103 4.2533
85.459900 -0.103 4.2401
85.796356 -0.102 4.2270
86.132812 -0.102 4.2140
86.469269 -0.102 4.2011
86.805725 -0.102 4.1884
87.142181 -0.102 4.1757
87.478638 -0.101 4.1631
87.815094 -0.101 4.1506
88.151550 -0.101 4.1383
88.488007 -0.101 4.1261
88.824463 -0.101 4.1139
89.160919 -0.101 4.1019
89.497375 -0.100 4.0900
89.833832 -0.100 4.0781
90.170288 -0.100 4.0663
90.506744 -0.100 4.0547
90.843201 -0.100 4.0431
91.179657 -0.099 4.0316
91.516113 -0.099 4.0203
91.852570 -0.099 4.0090
92.189026 -0.099 3.9979
92.525482 -0.099 3.9868
92.861938 -0.099 3.9758
93.198395 -0.099 3.9649
93.534851 -0.098 3.9541
93.871307 -0.098 3.9434
94.207764 -0.098 3.9327
94.544220 -0.098 3.9221
94.880676 -0.098 3.9117
95.217133 -0.098 3.9013
95.553589 -0.097 3.8910
95.890045 -0.097 3.8808
96.226501 -0.097 3.8707
96.562958 -0.097 3.8606
96.899414 -0.097 3.8507
97.235870 -0.097 3.8408
97.572327 -0.097 3.8310
97.908783 -0.096 3.8213
98.245239 -0.096 3.8116
98.581696 -0.096 3.8020
98.918152 -0.096 3.7925
99.254608 -0.096 3.7831
99.591064 -0.096 3.7738
99.927521 -0.095 3.7645
100.263977 -0.095 3.7553
100.600433 -0.095 3.7462
100.936890 -0.095 3.7371
101.273346 -0.095 3.7281
101.609802 -0.095 3.7191
101.946259 -0.095 3.7102
102.282715 -0.094 3.7014
102.619171 -0.094 3.6926
102.955627 -0.094 3.6838
103.292084 -0.094 3.6751
103.628540 -0.094 3.6665
103.964996 -0.094 3.6579
104.301453 -0.094 3.6494
104.637909 -0.094 3.6409
104.974365 -0.093 3.6324
105.310822 -0.093 3.6241
105.647278 -0.093 3.6158
105.983734 -0.093 3.6075
106.320190 -0.093 3.5994
106.656647 -0.093 3.5912
106.993103 -0.093 3.5831
107.329559 -0.092 3.5751
107.666016 -0.092 3.5670
108.002472 -0.092 3.5591
108.338928 -0.092 3.5512
108.675385 -0.092 3.5433
109.011841 -0.092 3.5356
109.348297 -0.092 3.5278
109.684753 -0.091 3.5201
110.021210 -0.091 3.5125
110.357666 -0.091 3.5049
110.694122 -0.091 3.4973
111.030579 -0.091 3.4899
111.367035 -0.091 3.4824
111.703491 -0.091 3.4750
112.039948 -0.091 3.4677
112.376404 -0.090 3.4603
112.712860 -0.090 3.4530
113.049316 -0.090 3.4458
113.385773 -0.090 3.4386
113.722229 -0.090 3.4315
114.058685 -0.090 3.4244
114.395142 -0.090 3.4174
114.731598 -0.090 3.4104
115.068054 -0.089 3.4034
115.404510 -0.089 3.3965
115.740967 -0.089 3.3896
116.077423 -0.089 3.3829
116.413879 -0.089 3.3761
116.750336 -0.089 3.3694
117.086792 -0.089 3.3627
117.423248 -0.089 3.3561
117.759705 -0.088 3.3495
118.096161 -0.088 3.3429
118.432617 -0.088 3.3364
118.769073 -0.088 3.3300
119.105530 -0.088 3.3235
119.441986 -0.088 3.3171
119.778442 -0.088 3.3108
120.114899 -0.088 3.3045
120.451355 -0.088 3.2982
120.787811 -0.087 3.2920
121.124268 -0.087 3.2858
121.460724 -0.087 3.2797
121.797180 -0.087 3.2736
122.133636 -0.087 3.2675
122.470093 -0.087 3.2615
122.806549 -0.087 3.2555
123.143005 -0.087 3.2495
123.479462 -0.086 3.2437
123.815918 -0.086 3.2377
124.152374 -0.086 3.2319
124.488831 -0.086 3.2261
124.825287 -0.086 3.2203
125.161743 -0.086 3.2146
125.498199 -0.086 3.2089
125.834656 -0.086 3.2032
126.171112 -0.086 3.1976
126.507568 -0.085 3.1920
126.844025 -0.085 3.1865
127.180481 -0.085 3.1809
127.516937 -0.085 3.1754
127.853394 -0.085 3.1700
128.189850 -0.085 3.1646
128.526306 -0.085 3.1592
128.862762 -0.085 3.1538
129.199219 -0.085 3.1484
129.535675 -0.084 3.1432
129.872131 -0.084 3.1379
130.208588 -0.084 3.1327
130.545044 -0.084 3.1276
130.881500 -0.084 3.1224
131.217957 -0.084 3.1172
131.554413 -0.084 3.1122
131.890869 -0.084 3.1071
132.227325 -0.084 3.1021
132.563782 -0.083 3.0970
132.900238 -0.083 3.0920
133.236694 -0.083 3.0872
133.573151 -0.083 3.0822
133.909607 -0.083 3.0773
134.246063 -0.083 3.0725
134.582520 -0.083 3.0676
134.918976 -0.083 3.0629
135.255432 -0.083 3.0581
135.591888 -0.082 3.0533
135.928345 -0.082 3.0487
136.264801 -0.082 3.0440
136.601257 -0.082 3.0394
136.937714 -0.082 3.0348
137.274170 -0.082 3.0302
137.610626 -0.082 3.0256
137.947083 -0.082 3.0211
138.283539 -0.082 3.0166
138.619995 -0.081 3.0121
138.956451 -0.081 3.0077
139.292908 -0.081 3.0032
139.629364 -0.081 2.9988
139.965820 -0.081 2.9945
140.302277 -0.081 2.9901
140.638733 -0.081 2.9858
140.975189 -0.081 2.9814
141.311646 -0.081 2.9772
141.648102 -0.081 2.9730
141.984558 -0.080 2.9688
142.321014 -0.080 2.9645
142.657471 -0.080 2.9603
142.993927 -0.080 2.9562
143.330383 -0.080 2.9521
143.666840 -0.080 2.9480
144.003296 -0.080 2.9438
144.339752 -0.080 2.9398
144.676208 -0.080 2.9358
145.012665 -0.079 2.9318
145.349121 -0.079 2.9277
145.685577 -0.079 2.9238
146.022034 -0.079 2.9199
146.358490 -0.079 2.9159
146.694946 -0.079 2.9120
147.031403 -0.079 2.9081
147.367859 -0.079 2.9043
147.704315 -0.079 2.9004
148.040771 -0.079 2.8966
148.377228 -0.078 2.8928
148.713684 -0.078 2.8890
149.050140 -0.078 2.8853
149.386597 -0.078 2.8815
149.723053 -0.078 2.8778
150.059509 -0.078 2.8741
150.395966 -0.078 2.8704
150.732422 -0.078 2.8667
