* Measurement data measured by REW V5.20.13
* Source: Universal Audio Thunderbolt, Universal Audio Thunderbolt, 1, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -40.0 dBFS with no timing reference
* Dated: Oct 16, 2023 7:17:24 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: 312 （Pad -20）8格
* Smoothing: Psychoacoustic
* Frequency Step: 0.3364563 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
19.850922 -0.314 16.5253
20.187378 -0.308 16.2715
20.523834 -0.303 16.0258
20.860291 -0.297 15.7875
21.196747 -0.292 15.5565
21.533203 -0.287 15.3323
21.869659 -0.282 15.1148
22.206116 -0.277 14.9036
22.542572 -0.273 14.6985
22.879028 -0.268 14.4993
23.215485 -0.264 14.3055
23.551941 -0.260 14.1172
23.888397 -0.256 13.9340
24.224854 -0.252 13.7556
24.561310 -0.249 13.5820
24.897766 -0.245 13.4130
25.234222 -0.242 13.2482
25.570679 -0.238 13.0876
25.907135 -0.235 12.9312
26.243591 -0.232 12.7784
26.580048 -0.229 12.6294
26.916504 -0.226 12.4839
27.252960 -0.223 12.3419
27.589417 -0.221 12.2032
27.925873 -0.218 12.0677
28.262329 -0.216 11.9352
28.598785 -0.213 11.8058
28.935242 -0.211 11.6792
29.271698 -0.208 11.5554
29.608154 -0.206 11.4343
29.944611 -0.204 11.3159
30.281067 -0.202 11.2000
30.617523 -0.200 11.0865
30.953979 -0.198 10.9754
31.290436 -0.196 10.8666
31.626892 -0.194 10.7601
31.963348 -0.192 10.6558
32.299805 -0.190 10.5535
32.636261 -0.189 10.4534
32.972717 -0.187 10.3552
33.309174 -0.185 10.2590
33.645630 -0.184 10.1646
33.982086 -0.182 10.0721
34.318542 -0.180 9.9813
34.654999 -0.179 9.8923
34.991455 -0.177 9.8049
35.327911 -0.176 9.7192
35.664368 -0.175 9.6350
36.000824 -0.173 9.5524
36.337280 -0.172 9.4713
36.673737 -0.171 9.3916
37.010193 -0.169 9.3134
37.346649 -0.168 9.2365
37.683105 -0.167 9.1610
38.019562 -0.166 9.0868
38.356018 -0.165 9.0138
38.692474 -0.164 8.9421
39.028931 -0.162 8.8717
39.365387 -0.161 8.8024
39.701843 -0.160 8.7343
40.038300 -0.159 8.6674
40.374756 -0.158 8.6014
40.711212 -0.157 8.5367
41.047668 -0.156 8.4730
41.384125 -0.155 8.4103
41.720581 -0.154 8.3486
42.057037 -0.154 8.2880
42.393494 -0.153 8.2283
42.729950 -0.152 8.1696
43.066406 -0.151 8.1117
43.402863 -0.150 8.0548
43.739319 -0.149 7.9988
44.075775 -0.148 7.9436
44.412231 -0.148 7.8893
44.748688 -0.147 7.8358
45.085144 -0.146 7.7831
45.421600 -0.145 7.7311
45.758057 -0.145 7.6799
46.094513 -0.144 7.6295
46.430969 -0.143 7.5798
46.767426 -0.143 7.5308
47.103882 -0.142 7.4824
47.440338 -0.141 7.4348
47.776794 -0.141 7.3878
48.113251 -0.140 7.3413
48.449707 -0.139 7.2955
48.786163 -0.139 7.2504
49.122620 -0.138 7.2057
49.459076 -0.137 7.1616
49.795532 -0.137 7.1181
50.131989 -0.136 7.0751
50.468445 -0.136 7.0327
50.804901 -0.135 6.9907
51.141357 -0.135 6.9493
51.477814 -0.134 6.9084
51.814270 -0.134 6.8680
52.150726 -0.133 6.8281
52.487183 -0.133 6.7887
52.823639 -0.132 6.7497
53.160095 -0.132 6.7112
53.496552 -0.131 6.6732
53.833008 -0.131 6.6356
54.169464 -0.130 6.5985
54.505920 -0.130 6.5619
54.842377 -0.129 6.5256
55.178833 -0.129 6.4899
55.515289 -0.128 6.4545
55.851746 -0.128 6.4196
56.188202 -0.128 6.3851
56.524658 -0.127 6.3511
56.861115 -0.127 6.3174
57.197571 -0.126 6.2842
57.534027 -0.126 6.2513
57.870483 -0.125 6.2189
58.206940 -0.125 6.1868
58.543396 -0.125 6.1552
58.879852 -0.124 6.1238
59.216309 -0.124 6.0929
59.552765 -0.124 6.0623
59.889221 -0.123 6.0321
60.225677 -0.123 6.0022
60.562134 -0.123 5.9727
60.898590 -0.122 5.9436
61.235046 -0.122 5.9148
61.571503 -0.122 5.8862
61.907959 -0.121 5.8581
62.244415 -0.121 5.8303
62.580872 -0.121 5.8027
62.917328 -0.120 5.7755
63.253784 -0.120 5.7486
63.590240 -0.120 5.7220
63.926697 -0.119 5.6957
64.263153 -0.119 5.6697
64.599609 -0.119 5.6439
64.936066 -0.118 5.6185
65.272522 -0.118 5.5933
65.608978 -0.118 5.5684
65.945435 -0.118 5.5438
66.281891 -0.117 5.5194
66.618347 -0.117 5.4952
66.954803 -0.117 5.4714
67.291260 -0.117 5.4478
67.627716 -0.116 5.4244
67.964172 -0.116 5.4014
68.300629 -0.116 5.3784
68.637085 -0.116 5.3558
68.973541 -0.115 5.3334
69.309998 -0.115 5.3113
69.646454 -0.115 5.2893
69.982910 -0.115 5.2676
70.319366 -0.114 5.2461
70.655823 -0.114 5.2248
70.992279 -0.114 5.2037
71.328735 -0.114 5.1829
71.665192 -0.113 5.1622
72.001648 -0.113 5.1418
72.338104 -0.113 5.1216
72.674561 -0.113 5.1015
73.011017 -0.113 5.0817
73.347473 -0.112 5.0620
73.683929 -0.112 5.0425
74.020386 -0.112 5.0233
74.356842 -0.112 5.0042
74.693298 -0.111 4.9853
75.029755 -0.111 4.9666
75.366211 -0.111 4.9480
75.702667 -0.111 4.9297
76.039124 -0.111 4.9115
76.375580 -0.110 4.8934
76.712036 -0.110 4.8756
77.048492 -0.110 4.8579
77.384949 -0.110 4.8404
77.721405 -0.110 4.8230
78.057861 -0.110 4.8058
78.394318 -0.109 4.7888
78.730774 -0.109 4.7719
79.067230 -0.109 4.7551
79.403687 -0.109 4.7386
79.740143 -0.109 4.7222
80.076599 -0.108 4.7059
80.413055 -0.108 4.6898
80.749512 -0.108 4.6738
81.085968 -0.108 4.6580
81.422424 -0.108 4.6422
81.758881 -0.108 4.6267
82.095337 -0.107 4.6113
82.431793 -0.107 4.5959
82.768250 -0.107 4.5808
83.104706 -0.107 4.5658
83.441162 -0.107 4.5509
83.777618 -0.107 4.5362
84.114075 -0.106 4.5216
84.450531 -0.106 4.5071
84.786987 -0.106 4.4927
85.123444 -0.106 4.4785
85.459900 -0.106 4.4644
85.796356 -0.106 4.4503
86.132812 -0.105 4.4365
86.469269 -0.105 4.4227
86.805725 -0.105 4.4091
87.142181 -0.105 4.3955
87.478638 -0.105 4.3821
87.815094 -0.105 4.3688
88.151550 -0.105 4.3557
88.488007 -0.104 4.3426
88.824463 -0.104 4.3296
89.160919 -0.104 4.3168
89.497375 -0.104 4.3041
89.833832 -0.104 4.2914
90.170288 -0.104 4.2789
90.506744 -0.104 4.2665
90.843201 -0.103 4.2542
91.179657 -0.103 4.2419
91.516113 -0.103 4.2299
91.852570 -0.103 4.2178
92.189026 -0.103 4.2059
92.525482 -0.103 4.1941
92.861938 -0.103 4.1824
93.198395 -0.102 4.1708
93.534851 -0.102 4.1592
93.871307 -0.102 4.1478
94.207764 -0.102 4.1364
94.544220 -0.102 4.1252
94.880676 -0.102 4.1140
95.217133 -0.102 4.1030
95.553589 -0.101 4.0920
95.890045 -0.101 4.0812
96.226501 -0.101 4.0704
96.562958 -0.101 4.0597
96.899414 -0.101 4.0491
97.235870 -0.101 4.0386
97.572327 -0.101 4.0282
97.908783 -0.101 4.0178
98.245239 -0.100 4.0076
98.581696 -0.100 3.9974
98.918152 -0.100 3.9873
99.254608 -0.100 3.9773
99.591064 -0.100 3.9674
99.927521 -0.100 3.9575
100.263977 -0.100 3.9478
100.600433 -0.100 3.9381
100.936890 -0.099 3.9285
101.273346 -0.099 3.9188
101.609802 -0.099 3.9093
101.946259 -0.099 3.8999
102.282715 -0.099 3.8905
102.619171 -0.099 3.8811
102.955627 -0.099 3.8718
103.292084 -0.099 3.8627
103.628540 -0.099 3.8535
103.964996 -0.098 3.8444
104.301453 -0.098 3.8353
104.637909 -0.098 3.8263
104.974365 -0.098 3.8174
105.310822 -0.098 3.8085
105.647278 -0.098 3.7997
105.983734 -0.098 3.7909
106.320190 -0.098 3.7822
106.656647 -0.097 3.7736
106.993103 -0.097 3.7649
107.329559 -0.097 3.7563
107.666016 -0.097 3.7479
108.002472 -0.097 3.7395
108.338928 -0.097 3.7311
108.675385 -0.097 3.7228
109.011841 -0.097 3.7145
109.348297 -0.096 3.7063
109.684753 -0.096 3.6981
110.021210 -0.096 3.6901
110.357666 -0.096 3.6820
110.694122 -0.096 3.6740
111.030579 -0.096 3.6660
111.367035 -0.096 3.6581
111.703491 -0.096 3.6503
112.039948 -0.096 3.6425
112.376404 -0.095 3.6348
112.712860 -0.095 3.6271
113.049316 -0.095 3.6194
113.385773 -0.095 3.6118
113.722229 -0.095 3.6042
114.058685 -0.095 3.5968
114.395142 -0.095 3.5894
114.731598 -0.095 3.5820
115.068054 -0.095 3.5746
115.404510 -0.094 3.5673
115.740967 -0.094 3.5601
116.077423 -0.094 3.5529
116.413879 -0.094 3.5457
116.750336 -0.094 3.5386
117.086792 -0.094 3.5315
117.423248 -0.094 3.5245
117.759705 -0.094 3.5175
118.096161 -0.093 3.5106
118.432617 -0.093 3.5037
118.769073 -0.093 3.4968
119.105530 -0.093 3.4901
119.441986 -0.093 3.4833
119.778442 -0.093 3.4766
120.114899 -0.093 3.4700
120.451355 -0.093 3.4633
120.787811 -0.093 3.4568
121.124268 -0.092 3.4502
121.460724 -0.092 3.4437
121.797180 -0.092 3.4373
122.133636 -0.092 3.4309
122.470093 -0.092 3.4245
122.806549 -0.092 3.4182
123.143005 -0.092 3.4119
123.479462 -0.092 3.4056
123.815918 -0.091 3.3994
124.152374 -0.091 3.3933
124.488831 -0.091 3.3871
124.825287 -0.091 3.3811
125.161743 -0.091 3.3750
125.498199 -0.091 3.3690
125.834656 -0.091 3.3630
126.171112 -0.091 3.3571
126.507568 -0.091 3.3512
126.844025 -0.090 3.3453
127.180481 -0.090 3.3395
127.516937 -0.090 3.3337
127.853394 -0.090 3.3280
128.189850 -0.090 3.3223
128.526306 -0.090 3.3166
128.862762 -0.090 3.3109
129.199219 -0.090 3.3053
129.535675 -0.090 3.2997
129.872131 -0.089 3.2942
130.208588 -0.089 3.2887
130.545044 -0.089 3.2832
130.881500 -0.089 3.2777
131.217957 -0.089 3.2723
131.554413 -0.089 3.2670
131.890869 -0.089 3.2616
132.227325 -0.089 3.2563
132.563782 -0.089 3.2510
132.900238 -0.088 3.2458
133.236694 -0.088 3.2406
133.573151 -0.088 3.2354
133.909607 -0.088 3.2302
134.246063 -0.088 3.2251
134.582520 -0.088 3.2200
134.918976 -0.088 3.2150
135.255432 -0.088 3.2099
135.591888 -0.087 3.2049
135.928345 -0.087 3.2000
136.264801 -0.087 3.1949
136.601257 -0.087 3.1901
136.937714 -0.087 3.1852
137.274170 -0.087 3.1803
137.610626 -0.087 3.1755
137.947083 -0.087 3.1707
138.283539 -0.087 3.1660
138.619995 -0.086 3.1613
138.956451 -0.086 3.1565
139.292908 -0.086 3.1518
139.629364 -0.086 3.1471
139.965820 -0.086 3.1425
140.302277 -0.086 3.1379
140.638733 -0.086 3.1333
140.975189 -0.086 3.1288
141.311646 -0.085 3.1243
141.648102 -0.085 3.1198
141.984558 -0.085 3.1152
142.321014 -0.085 3.1108
142.657471 -0.085 3.1063
142.993927 -0.085 3.1019
143.330383 -0.085 3.0975
143.666840 -0.085 3.0932
144.003296 -0.085 3.0889
144.339752 -0.084 3.0846
144.676208 -0.084 3.0803
145.012665 -0.084 3.0760
145.349121 -0.084 3.0718
145.685577 -0.084 3.0675
146.022034 -0.084 3.0634
146.358490 -0.084 3.0591
146.694946 -0.084 3.0550
147.031403 -0.084 3.0508
147.367859 -0.083 3.0468
147.704315 -0.083 3.0426
148.040771 -0.083 3.0386
148.377228 -0.083 3.0345
148.713684 -0.083 3.0305
149.050140 -0.083 3.0265
149.386597 -0.083 3.0225
149.723053 -0.083 3.0185
150.059509 -0.082 3.0145
150.395966 -0.082 3.0106
150.732422 -0.082 3.0067
