* Measurement data measured by REW V5.20.13
* Source: Universal Audio Thunderbolt, Universal Audio Thunderbolt, 1, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -40.0 dBFS with no timing reference
* Dated: Oct 16, 2023 7:34:14 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: B1D 6
* Smoothing: Psychoacoustic
* Frequency Step: 0.3364563 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
19.850922 -0.297 12.2913
20.187378 -0.294 12.1174
20.523834 -0.290 11.9481
20.860291 -0.286 11.7832
21.196747 -0.283 11.6228
21.533203 -0.279 11.4667
21.869659 -0.276 11.3149
22.206116 -0.272 11.1674
22.542572 -0.269 11.0239
22.879028 -0.266 10.8846
23.215485 -0.262 10.7493
23.551941 -0.259 10.6178
23.888397 -0.256 10.4901
24.224854 -0.253 10.3660
24.561310 -0.250 10.2452
24.897766 -0.247 10.1279
25.234222 -0.244 10.0137
25.570679 -0.242 9.9025
25.907135 -0.239 9.7941
26.243591 -0.237 9.6885
26.580048 -0.234 9.5853
26.916504 -0.232 9.4847
27.252960 -0.230 9.3864
27.589417 -0.228 9.2902
27.925873 -0.226 9.1961
28.262329 -0.224 9.1040
28.598785 -0.222 9.0139
28.935242 -0.220 8.9257
29.271698 -0.218 8.8392
29.608154 -0.217 8.7545
29.944611 -0.215 8.6716
30.281067 -0.213 8.5903
30.617523 -0.212 8.5106
30.953979 -0.210 8.4325
31.290436 -0.208 8.3560
31.626892 -0.207 8.2811
31.963348 -0.205 8.2076
32.299805 -0.204 8.1356
32.636261 -0.202 8.0649
32.972717 -0.201 7.9958
33.309174 -0.199 7.9280
33.645630 -0.198 7.8615
33.982086 -0.196 7.7963
34.318542 -0.195 7.7323
34.654999 -0.193 7.6696
34.991455 -0.192 7.6079
35.327911 -0.191 7.5475
35.664368 -0.189 7.4882
36.000824 -0.188 7.4299
36.337280 -0.187 7.3727
36.673737 -0.186 7.3164
37.010193 -0.184 7.2612
37.346649 -0.183 7.2068
37.683105 -0.182 7.1534
38.019562 -0.181 7.1009
38.356018 -0.180 7.0492
38.692474 -0.179 6.9984
39.028931 -0.178 6.9484
39.365387 -0.176 6.8991
39.701843 -0.175 6.8506
40.038300 -0.174 6.8030
40.374756 -0.173 6.7560
40.711212 -0.172 6.7097
41.047668 -0.171 6.6641
41.384125 -0.170 6.6193
41.720581 -0.169 6.5751
42.057037 -0.168 6.5316
42.393494 -0.167 6.4886
42.729950 -0.166 6.4464
43.066406 -0.165 6.4048
43.402863 -0.164 6.3638
43.739319 -0.164 6.3234
44.075775 -0.163 6.2836
44.412231 -0.162 6.2443
44.748688 -0.161 6.2056
45.085144 -0.160 6.1674
45.421600 -0.159 6.1298
45.758057 -0.158 6.0927
46.094513 -0.157 6.0560
46.430969 -0.157 6.0199
46.767426 -0.156 5.9843
47.103882 -0.155 5.9491
47.440338 -0.154 5.9144
47.776794 -0.153 5.8801
48.113251 -0.153 5.8463
48.449707 -0.152 5.8129
48.786163 -0.151 5.7799
49.122620 -0.150 5.7473
49.459076 -0.150 5.7151
49.795532 -0.149 5.6833
50.131989 -0.148 5.6519
50.468445 -0.148 5.6208
50.804901 -0.147 5.5901
51.141357 -0.146 5.5597
51.477814 -0.146 5.5297
51.814270 -0.145 5.5001
52.150726 -0.144 5.4707
52.487183 -0.144 5.4418
52.823639 -0.143 5.4131
53.160095 -0.142 5.3848
53.496552 -0.142 5.3568
53.833008 -0.141 5.3291
54.169464 -0.141 5.3017
54.505920 -0.140 5.2747
54.842377 -0.140 5.2479
55.178833 -0.139 5.2214
55.515289 -0.138 5.1953
55.851746 -0.138 5.1694
56.188202 -0.137 5.1438
56.524658 -0.137 5.1185
56.861115 -0.136 5.0935
57.197571 -0.136 5.0688
57.534027 -0.135 5.0443
57.870483 -0.135 5.0201
58.206940 -0.134 4.9962
58.543396 -0.134 4.9725
58.879852 -0.133 4.9491
59.216309 -0.133 4.9260
59.552765 -0.132 4.9031
59.889221 -0.132 4.8804
60.225677 -0.131 4.8579
60.562134 -0.131 4.8358
60.898590 -0.130 4.8138
61.235046 -0.130 4.7921
61.571503 -0.129 4.7706
61.907959 -0.129 4.7493
62.244415 -0.128 4.7283
62.580872 -0.128 4.7074
62.917328 -0.128 4.6868
63.253784 -0.127 4.6664
63.590240 -0.127 4.6462
63.926697 -0.126 4.6262
64.263153 -0.126 4.6064
64.599609 -0.125 4.5868
64.936066 -0.125 4.5674
65.272522 -0.125 4.5482
65.608978 -0.124 4.5291
65.945435 -0.124 4.5103
66.281891 -0.123 4.4916
66.618347 -0.123 4.4731
66.954803 -0.122 4.4548
67.291260 -0.122 4.4368
67.627716 -0.122 4.4188
67.964172 -0.121 4.4010
68.300629 -0.121 4.3834
68.637085 -0.121 4.3660
68.973541 -0.120 4.3488
69.309998 -0.120 4.3316
69.646454 -0.119 4.3146
69.982910 -0.119 4.2979
70.319366 -0.119 4.2812
70.655823 -0.118 4.2648
70.992279 -0.118 4.2484
71.328735 -0.117 4.2322
71.665192 -0.117 4.2162
72.001648 -0.117 4.2003
72.338104 -0.116 4.1846
72.674561 -0.116 4.1689
73.011017 -0.116 4.1534
73.347473 -0.115 4.1381
73.683929 -0.115 4.1229
74.020386 -0.115 4.1078
74.356842 -0.114 4.0929
74.693298 -0.114 4.0781
75.029755 -0.114 4.0634
75.366211 -0.113 4.0488
75.702667 -0.113 4.0344
76.039124 -0.113 4.0201
76.375580 -0.112 4.0059
76.712036 -0.112 3.9918
77.048492 -0.112 3.9779
77.384949 -0.111 3.9640
77.721405 -0.111 3.9503
78.057861 -0.111 3.9366
78.394318 -0.110 3.9232
78.730774 -0.110 3.9098
79.067230 -0.110 3.8965
79.403687 -0.109 3.8833
79.740143 -0.109 3.8702
80.076599 -0.109 3.8572
80.413055 -0.108 3.8444
80.749512 -0.108 3.8315
81.085968 -0.108 3.8188
81.422424 -0.107 3.8063
81.758881 -0.107 3.7938
82.095337 -0.107 3.7814
82.431793 -0.106 3.7692
82.768250 -0.106 3.7570
83.104706 -0.106 3.7448
83.441162 -0.105 3.7328
83.777618 -0.105 3.7208
84.114075 -0.105 3.7090
84.450531 -0.105 3.6973
84.786987 -0.104 3.6856
85.123444 -0.104 3.6741
85.459900 -0.104 3.6625
85.796356 -0.103 3.6511
86.132812 -0.103 3.6398
86.469269 -0.103 3.6285
86.805725 -0.102 3.6174
87.142181 -0.102 3.6063
87.478638 -0.102 3.5953
87.815094 -0.102 3.5844
88.151550 -0.101 3.5735
88.488007 -0.101 3.5627
88.824463 -0.101 3.5521
89.160919 -0.101 3.5415
89.497375 -0.100 3.5309
89.833832 -0.100 3.5205
90.170288 -0.100 3.5101
90.506744 -0.099 3.4998
90.843201 -0.099 3.4896
91.179657 -0.099 3.4794
91.516113 -0.099 3.4693
91.852570 -0.098 3.4593
92.189026 -0.098 3.4493
92.525482 -0.098 3.4395
92.861938 -0.098 3.4297
93.198395 -0.097 3.4199
93.534851 -0.097 3.4103
93.871307 -0.097 3.4006
94.207764 -0.097 3.3911
94.544220 -0.096 3.3817
94.880676 -0.096 3.3723
95.217133 -0.096 3.3629
95.553589 -0.096 3.3536
95.890045 -0.095 3.3445
96.226501 -0.095 3.3353
96.562958 -0.095 3.3263
96.899414 -0.095 3.3173
97.235870 -0.094 3.3083
97.572327 -0.094 3.2994
97.908783 -0.094 3.2906
98.245239 -0.094 3.2819
98.581696 -0.093 3.2733
98.918152 -0.093 3.2646
99.254608 -0.093 3.2561
99.591064 -0.093 3.2476
99.927521 -0.092 3.2392
100.263977 -0.092 3.2308
100.600433 -0.092 3.2225
100.936890 -0.092 3.2142
101.273346 -0.091 3.2060
101.609802 -0.091 3.1978
101.946259 -0.091 3.1897
102.282715 -0.091 3.1815
102.619171 -0.091 3.1735
102.955627 -0.090 3.1655
103.292084 -0.090 3.1575
103.628540 -0.090 3.1495
103.964996 -0.090 3.1416
104.301453 -0.089 3.1338
104.637909 -0.089 3.1260
104.974365 -0.089 3.1182
105.310822 -0.089 3.1105
105.647278 -0.089 3.1028
105.983734 -0.088 3.0951
106.320190 -0.088 3.0875
106.656647 -0.088 3.0800
106.993103 -0.088 3.0724
107.329559 -0.088 3.0649
107.666016 -0.087 3.0575
108.002472 -0.087 3.0500
108.338928 -0.087 3.0427
108.675385 -0.087 3.0353
109.011841 -0.087 3.0281
109.348297 -0.086 3.0208
109.684753 -0.086 3.0135
110.021210 -0.086 3.0063
110.357666 -0.086 2.9992
110.694122 -0.086 2.9921
111.030579 -0.085 2.9850
111.367035 -0.085 2.9780
111.703491 -0.085 2.9709
112.039948 -0.085 2.9640
112.376404 -0.085 2.9570
112.712860 -0.084 2.9502
113.049316 -0.084 2.9433
113.385773 -0.084 2.9365
113.722229 -0.084 2.9297
114.058685 -0.084 2.9230
114.395142 -0.083 2.9163
114.731598 -0.083 2.9095
115.068054 -0.083 2.9029
115.404510 -0.083 2.8962
115.740967 -0.083 2.8896
116.077423 -0.082 2.8831
116.413879 -0.082 2.8766
116.750336 -0.082 2.8701
117.086792 -0.082 2.8636
117.423248 -0.082 2.8573
117.759705 -0.082 2.8509
118.096161 -0.081 2.8445
118.432617 -0.081 2.8383
118.769073 -0.081 2.8319
119.105530 -0.081 2.8257
119.441986 -0.081 2.8195
119.778442 -0.080 2.8132
120.114899 -0.080 2.8071
120.451355 -0.080 2.8010
120.787811 -0.080 2.7949
121.124268 -0.080 2.7888
121.460724 -0.080 2.7827
121.797180 -0.079 2.7767
122.133636 -0.079 2.7708
122.470093 -0.079 2.7648
122.806549 -0.079 2.7589
123.143005 -0.079 2.7530
123.479462 -0.079 2.7471
123.815918 -0.078 2.7413
124.152374 -0.078 2.7355
124.488831 -0.078 2.7297
124.825287 -0.078 2.7240
125.161743 -0.078 2.7183
125.498199 -0.077 2.7126
125.834656 -0.077 2.7069
126.171112 -0.077 2.7013
126.507568 -0.077 2.6957
126.844025 -0.077 2.6901
127.180481 -0.077 2.6845
127.516937 -0.076 2.6790
127.853394 -0.076 2.6735
128.189850 -0.076 2.6680
128.526306 -0.076 2.6625
128.862762 -0.076 2.6570
129.199219 -0.076 2.6516
129.535675 -0.075 2.6462
129.872131 -0.075 2.6409
130.208588 -0.075 2.6355
130.545044 -0.075 2.6302
130.881500 -0.075 2.6249
131.217957 -0.075 2.6196
131.554413 -0.074 2.6144
131.890869 -0.074 2.6092
132.227325 -0.074 2.6040
132.563782 -0.074 2.5988
132.900238 -0.074 2.5936
133.236694 -0.074 2.5885
133.573151 -0.074 2.5834
133.909607 -0.073 2.5784
134.246063 -0.073 2.5732
134.582520 -0.073 2.5682
134.918976 -0.073 2.5632
135.255432 -0.073 2.5582
135.591888 -0.073 2.5532
135.928345 -0.072 2.5483
136.264801 -0.072 2.5433
136.601257 -0.072 2.5385
136.937714 -0.072 2.5336
137.274170 -0.072 2.5287
137.610626 -0.072 2.5238
137.947083 -0.072 2.5190
138.283539 -0.071 2.5142
138.619995 -0.071 2.5094
138.956451 -0.071 2.5046
139.292908 -0.071 2.4999
139.629364 -0.071 2.4952
139.965820 -0.071 2.4905
140.302277 -0.070 2.4858
140.638733 -0.070 2.4812
140.975189 -0.070 2.4766
141.311646 -0.070 2.4719
141.648102 -0.070 2.4673
141.984558 -0.070 2.4628
142.321014 -0.070 2.4582
142.657471 -0.069 2.4536
142.993927 -0.069 2.4491
143.330383 -0.069 2.4446
143.666840 -0.069 2.4401
144.003296 -0.069 2.4357
144.339752 -0.069 2.4312
144.676208 -0.069 2.4268
145.012665 -0.068 2.4224
145.349121 -0.068 2.4180
145.685577 -0.068 2.4136
146.022034 -0.068 2.4093
146.358490 -0.068 2.4049
146.694946 -0.068 2.4006
147.031403 -0.068 2.3963
147.367859 -0.067 2.3920
147.704315 -0.067 2.3878
148.040771 -0.067 2.3835
148.377228 -0.067 2.3793
148.713684 -0.067 2.3751
149.050140 -0.067 2.3708
149.386597 -0.067 2.3667
149.723053 -0.066 2.3625
150.059509 -0.066 2.3584
150.395966 -0.066 2.3542
150.732422 -0.066 2.3502
