* Measurement data measured by REW V5.20.13
* Source: Universal Audio Thunderbolt, Universal Audio Thunderbolt, 1, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -40.0 dBFS with no timing reference
* Dated: Oct 16, 2023 7:32:29 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: B1D 0
* Smoothing: Psychoacoustic
* Frequency Step: 0.3364563 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
19.850922 -0.683 17.2954
20.187378 -0.676 17.0731
20.523834 -0.669 16.8564
20.860291 -0.663 16.6458
21.196747 -0.656 16.4409
21.533203 -0.649 16.2419
21.869659 -0.642 16.0488
22.206116 -0.636 15.8616
22.542572 -0.629 15.6799
22.879028 -0.622 15.5039
23.215485 -0.616 15.3333
23.551941 -0.609 15.1678
23.888397 -0.603 15.0073
24.224854 -0.597 14.8516
24.561310 -0.591 14.7001
24.897766 -0.586 14.5529
25.234222 -0.580 14.4095
25.570679 -0.575 14.2699
25.907135 -0.570 14.1335
26.243591 -0.565 14.0003
26.580048 -0.560 13.8701
26.916504 -0.556 13.7426
27.252960 -0.551 13.6176
27.589417 -0.547 13.4951
27.925873 -0.543 13.3750
28.262329 -0.539 13.2572
28.598785 -0.535 13.1415
28.935242 -0.531 13.0280
29.271698 -0.527 12.9166
29.608154 -0.524 12.8073
29.944611 -0.520 12.7001
30.281067 -0.516 12.5950
30.617523 -0.513 12.4918
30.953979 -0.509 12.3908
31.290436 -0.506 12.2917
31.626892 -0.502 12.1948
31.963348 -0.499 12.0997
32.299805 -0.496 12.0066
32.636261 -0.492 11.9153
32.972717 -0.489 11.8259
33.309174 -0.486 11.7383
33.645630 -0.483 11.6525
33.982086 -0.480 11.5682
34.318542 -0.477 11.4856
34.654999 -0.474 11.4045
34.991455 -0.471 11.3250
35.327911 -0.469 11.2468
35.664368 -0.466 11.1700
36.000824 -0.463 11.0946
36.337280 -0.461 11.0204
36.673737 -0.458 10.9475
37.010193 -0.456 10.8757
37.346649 -0.453 10.8052
37.683105 -0.451 10.7356
38.019562 -0.449 10.6672
38.356018 -0.446 10.5999
38.692474 -0.444 10.5334
39.028931 -0.442 10.4681
39.365387 -0.440 10.4038
39.701843 -0.437 10.3404
40.038300 -0.435 10.2780
40.374756 -0.433 10.2164
40.711212 -0.431 10.1559
41.047668 -0.429 10.0962
41.384125 -0.427 10.0374
41.720581 -0.425 9.9795
42.057037 -0.423 9.9225
42.393494 -0.421 9.8662
42.729950 -0.419 9.8109
43.066406 -0.417 9.7563
43.402863 -0.416 9.7026
43.739319 -0.414 9.6497
44.075775 -0.412 9.5975
44.412231 -0.410 9.5460
44.748688 -0.408 9.4953
45.085144 -0.407 9.4453
45.421600 -0.405 9.3960
45.758057 -0.403 9.3473
46.094513 -0.402 9.2993
46.430969 -0.400 9.2520
46.767426 -0.398 9.2053
47.103882 -0.397 9.1592
47.440338 -0.395 9.1138
47.776794 -0.394 9.0688
48.113251 -0.392 9.0245
48.449707 -0.390 8.9808
48.786163 -0.389 8.9376
49.122620 -0.387 8.8949
49.459076 -0.386 8.8528
49.795532 -0.384 8.8112
50.131989 -0.383 8.7700
50.468445 -0.381 8.7294
50.804901 -0.380 8.6892
51.141357 -0.378 8.6495
51.477814 -0.377 8.6104
51.814270 -0.376 8.5717
52.150726 -0.374 8.5334
52.487183 -0.373 8.4956
52.823639 -0.371 8.4582
53.160095 -0.370 8.4213
53.496552 -0.369 8.3847
53.833008 -0.367 8.3486
54.169464 -0.366 8.3129
54.505920 -0.365 8.2776
54.842377 -0.363 8.2427
55.178833 -0.362 8.2083
55.515289 -0.361 8.1742
55.851746 -0.359 8.1404
56.188202 -0.358 8.1071
56.524658 -0.357 8.0741
56.861115 -0.356 8.0415
57.197571 -0.354 8.0092
57.534027 -0.353 7.9773
57.870483 -0.352 7.9458
58.206940 -0.351 7.9146
58.543396 -0.350 7.8837
58.879852 -0.349 7.8531
59.216309 -0.348 7.8229
59.552765 -0.346 7.7930
59.889221 -0.345 7.7634
60.225677 -0.344 7.7341
60.562134 -0.343 7.7052
60.898590 -0.342 7.6765
61.235046 -0.341 7.6482
61.571503 -0.340 7.6201
61.907959 -0.339 7.5924
62.244415 -0.338 7.5649
62.580872 -0.337 7.5377
62.917328 -0.336 7.5109
63.253784 -0.335 7.4843
63.590240 -0.334 7.4579
63.926697 -0.333 7.4318
64.263153 -0.332 7.4059
64.599609 -0.331 7.3804
64.936066 -0.330 7.3551
65.272522 -0.329 7.3300
65.608978 -0.329 7.3052
65.945435 -0.328 7.2806
66.281891 -0.327 7.2563
66.618347 -0.326 7.2322
66.954803 -0.325 7.2084
67.291260 -0.324 7.1848
67.627716 -0.323 7.1614
67.964172 -0.322 7.1382
68.300629 -0.321 7.1152
68.637085 -0.321 7.0924
68.973541 -0.320 7.0698
69.309998 -0.319 7.0475
69.646454 -0.318 7.0254
69.982910 -0.317 7.0034
70.319366 -0.317 6.9817
70.655823 -0.316 6.9601
70.992279 -0.315 6.9387
71.328735 -0.314 6.9176
71.665192 -0.313 6.8966
72.001648 -0.313 6.8757
72.338104 -0.312 6.8551
72.674561 -0.311 6.8347
73.011017 -0.310 6.8145
73.347473 -0.310 6.7943
73.683929 -0.309 6.7744
74.020386 -0.308 6.7546
74.356842 -0.307 6.7350
74.693298 -0.307 6.7156
75.029755 -0.306 6.6964
75.366211 -0.305 6.6772
75.702667 -0.304 6.6583
76.039124 -0.304 6.6395
76.375580 -0.303 6.6208
76.712036 -0.302 6.6024
77.048492 -0.302 6.5840
77.384949 -0.301 6.5658
77.721405 -0.300 6.5478
78.057861 -0.299 6.5299
78.394318 -0.299 6.5121
78.730774 -0.298 6.4945
79.067230 -0.297 6.4771
79.403687 -0.297 6.4597
79.740143 -0.296 6.4425
80.076599 -0.295 6.4254
80.413055 -0.295 6.4084
80.749512 -0.294 6.3917
81.085968 -0.293 6.3750
81.422424 -0.293 6.3585
81.758881 -0.292 6.3420
82.095337 -0.292 6.3257
82.431793 -0.291 6.3096
82.768250 -0.290 6.2935
83.104706 -0.290 6.2776
83.441162 -0.289 6.2618
83.777618 -0.288 6.2461
84.114075 -0.288 6.2305
84.450531 -0.287 6.2151
84.786987 -0.287 6.1997
85.123444 -0.286 6.1845
85.459900 -0.285 6.1694
85.796356 -0.285 6.1544
86.132812 -0.284 6.1395
86.469269 -0.284 6.1248
86.805725 -0.283 6.1101
87.142181 -0.283 6.0955
87.478638 -0.282 6.0811
87.815094 -0.281 6.0668
88.151550 -0.281 6.0525
88.488007 -0.280 6.0384
88.824463 -0.280 6.0244
89.160919 -0.279 6.0104
89.497375 -0.279 5.9966
89.833832 -0.278 5.9829
90.170288 -0.278 5.9692
90.506744 -0.277 5.9557
90.843201 -0.277 5.9423
91.179657 -0.276 5.9290
91.516113 -0.276 5.9158
91.852570 -0.275 5.9026
92.189026 -0.275 5.8896
92.525482 -0.274 5.8767
92.861938 -0.274 5.8638
93.198395 -0.273 5.8511
93.534851 -0.273 5.8385
93.871307 -0.272 5.8259
94.207764 -0.272 5.8135
94.544220 -0.271 5.8011
94.880676 -0.271 5.7888
95.217133 -0.270 5.7767
95.553589 -0.270 5.7646
95.890045 -0.269 5.7526
96.226501 -0.269 5.7407
96.562958 -0.268 5.7289
96.899414 -0.268 5.7172
97.235870 -0.267 5.7056
97.572327 -0.267 5.6940
97.908783 -0.266 5.6826
98.245239 -0.266 5.6711
98.581696 -0.266 5.6599
98.918152 -0.265 5.6487
99.254608 -0.265 5.6376
99.591064 -0.264 5.6266
99.927521 -0.264 5.6156
100.263977 -0.263 5.6047
100.600433 -0.263 5.5939
100.936890 -0.263 5.5832
101.273346 -0.262 5.5725
101.609802 -0.262 5.5619
101.946259 -0.261 5.5513
102.282715 -0.261 5.5408
102.619171 -0.260 5.5304
102.955627 -0.260 5.5200
103.292084 -0.260 5.5097
103.628540 -0.259 5.4995
103.964996 -0.259 5.4893
104.301453 -0.258 5.4791
104.637909 -0.258 5.4690
104.974365 -0.258 5.4590
105.310822 -0.257 5.4490
105.647278 -0.257 5.4391
105.983734 -0.256 5.4292
106.320190 -0.256 5.4194
106.656647 -0.256 5.4097
106.993103 -0.255 5.3999
107.329559 -0.255 5.3903
107.666016 -0.255 5.3807
108.002472 -0.254 5.3712
108.338928 -0.254 5.3617
108.675385 -0.253 5.3522
109.011841 -0.253 5.3428
109.348297 -0.253 5.3335
109.684753 -0.252 5.3242
110.021210 -0.252 5.3150
110.357666 -0.252 5.3058
110.694122 -0.251 5.2967
111.030579 -0.251 5.2876
111.367035 -0.250 5.2786
111.703491 -0.250 5.2696
112.039948 -0.250 5.2606
112.376404 -0.249 5.2518
112.712860 -0.249 5.2429
113.049316 -0.249 5.2341
113.385773 -0.248 5.2253
113.722229 -0.248 5.2167
114.058685 -0.248 5.2080
114.395142 -0.247 5.1994
114.731598 -0.247 5.1908
115.068054 -0.246 5.1823
115.404510 -0.246 5.1738
115.740967 -0.246 5.1654
116.077423 -0.245 5.1570
116.413879 -0.245 5.1487
116.750336 -0.245 5.1404
117.086792 -0.244 5.1321
117.423248 -0.244 5.1239
117.759705 -0.244 5.1157
118.096161 -0.243 5.1075
118.432617 -0.243 5.0995
118.769073 -0.243 5.0914
119.105530 -0.242 5.0834
119.441986 -0.242 5.0754
119.778442 -0.242 5.0675
120.114899 -0.241 5.0596
120.451355 -0.241 5.0517
120.787811 -0.241 5.0439
121.124268 -0.240 5.0361
121.460724 -0.240 5.0283
121.797180 -0.240 5.0206
122.133636 -0.239 5.0130
122.470093 -0.239 5.0054
122.806549 -0.239 4.9978
123.143005 -0.238 4.9902
123.479462 -0.238 4.9827
123.815918 -0.238 4.9752
124.152374 -0.237 4.9678
124.488831 -0.237 4.9603
124.825287 -0.237 4.9530
125.161743 -0.236 4.9456
125.498199 -0.236 4.9384
125.834656 -0.236 4.9310
126.171112 -0.235 4.9238
126.507568 -0.235 4.9166
126.844025 -0.235 4.9094
127.180481 -0.235 4.9023
127.516937 -0.234 4.8952
127.853394 -0.234 4.8881
128.189850 -0.234 4.8811
128.526306 -0.233 4.8741
128.862762 -0.233 4.8672
129.199219 -0.233 4.8602
129.535675 -0.232 4.8533
129.872131 -0.232 4.8464
130.208588 -0.232 4.8396
130.545044 -0.231 4.8328
130.881500 -0.231 4.8260
131.217957 -0.231 4.8193
131.554413 -0.231 4.8126
131.890869 -0.230 4.8059
132.227325 -0.230 4.7993
132.563782 -0.230 4.7926
132.900238 -0.229 4.7860
133.236694 -0.229 4.7795
133.573151 -0.229 4.7729
133.909607 -0.228 4.7665
134.246063 -0.228 4.7600
134.582520 -0.228 4.7536
134.918976 -0.228 4.7472
135.255432 -0.227 4.7408
135.591888 -0.227 4.7345
135.928345 -0.227 4.7282
136.264801 -0.226 4.7219
136.601257 -0.226 4.7157
136.937714 -0.226 4.7095
137.274170 -0.226 4.7032
137.610626 -0.225 4.6971
137.947083 -0.225 4.6909
138.283539 -0.225 4.6848
138.619995 -0.224 4.6788
138.956451 -0.224 4.6727
139.292908 -0.224 4.6667
139.629364 -0.224 4.6608
139.965820 -0.223 4.6548
140.302277 -0.223 4.6489
140.638733 -0.223 4.6429
140.975189 -0.223 4.6371
141.311646 -0.222 4.6312
141.648102 -0.222 4.6254
141.984558 -0.222 4.6196
142.321014 -0.221 4.6138
142.657471 -0.221 4.6080
142.993927 -0.221 4.6024
143.330383 -0.221 4.5967
143.666840 -0.220 4.5910
144.003296 -0.220 4.5853
144.339752 -0.220 4.5797
144.676208 -0.220 4.5742
145.012665 -0.219 4.5686
145.349121 -0.219 4.5630
145.685577 -0.219 4.5575
146.022034 -0.219 4.5520
146.358490 -0.218 4.5466
146.694946 -0.218 4.5411
147.031403 -0.218 4.5357
147.367859 -0.218 4.5303
147.704315 -0.217 4.5249
148.040771 -0.217 4.5196
148.377228 -0.217 4.5143
148.713684 -0.217 4.5089
149.050140 -0.216 4.5037
149.386597 -0.216 4.4984
149.723053 -0.216 4.4932
150.059509 -0.216 4.4880
150.395966 -0.215 4.4828
150.732422 -0.215 4.4777
