* Distortion data saved by REW V5.20.13
* Dated: Oct 16, 2023 6:56:59 AM
* Source: Universal Audio Thunderbolt, Universal Audio Thunderbolt, 1, volume: no control
109.916 102.609 0.022 0.0037 0.022 0.0019 0.0011 0.0019 0.0021 0.0015 0.0013 0.0013
113.137 102.609 0.022 0.0027 0.022 0.0019 0.0015 0.0018 0.0022 0.0013 0.0011 9.3E-4
116.452 102.609 0.022 0.0027 0.021 0.0043 0.0011 0.0017 0.0023 0.0010 0.0016 0.0015
119.865 102.608 0.020 0.0025 0.020 0.0034 0.0012 0.0015 0.0026 0.0012 0.0018 0.0020
123.377 102.609 0.019 0.0034 0.019 0.0023 0.0015 0.0021 0.0017 0.0013 0.0015 0.0021
126.992 102.609 0.018 0.0030 0.018 0.0029 0.0014 0.0017 0.0014 0.0011 0.0017 0.0014
130.713 102.609 0.021 0.0023 0.021 0.0022 0.0015 0.0012 0.0015 9.6E-4 0.0022 7.5E-4
134.543 102.609 0.022 0.0025 0.021 0.0019 0.0016 0.0020 0.0018 6.0E-4 0.0014 0.0010
138.486 102.609 0.021 0.0021 0.020 0.0017 0.0016 0.0025 0.0014 0.0012 0.0011 0.0013
142.544 102.609 0.020 0.0022 0.020 0.0016 0.0016 0.0024 0.0012 0.0018 9.0E-4 0.0014
146.721 102.609 0.021 0.0094 0.021 0.0018 0.0014 0.0024 0.0010 0.0021 0.0010 0.0013
151.020 102.609 0.022 0.012 0.021 0.0014 0.0017 0.0013 0.0015 0.0018 0.0012 0.0011
155.445 102.610 0.022 0.0025 0.022 0.0011 0.0019 0.0016 0.0011 0.0024 0.0010 0.0014
160.000 102.610 0.021 0.0026 0.020 9.9E-4 0.0018 0.0013 0.0016 0.0014 0.0012 0.0015
164.688 102.610 0.020 0.0036 0.020 0.0018 0.0013 0.0013 0.0011 0.0019 0.0013 0.0012
169.514 102.611 0.020 0.0032 0.020 0.0019 0.0017 0.0016 0.0011 0.0024 0.0014 8.7E-4
174.481 102.611 0.019 0.0038 0.019 0.0022 0.0021 0.0017 8.0E-4 0.0023 0.0017 0.0016
179.594 102.611 0.021 0.0049 0.020 0.0029 0.0018 0.0015 0.0016 0.0033 0.0013 0.0024
184.856 102.611 0.021 0.0034 0.020 0.0020 0.0011 0.0020 0.0021 0.0018 0.0012 0.0025
190.273 102.611 0.020 0.0039 0.020 0.0017 0.0016 0.0017 0.0012 0.0020 0.0016 0.0024
195.849 102.612 0.020 0.0038 0.019 0.0025 0.0018 0.0013 7.6E-4 0.0020 0.0014 0.0022
201.587 102.612 0.019 0.0038 0.019 0.0020 0.0017 9.5E-4 9.2E-4 0.0017 0.0020 0.0019
207.494 102.612 0.020 0.0026 0.020 0.0018 0.0020 7.5E-4 0.0014 0.0018 0.0019 0.0017
213.574 102.612 0.020 0.0035 0.020 0.0015 0.0018 0.0014 0.0014 0.0013 0.0025 0.0014
219.833 102.612 0.019 0.0037 0.019 0.0013 0.0014 0.0016 0.0013 0.0017 0.0025 0.0015
226.274 102.612 0.019 0.0024 0.018 0.0012 0.0028 0.0020 0.0015 0.0014 0.0021 0.0020
232.905 102.612 0.020 0.0042 0.020 0.0022 0.0024 0.0019 0.0012 0.0011 0.0020 0.0019
239.729 102.612 0.021 0.0042 0.020 0.0022 0.0016 0.0024 0.0021 8.1E-4 0.0021 0.0015
246.754 102.611 0.021 0.0078 0.020 0.0032 0.0017 0.0027 0.0021 0.0014 0.0019 0.0012
253.984 102.611 0.021 0.0083 0.020 0.0034 0.0012 0.0024 0.0021 0.0018 0.0011 0.0014
261.426 102.611 0.021 0.0032 0.021 0.0025 0.0018 0.0017 0.0020 0.0017 0.0012 0.0017
269.087 102.611 0.022 0.0055 0.021 0.0028 0.0029 0.0012 0.0022 0.0029 8.9E-4 0.0017
276.972 102.610 0.021 0.0059 0.020 0.0024 0.0018 0.0021 0.0021 0.0023 0.0013 0.0013
285.088 102.609 0.022 0.0052 0.021 0.0020 0.0018 0.0024 0.0023 0.0017 0.0019 0.0019
293.441 102.609 0.022 0.0039 0.021 0.0021 0.0022 0.0019 0.0021 0.0023 0.0018 0.0015
302.040 102.608 0.022 0.0053 0.021 0.0024 0.0016 0.0014 0.0021 0.0017 0.0015 0.0016
310.890 102.608 0.020 0.0052 0.019 0.0019 0.0018 0.0016 0.0016 0.0018 0.0019 0.0019
320.000 102.608 0.020 0.0043 0.019 0.0022 0.0025 0.0019 0.0016 0.0029 0.0015 0.0019
329.377 102.607 0.021 0.0025 0.020 0.0019 0.0032 0.0015 0.0017 0.0017 0.0021 0.0014
339.028 102.607 0.022 0.0071 0.021 0.0021 0.0022 0.0017 0.0024 0.0016 0.0019 0.0023
348.962 102.608 0.023 0.018 0.022 0.0018 0.0023 0.0018 0.0031 0.0021 0.0022 0.0013
359.188 102.608 0.023 0.0051 0.022 0.0028 0.0023 0.0027 0.0031 0.0022 0.0024 0.0012
369.713 102.608 0.022 0.0044 0.022 0.0027 0.0017 0.0024 0.0019 0.0020 0.0025 0.0019
380.546 102.609 0.022 0.0048 0.022 0.0020 0.0016 0.0027 0.0019 0.0016 0.0020 0.0023
391.697 102.610 0.021 0.0043 0.020 0.0023 0.0024 0.0028 0.0021 0.0024 0.0020 0.0026
403.175 102.611 0.020 0.0046 0.019 0.0027 0.0027 0.0018 0.0022 0.0032 0.0022 0.0024
414.989 102.612 0.020 0.0050 0.020 0.0023 0.0022 0.0016 0.0027 0.0023 0.0025 0.0024
427.149 102.613 0.022 0.0041 0.020 0.0018 0.0020 0.0028 0.0029 0.0026 0.0029 0.0026
439.665 102.613 0.021 0.0038 0.020 0.0017 0.0020 0.0025 0.0025 0.0019 0.0023 0.0023
452.548 102.614 0.021 0.0053 0.020 0.0023 0.0019 0.0021 0.0027 0.0021 0.0022 0.0027
465.809 102.614 0.021 0.0049 0.020 0.0021 0.0023 0.0021 0.0024 0.0021 0.0029 0.0029
479.458 102.614 0.022 0.0049 0.020 0.0024 0.0028 0.0021 0.0027 0.0029 0.0029 0.0022
493.507 102.613 0.022 0.0049 0.020 0.0034 0.0023 0.0023 0.0027 0.0025 0.0028 0.0018
507.968 102.612 0.022 0.0035 0.021 0.0030 0.0018 0.0025 0.0025 0.0030 0.0023 0.0021
522.853 102.611 0.023 0.0063 0.022 0.0022 0.0022 0.0026 0.0023 0.0027 0.0015 0.0022
538.174 102.610 0.023 0.0067 0.022 0.0019 0.0029 0.0021 0.0025 0.0026 0.0014 0.0026
553.943 102.609 0.023 0.0058 0.022 0.0027 0.0031 0.0025 0.0030 0.0025 0.0016 0.0022
570.175 102.608 0.023 0.0059 0.022 0.0025 0.0022 0.0026 0.0032 0.0027 0.0028 0.0033
586.883 102.607 0.023 0.0038 0.022 0.0028 0.0026 0.0023 0.0031 0.0029 0.0023 0.0032
604.080 102.607 0.023 0.0062 0.022 0.0034 0.0028 0.0030 0.0036 0.0021 0.0026 0.0028
621.780 102.607 0.023 0.0049 0.022 0.0028 0.0028 0.0026 0.0028 0.0017 0.0022 0.0030
640.000 102.607 0.022 0.0042 0.021 0.0032 0.0028 0.0023 0.0031 0.0024 0.0025 0.0030
658.753 102.606 0.021 0.0054 0.019 0.0034 0.0033 0.0028 0.0028 0.0024 0.0026 0.0031
678.056 102.605 0.021 0.0050 0.019 0.0030 0.0033 0.0023 0.0028 0.0028 0.0023 0.0033
697.925 102.603 0.022 0.0070 0.021 0.0026 0.0027 0.0018 0.0027 0.0025 0.0028 0.0033
718.376 102.601 0.022 0.0074 0.020 0.0025 0.0033 0.0026 0.0028 0.0034 0.0033 0.0021
739.426 102.599 0.023 0.0044 0.022 0.0026 0.0031 0.0023 0.0027 0.0031 0.0042 0.0029
761.093 102.597 0.024 0.0064 0.022 0.0032 0.0035 0.0032 0.0032 0.0032 0.0033 0.0028
783.394 102.595 0.023 0.0049 0.021 0.0027 0.0034 0.0035 0.0033 0.0036 0.0041 0.0026
806.349 102.595 0.023 0.0070 0.021 0.0034 0.0041 0.0034 0.0026 0.0031 0.0043 0.0031
829.977 102.596 0.023 0.0053 0.020 0.0034 0.0033 0.0027 0.0033 0.0030 0.0041 0.0045
854.297 102.598 0.023 0.0064 0.021 0.0036 0.0030 0.0030 0.0034 0.0031 0.0036 0.0039
879.330 102.600 0.023 0.0061 0.021 0.0038 0.0027 0.0028 0.0028 0.0030 0.0027 0.0037
905.097 102.602 0.022 0.0058 0.020 0.0045 0.0033 0.0029 0.0026 0.0042 0.0027 0.0026
931.618 102.602 0.022 0.0056 0.021 0.0038 0.0034 0.0032 0.0032 0.0036 0.0026 0.0035
958.917 102.601 0.024 0.0064 0.022 0.0040 0.0034 0.0040 0.0042 0.0030 0.0027 0.0034
987.015 102.600 0.025 0.0057 0.023 0.0037 0.0037 0.0038 0.0030 0.0023 0.0030 0.0034
1015.937 102.599 0.025 0.0063 0.024 0.0029 0.0036 0.0032 0.0030 0.0030 0.0037 0.0031
1045.706 102.598 0.026 0.0080 0.024 0.0040 0.0038 0.0047 0.0033 0.0032 0.0041 0.0030
1076.347 102.597 0.023 0.0095 0.021 0.0045 0.0031 0.0040 0.0030 0.0027 0.0041 0.0026
1107.887 102.595 0.022 0.0066 0.019 0.0046 0.0042 0.0031 0.0037 0.0031 0.0039 0.0035
1140.350 102.592 0.022 0.0090 0.020 0.0048 0.0037 0.0038 0.0031 0.0036 0.0042 0.0036
1173.765 102.588 0.023 0.0086 0.021 0.0039 0.0037 0.0041 0.0035 0.0039 0.0034 0.0044
1208.159 102.585 0.024 0.0073 0.022 0.0034 0.0040 0.0038 0.0032 0.0039 0.0037 0.0033
1243.561 102.583 0.023 0.0085 0.021 0.0037 0.0031 0.0046 0.0041 0.0044 0.0037 0.0036
1280.000 102.585 0.023 0.0082 0.020 0.0040 0.0041 0.0041 0.0043 0.0039 0.0038 0.0044
1317.507 102.589 0.022 0.0094 0.019 0.0042 0.0043 0.0035 0.0048 0.0036 0.0036 0.0041
1356.113 102.593 0.021 0.0085 0.019 0.0043 0.0041 0.0038 0.0039 0.0034 0.0040 0.0037
1395.850 102.595 0.023 0.0098 0.021 0.0047 0.0040 0.0040 0.0031 0.0040 0.0042 0.0038
1436.751 102.594 0.024 0.0091 0.021 0.0039 0.0040 0.0047 0.0035 0.0048 0.0040 0.0040
1478.851 102.593 0.023 0.0070 0.020 0.0041 0.0050 0.0040 0.0037 0.0055 0.0039 0.0038
1522.185 102.591 0.023 0.0085 0.020 0.0048 0.0049 0.0045 0.0042 0.0048 0.0033 0.0036
1566.789 102.588 0.021 0.0094 0.018 0.0043 0.0048 0.0050 0.0043 0.0040 0.0038 0.0044
1612.699 102.583 0.022 0.0080 0.018 0.0041 0.0051 0.0048 0.0042 0.0048 0.0043 0.0043
1659.955 102.577 0.023 0.0087 0.019 0.0040 0.0050 0.0048 0.0050 0.0046 0.0045 0.0043
1708.595 102.576 0.023 0.011 0.019 0.0047 0.0054 0.0053 0.0049 0.0043 0.0048 0.0049
1758.661 102.580 0.021 0.0088 0.016 0.0050 0.0050 0.0046 0.0049 0.0045 0.0049 0.0045
1810.193 102.586 0.020 0.010 0.016 0.0048 0.0048 0.0048 0.0043 0.0052 0.0044 0.0041
1863.236 102.588 0.022 0.0072 0.018 0.0044 0.0053 0.0049 0.0043 0.0050 0.0041 0.0044
1917.833 102.587 0.022 0.011 0.018 0.0052 0.0047 0.0048 0.0043 0.0058 0.0046 0.0044
1974.030 102.584 0.020 0.0077 0.016 0.0046 0.0049 0.0050 0.0045 0.0050 0.0046 0.0050
2031.873 102.578 0.020 0.0096 0.015 0.0043 0.0050 0.0058 0.0043 0.0050 0.0056 0.0044
2091.412 102.569 0.021 0.013 0.016 0.0060 0.0046 0.0052 0.0050 0.0059 0.0059 0.0042
2152.695 102.565 0.020 0.010 0.015 0.0056 0.0042 0.0045 0.0055 0.0059 0.0063 0.0039
2215.774 102.569 0.020 0.010 0.015 0.0062 0.0047 0.0050 0.0050 0.0061 0.0049 0.0029
2280.701 102.575 0.018 0.011 0.013 0.0055 0.0055 0.0049 0.0057 0.0049 0.0050 0.0019
