* Distortion data saved by REW V5.20.13
* Dated: Oct 16, 2023 6:53:07 AM
* Source: Universal Audio Thunderbolt, Universal Audio Thunderbolt, 1, volume: no control
246.754 96.627 0.063 0.0097 0.051 0.036 0.0014 0.0015 0.0016 0.0012 0.0013 0.0011
253.984 96.627 0.064 0.0085 0.052 0.037 0.0018 0.0013 0.0014 0.0015 0.0021 0.0012
261.426 96.626 0.064 0.0015 0.053 0.036 0.0016 0.0016 0.0011 0.0012 0.0014 8.5E-4
269.087 96.626 0.062 0.0025 0.051 0.035 0.0019 0.0012 0.0013 0.0014 0.0013 0.0012
276.972 96.626 0.061 0.0027 0.049 0.035 0.0022 0.0016 0.0017 0.0013 0.0016 0.0018
285.088 96.625 0.062 0.0027 0.052 0.034 0.0023 0.0019 0.0011 0.0015 0.0016 0.0018
293.441 96.624 0.063 0.0027 0.052 0.036 0.0012 0.0011 0.0013 0.0014 0.0013 0.0012
302.040 96.623 0.064 0.0034 0.053 0.037 0.0012 0.0015 9.2E-4 0.0015 0.0013 0.0014
310.890 96.623 0.065 0.0035 0.054 0.037 0.0015 0.0021 8.3E-4 0.0015 0.0011 0.0016
320.000 96.622 0.065 0.0024 0.054 0.037 0.0023 0.0022 7.4E-4 0.0019 8.0E-4 0.0018
329.377 96.621 0.064 0.0030 0.053 0.037 0.0023 0.0025 0.0015 0.0015 9.9E-4 9.6E-4
339.028 96.621 0.064 0.0043 0.053 0.037 0.0018 0.0025 0.0013 0.0017 0.0018 0.0012
348.962 96.620 0.064 0.019 0.052 0.038 0.0014 0.0029 0.0013 0.0017 0.0021 0.0012
359.188 96.620 0.064 0.0026 0.053 0.036 0.0012 0.0027 0.0015 0.0014 0.0017 0.0015
369.713 96.619 0.065 0.0029 0.053 0.036 0.0015 0.0023 0.0014 0.0020 0.0010 0.0019
380.546 96.619 0.064 0.0033 0.053 0.035 0.0015 0.0020 0.0015 0.0018 0.0014 0.0022
391.697 96.618 0.064 0.0051 0.053 0.036 0.0020 0.0016 0.0015 0.0011 0.0017 0.0018
403.175 96.617 0.065 0.0042 0.054 0.036 0.0020 0.0018 0.0012 0.0015 0.0017 0.0017
414.989 96.617 0.064 0.0029 0.053 0.035 0.0017 0.0018 0.0014 0.0020 0.0014 0.0027
427.149 96.617 0.064 0.0021 0.053 0.035 0.0014 0.0018 0.0019 0.0018 0.0017 0.0026
439.665 96.618 0.065 0.0037 0.054 0.035 0.0022 0.0021 0.0019 0.0024 0.0021 0.0016
452.548 96.618 0.064 0.0034 0.054 0.035 0.0026 0.0014 0.0023 0.0026 0.0017 0.0015
465.809 96.618 0.064 0.0031 0.053 0.035 0.0019 0.0017 0.0022 0.0029 0.0018 0.0016
479.458 96.617 0.064 0.0024 0.054 0.035 0.0013 0.0016 0.0020 0.0027 0.0016 0.0020
493.507 96.617 0.064 0.0035 0.054 0.034 0.0016 0.0019 0.0013 0.0024 0.0017 0.0014
507.968 96.616 0.065 0.0026 0.054 0.036 0.0014 0.0021 0.0019 0.0026 0.0018 0.0012
522.853 96.615 0.064 0.0054 0.053 0.036 0.0018 0.0025 0.0021 0.0028 0.0018 0.0017
538.174 96.614 0.065 0.0057 0.054 0.037 0.0026 0.0024 0.0024 0.0023 0.0018 0.0017
553.943 96.613 0.065 0.0048 0.053 0.037 0.0022 0.0022 0.0025 0.0022 0.0020 0.0028
570.175 96.613 0.064 0.0043 0.052 0.037 0.0018 0.0023 0.0023 0.0019 0.0024 0.0019
586.883 96.613 0.063 0.0039 0.051 0.037 0.0019 0.0024 0.0022 0.0019 0.0019 0.0018
604.080 96.613 0.064 0.0068 0.052 0.036 0.0017 0.0020 0.0028 0.0023 0.0016 0.0013
621.780 96.614 0.063 0.0039 0.052 0.035 0.0022 0.0019 0.0026 0.0020 0.0014 0.0018
640.000 96.615 0.063 0.0050 0.051 0.036 0.0022 0.0016 0.0021 0.0018 0.0013 0.0019
658.753 96.615 0.062 0.0046 0.051 0.036 0.0018 0.0020 0.0025 0.0017 0.0015 0.0020
678.056 96.616 0.063 0.0031 0.051 0.036 0.0023 0.0021 0.0019 0.0017 0.0025 0.0017
697.925 96.615 0.063 0.0050 0.052 0.036 0.0019 0.0023 0.0016 0.0021 0.0023 0.0021
718.376 96.615 0.065 0.0074 0.054 0.035 0.0023 0.0028 0.0023 0.0021 0.0022 0.0028
739.426 96.613 0.065 0.0032 0.054 0.036 0.0027 0.0028 0.0025 0.0023 0.0023 0.0027
761.093 96.612 0.065 0.0029 0.055 0.034 0.0020 0.0028 0.0029 0.0029 0.0030 0.0027
783.394 96.612 0.065 0.0046 0.054 0.035 0.0018 0.0023 0.0028 0.0026 0.0036 0.0025
806.349 96.611 0.065 0.0043 0.053 0.036 0.0019 0.0023 0.0021 0.0024 0.0030 0.0025
829.977 96.612 0.065 0.0043 0.054 0.035 0.0026 0.0025 0.0023 0.0027 0.0025 0.0022
854.297 96.613 0.064 0.0044 0.053 0.036 0.0029 0.0024 0.0026 0.0029 0.0022 0.0022
879.330 96.614 0.065 0.0037 0.054 0.036 0.0032 0.0023 0.0025 0.0024 0.0025 0.0022
905.097 96.615 0.065 0.0049 0.053 0.037 0.0024 0.0025 0.0020 0.0027 0.0029 0.0026
931.618 96.615 0.065 0.0043 0.053 0.037 0.0027 0.0023 0.0023 0.0023 0.0026 0.0028
958.917 96.616 0.066 0.0067 0.054 0.037 0.0027 0.0023 0.0032 0.0024 0.0022 0.0026
987.015 96.616 0.067 0.0059 0.055 0.038 0.0025 0.0033 0.0032 0.0024 0.0031 0.0025
1015.937 96.616 0.066 0.0047 0.054 0.037 0.0026 0.0031 0.0034 0.0025 0.0036 0.0030
1045.706 96.617 0.065 0.0049 0.054 0.036 0.0027 0.0027 0.0035 0.0025 0.0034 0.0037
1076.347 96.618 0.065 0.0090 0.054 0.035 0.0029 0.0023 0.0024 0.0023 0.0029 0.0033
1107.887 96.618 0.065 0.0095 0.054 0.036 0.0030 0.0028 0.0023 0.0023 0.0029 0.0031
1140.350 96.618 0.064 0.0035 0.054 0.035 0.0027 0.0032 0.0029 0.0029 0.0025 0.0036
1173.765 96.616 0.063 0.0044 0.052 0.034 0.0031 0.0028 0.0030 0.0026 0.0028 0.0029
1208.159 96.615 0.064 0.0069 0.053 0.035 0.0038 0.0028 0.0035 0.0030 0.0025 0.0033
1243.561 96.615 0.063 0.0057 0.052 0.034 0.0032 0.0031 0.0043 0.0027 0.0027 0.0035
1280.000 96.616 0.064 0.0046 0.053 0.035 0.0032 0.0036 0.0034 0.0026 0.0035 0.0037
1317.507 96.617 0.064 0.0049 0.053 0.035 0.0033 0.0029 0.0029 0.0028 0.0037 0.0033
1356.113 96.619 0.065 0.0083 0.053 0.036 0.0034 0.0030 0.0027 0.0033 0.0043 0.0035
1395.850 96.621 0.065 0.0067 0.054 0.035 0.0035 0.0038 0.0027 0.0034 0.0036 0.0036
1436.751 96.622 0.065 0.0074 0.054 0.035 0.0039 0.0033 0.0029 0.0036 0.0036 0.0034
1478.851 96.623 0.065 0.0057 0.054 0.035 0.0037 0.0029 0.0028 0.0034 0.0029 0.0036
1522.185 96.624 0.065 0.0061 0.054 0.035 0.0032 0.0032 0.0033 0.0041 0.0037 0.0038
1566.789 96.624 0.065 0.0063 0.055 0.035 0.0034 0.0038 0.0040 0.0036 0.0040 0.0035
1612.699 96.622 0.066 0.0090 0.055 0.036 0.0032 0.0045 0.0039 0.0031 0.0043 0.0032
1659.955 96.620 0.066 0.0059 0.054 0.036 0.0039 0.0045 0.0038 0.0036 0.0040 0.0039
1708.595 96.619 0.064 0.0047 0.053 0.034 0.0037 0.0042 0.0043 0.0034 0.0038 0.0034
1758.661 96.620 0.062 0.0057 0.053 0.033 0.0035 0.0033 0.0037 0.0036 0.0036 0.0036
1810.193 96.623 0.064 0.0071 0.053 0.033 0.0035 0.0035 0.0044 0.0034 0.0031 0.0035
1863.236 96.625 0.065 0.0073 0.055 0.033 0.0037 0.0035 0.0038 0.0040 0.0034 0.0035
1917.833 96.627 0.066 0.0067 0.056 0.034 0.0039 0.0040 0.0038 0.0041 0.0046 0.0040
1974.030 96.628 0.065 0.0075 0.054 0.034 0.0037 0.0046 0.0040 0.0037 0.0043 0.0039
2031.873 96.627 0.063 0.0078 0.053 0.033 0.0045 0.0045 0.0050 0.0035 0.0035 0.0033
2091.412 96.622 0.065 0.0083 0.055 0.033 0.0044 0.0045 0.0047 0.0038 0.0037 0.0026
2152.695 96.618 0.066 0.0088 0.056 0.034 0.0036 0.0043 0.0037 0.0040 0.0040 0.0025
2215.774 96.620 0.065 0.0054 0.054 0.035 0.0034 0.0050 0.0035 0.0042 0.0045 0.0025
2280.701 96.623 0.065 0.0084 0.053 0.036 0.0045 0.0047 0.0035 0.0040 0.0042 0.0017
